token,model,strict_unsafe_winner,safe_unsafe_tie_at_max
388fe06980f559f8,official_il,False,False
388fe06980f559f8,original_grpo_11970,False,False
2c9f2dd4691a540a,official_il,False,False
2c9f2dd4691a540a,original_grpo_11970,False,False
f92113a829685d8b,official_il,False,False
f92113a829685d8b,original_grpo_11970,False,False
60d20012a2005c4f,official_il,False,False
60d20012a2005c4f,original_grpo_11970,False,False
31e5b535f6355590,official_il,False,False
31e5b535f6355590,original_grpo_11970,False,False
8aee27e28e5f5759,official_il,False,False
8aee27e28e5f5759,original_grpo_11970,False,False
3905266f323d5f92,official_il,True,False
3905266f323d5f92,original_grpo_11970,True,False
5d32c8f1d9735a56,official_il,False,False
5d32c8f1d9735a56,original_grpo_11970,False,False
71023e606ba25219,official_il,False,False
71023e606ba25219,original_grpo_11970,False,False
0a9574284f8151d6,official_il,False,False
0a9574284f8151d6,original_grpo_11970,False,False
5647d916d9f755d3,official_il,False,False
5647d916d9f755d3,original_grpo_11970,False,False
1f1c812e5d3d555d,official_il,False,False
1f1c812e5d3d555d,original_grpo_11970,False,False
6959777404e75968,official_il,False,False
6959777404e75968,original_grpo_11970,False,False
26a59b3e089c539d,official_il,False,False
26a59b3e089c539d,original_grpo_11970,False,False
fdbc306945075212,official_il,False,False
fdbc306945075212,original_grpo_11970,False,False
e0f78d1db37c54c1,official_il,False,False
e0f78d1db37c54c1,original_grpo_11970,False,False
bee65e76c5e55229,official_il,False,False
bee65e76c5e55229,original_grpo_11970,False,False
0e723dc5e74651f5,official_il,False,False
0e723dc5e74651f5,original_grpo_11970,False,False
3e0ef4edd61d5820,official_il,False,False
3e0ef4edd61d5820,original_grpo_11970,False,False
53febe6838305bcc,official_il,False,False
53febe6838305bcc,original_grpo_11970,False,False
1facb63095735c42,official_il,False,False
1facb63095735c42,original_grpo_11970,False,False
4f13302b80b251d6,official_il,False,False
4f13302b80b251d6,original_grpo_11970,False,False
1f6de5c5ff1a5d8b,official_il,False,False
1f6de5c5ff1a5d8b,original_grpo_11970,False,False
d4a7b8e78a395459,official_il,False,False
d4a7b8e78a395459,original_grpo_11970,False,False
70714240794c5a82,official_il,False,False
70714240794c5a82,original_grpo_11970,False,False
6036435c3f4c5dda,official_il,False,False
6036435c3f4c5dda,original_grpo_11970,False,False
5437ca59c5bf5bfc,official_il,False,False
5437ca59c5bf5bfc,original_grpo_11970,False,False
f0a7293d8b9652ae,official_il,False,False
f0a7293d8b9652ae,original_grpo_11970,False,False
ac45c3688b615b7e,official_il,False,False
ac45c3688b615b7e,original_grpo_11970,False,False
ba7f52113301560f,official_il,False,False
ba7f52113301560f,original_grpo_11970,False,False
bbc08fc5a97e56ad,official_il,False,False
bbc08fc5a97e56ad,original_grpo_11970,False,False
ba4ed93591fa5571,official_il,False,False
ba4ed93591fa5571,original_grpo_11970,False,True
b2781b1d5b6d5095,official_il,False,False
b2781b1d5b6d5095,original_grpo_11970,False,False
b145b8fd8b3a5693,official_il,False,False
b145b8fd8b3a5693,original_grpo_11970,False,False
2ddbf78cd51957e4,official_il,False,False
2ddbf78cd51957e4,original_grpo_11970,False,False
53fd6abb9660516c,official_il,True,False
53fd6abb9660516c,original_grpo_11970,True,False
44256ae7e898556f,official_il,False,False
44256ae7e898556f,original_grpo_11970,False,False
267d81415c76549d,official_il,False,False
267d81415c76549d,original_grpo_11970,False,False
dcdd390aef4b5591,official_il,False,False
dcdd390aef4b5591,original_grpo_11970,True,False
0d85ff9ebde25585,official_il,False,False
0d85ff9ebde25585,original_grpo_11970,False,False
ae6db3a4fceb5f3a,official_il,False,False
ae6db3a4fceb5f3a,original_grpo_11970,False,False
1945703eab855ee6,official_il,False,False
1945703eab855ee6,original_grpo_11970,False,False
0d1c8b7137ee5162,official_il,False,False
0d1c8b7137ee5162,original_grpo_11970,False,False
2b0283ae6c085b40,official_il,False,False
2b0283ae6c085b40,original_grpo_11970,False,False
917c026fefd3510b,official_il,False,False
917c026fefd3510b,original_grpo_11970,False,False
0e718bdb5a1e5486,official_il,False,False
0e718bdb5a1e5486,original_grpo_11970,False,False
0e8c9cb736c75095,official_il,False,False
0e8c9cb736c75095,original_grpo_11970,False,False
20838834148a583d,official_il,False,False
20838834148a583d,original_grpo_11970,False,True
642b6063a4475b31,official_il,False,False
642b6063a4475b31,original_grpo_11970,False,False
18fa95eb0d2455e2,official_il,False,False
18fa95eb0d2455e2,original_grpo_11970,False,False
ca123ea26e2059ab,official_il,False,False
ca123ea26e2059ab,original_grpo_11970,False,False
cbbbb09e1ac05d80,official_il,False,False
cbbbb09e1ac05d80,original_grpo_11970,False,False
80ba9e9b55e25cd7,official_il,False,False
80ba9e9b55e25cd7,original_grpo_11970,False,False
35024d11ec105d98,official_il,False,False
35024d11ec105d98,original_grpo_11970,False,False
68b1d23143685d73,official_il,False,False
68b1d23143685d73,original_grpo_11970,False,False
31d565f74269592e,official_il,False,False
31d565f74269592e,original_grpo_11970,False,False
22eb5276bd78514e,official_il,False,False
22eb5276bd78514e,original_grpo_11970,False,False
5de339af13745d23,official_il,False,False
5de339af13745d23,original_grpo_11970,False,False
15b83e8b315b54e8,official_il,False,False
15b83e8b315b54e8,original_grpo_11970,False,False
14aff84249475741,official_il,False,False
14aff84249475741,original_grpo_11970,False,False
42b4c2c7efda537e,official_il,False,False
42b4c2c7efda537e,original_grpo_11970,False,False
da97e302903b568a,official_il,False,False
da97e302903b568a,original_grpo_11970,False,False
6d07ad1b06b05e03,official_il,False,False
6d07ad1b06b05e03,original_grpo_11970,False,False
a3315a0e4d355f80,official_il,False,False
a3315a0e4d355f80,original_grpo_11970,False,False
dcd53f51bdfb579d,official_il,False,False
dcd53f51bdfb579d,original_grpo_11970,False,False
a320d1345efe59c1,official_il,False,False
a320d1345efe59c1,original_grpo_11970,False,False
95f38a01802e5185,official_il,False,False
95f38a01802e5185,original_grpo_11970,False,False
2feb1dccca045951,official_il,False,False
2feb1dccca045951,original_grpo_11970,False,False
47d3ecb4d96f5234,official_il,False,False
47d3ecb4d96f5234,original_grpo_11970,False,False
6c2e54198a1a5311,official_il,False,False
6c2e54198a1a5311,original_grpo_11970,False,False
c26171bfd8f8554a,official_il,False,True
c26171bfd8f8554a,original_grpo_11970,False,True
c41a23a8d9165eae,official_il,False,False
c41a23a8d9165eae,original_grpo_11970,False,False
62e8fe5519ae55dd,official_il,False,False
62e8fe5519ae55dd,original_grpo_11970,False,False
8c8414fb0da35c81,official_il,False,False
8c8414fb0da35c81,original_grpo_11970,False,False
b6376b22590851e6,official_il,False,False
b6376b22590851e6,original_grpo_11970,True,False
ef83769922b25122,official_il,False,False
ef83769922b25122,original_grpo_11970,False,False
f650a03e507a5ea0,official_il,False,False
f650a03e507a5ea0,original_grpo_11970,False,False
d1acf3b1b19853ad,official_il,False,False
d1acf3b1b19853ad,original_grpo_11970,False,False
77d5531dc41d5c8b,official_il,False,False
77d5531dc41d5c8b,original_grpo_11970,False,False
c55fb571eed1564b,official_il,False,False
c55fb571eed1564b,original_grpo_11970,False,False
33c7a46268c25161,official_il,False,False
33c7a46268c25161,original_grpo_11970,False,False
79b73d1ae8425d3e,official_il,False,False
79b73d1ae8425d3e,original_grpo_11970,False,False
52981e78903853d5,official_il,False,False
52981e78903853d5,original_grpo_11970,False,False
7c00452937495244,official_il,False,False
7c00452937495244,original_grpo_11970,False,False
5cdd01992f9253b4,official_il,False,False
5cdd01992f9253b4,original_grpo_11970,False,False
7df5433152e3531f,official_il,False,False
7df5433152e3531f,original_grpo_11970,False,False
cfdf1873efff52c6,official_il,False,False
cfdf1873efff52c6,original_grpo_11970,False,False
c3ecbfd84d1c59a0,official_il,False,False
c3ecbfd84d1c59a0,original_grpo_11970,False,False
6a76ec8a98a35e6e,official_il,False,False
6a76ec8a98a35e6e,original_grpo_11970,False,False
75f2bde0e13b59e0,official_il,False,False
75f2bde0e13b59e0,original_grpo_11970,False,False
f11acdeb20335740,official_il,False,False
f11acdeb20335740,original_grpo_11970,False,False
08b90ea812f95157,official_il,False,False
08b90ea812f95157,original_grpo_11970,False,False
e0b89b6de1dd5f0e,official_il,False,False
e0b89b6de1dd5f0e,original_grpo_11970,False,False
e237a275148a55d2,official_il,False,False
e237a275148a55d2,original_grpo_11970,False,False
633ea03c6c925069,official_il,False,False
633ea03c6c925069,original_grpo_11970,False,False
453e5a670eab5b6d,official_il,False,False
453e5a670eab5b6d,original_grpo_11970,False,False
a59ac3c7f2d856dd,official_il,True,False
a59ac3c7f2d856dd,original_grpo_11970,True,False
5dca0727c7cc5c5c,official_il,False,False
5dca0727c7cc5c5c,original_grpo_11970,False,False
fd2b03ff7c145ae7,official_il,False,False
fd2b03ff7c145ae7,original_grpo_11970,False,False
4f6afde0a768583e,official_il,False,False
4f6afde0a768583e,original_grpo_11970,False,False
b97797f8b61c527d,official_il,False,False
b97797f8b61c527d,original_grpo_11970,True,False
fee18eea510658f5,official_il,False,False
fee18eea510658f5,original_grpo_11970,False,False
290cae625b0b5642,official_il,False,False
290cae625b0b5642,original_grpo_11970,False,False
bafd1526c4ae5f40,official_il,False,False
bafd1526c4ae5f40,original_grpo_11970,False,False
7a926ada0ea05e28,official_il,False,False
7a926ada0ea05e28,original_grpo_11970,False,False
bf109b16064a5516,official_il,False,False
bf109b16064a5516,original_grpo_11970,False,False
ea13dda8d7085b17,official_il,False,False
ea13dda8d7085b17,original_grpo_11970,False,False
28f70bd9ad9f52b2,official_il,False,False
28f70bd9ad9f52b2,original_grpo_11970,False,False
ea1dbf3aec435c27,official_il,False,False
ea1dbf3aec435c27,original_grpo_11970,False,False
9b3faf72f4d75454,official_il,False,False
9b3faf72f4d75454,original_grpo_11970,False,False
d6802480a52a53a0,official_il,False,False
d6802480a52a53a0,original_grpo_11970,False,False
532e488ef1ba5833,official_il,False,False
532e488ef1ba5833,original_grpo_11970,False,False
4a78b7d0427d570e,official_il,False,False
4a78b7d0427d570e,original_grpo_11970,False,False
82dd21de4a4e5573,official_il,False,False
82dd21de4a4e5573,original_grpo_11970,False,False
1069f2030bd55408,official_il,False,False
1069f2030bd55408,original_grpo_11970,False,False
e75d29d0ba3859a7,official_il,False,False
e75d29d0ba3859a7,original_grpo_11970,False,False
728fc4874f3a59ab,official_il,False,False
728fc4874f3a59ab,original_grpo_11970,False,False
1aceb689a1125eba,official_il,False,False
1aceb689a1125eba,original_grpo_11970,False,False
e32bbcf9a96254d1,official_il,False,False
e32bbcf9a96254d1,original_grpo_11970,False,False
3b89ea4c85e352ef,official_il,False,False
3b89ea4c85e352ef,original_grpo_11970,False,False
f4822628bff3550f,official_il,False,False
f4822628bff3550f,original_grpo_11970,False,False
08f8cfbccab75231,official_il,False,False
08f8cfbccab75231,original_grpo_11970,False,False
1081ba3ede735936,official_il,False,False
1081ba3ede735936,original_grpo_11970,False,False
c93d2f14b2535d2e,official_il,False,False
c93d2f14b2535d2e,original_grpo_11970,False,False
2fbf6c8cf3dd5289,official_il,False,False
2fbf6c8cf3dd5289,original_grpo_11970,True,False
fe784dc4b017509b,official_il,False,False
fe784dc4b017509b,original_grpo_11970,False,False
aa2304aec7905bce,official_il,False,False
aa2304aec7905bce,original_grpo_11970,False,False
6ff7454c83715545,official_il,False,False
6ff7454c83715545,original_grpo_11970,False,False
8a52473f469e5762,official_il,False,False
8a52473f469e5762,original_grpo_11970,True,False
e5ee5602564c51f7,official_il,False,False
e5ee5602564c51f7,original_grpo_11970,False,False
6dbb1e3a22945a55,official_il,False,False
6dbb1e3a22945a55,original_grpo_11970,False,False
c02e2b0748245d1d,official_il,False,False
c02e2b0748245d1d,original_grpo_11970,False,False
e7061f8ef9d25dc8,official_il,False,False
e7061f8ef9d25dc8,original_grpo_11970,False,False
8dd7280701835a7a,official_il,False,False
8dd7280701835a7a,original_grpo_11970,False,False
9a7e885a3fd752a5,official_il,False,False
9a7e885a3fd752a5,original_grpo_11970,False,False
a7e59046df7f5e59,official_il,False,False
a7e59046df7f5e59,original_grpo_11970,False,False
a89be583452056eb,official_il,False,False
a89be583452056eb,original_grpo_11970,False,False
e514c60204f9553e,official_il,False,False
e514c60204f9553e,original_grpo_11970,False,False
7a7b26762a3c51a1,official_il,False,False
7a7b26762a3c51a1,original_grpo_11970,False,False
eea25c157e255aab,official_il,False,False
eea25c157e255aab,original_grpo_11970,False,False
e0893a06ed5e5bb3,official_il,False,False
e0893a06ed5e5bb3,original_grpo_11970,False,False
acf16f2c008a5cfe,official_il,False,False
acf16f2c008a5cfe,original_grpo_11970,False,False
fb93f4f6f9685153,official_il,False,False
fb93f4f6f9685153,original_grpo_11970,False,False
eebcc25083fe577d,official_il,False,False
eebcc25083fe577d,original_grpo_11970,False,False
547e1d9d840b5b08,official_il,False,False
547e1d9d840b5b08,original_grpo_11970,False,False
d99b369f2fda5cc2,official_il,False,False
d99b369f2fda5cc2,original_grpo_11970,False,False
0f8937dbf5c05d19,official_il,False,False
0f8937dbf5c05d19,original_grpo_11970,False,False
938621edf3205ea9,official_il,False,False
938621edf3205ea9,original_grpo_11970,False,False
3c12008918c35538,official_il,False,False
3c12008918c35538,original_grpo_11970,False,False
8e864856d4765ad2,official_il,False,False
8e864856d4765ad2,original_grpo_11970,False,False
69942ebc71245b63,official_il,False,False
69942ebc71245b63,original_grpo_11970,False,False
b42945aa732e582c,official_il,False,False
b42945aa732e582c,original_grpo_11970,False,False
3e53130d7f7a5ee8,official_il,False,False
3e53130d7f7a5ee8,original_grpo_11970,False,False
1c2b1f4d6d1e50a5,official_il,False,False
1c2b1f4d6d1e50a5,original_grpo_11970,False,False
53a9c5bcdd9e5b51,official_il,False,False
53a9c5bcdd9e5b51,original_grpo_11970,False,False
336e8e2acc4855ac,official_il,False,False
336e8e2acc4855ac,original_grpo_11970,False,False
3293bbf619a852ae,official_il,False,False
3293bbf619a852ae,original_grpo_11970,False,False
b77ee0cf7cd05834,official_il,False,False
b77ee0cf7cd05834,original_grpo_11970,False,False
559c6e0ef3df5244,official_il,False,False
559c6e0ef3df5244,original_grpo_11970,False,False
48aabcdc6b9e5935,official_il,False,False
48aabcdc6b9e5935,original_grpo_11970,False,False
9687fb3273c155fb,official_il,False,False
9687fb3273c155fb,original_grpo_11970,False,False
3af60b61afdf5354,official_il,True,False
3af60b61afdf5354,original_grpo_11970,True,False
c479ac60e33c56af,official_il,False,False
c479ac60e33c56af,original_grpo_11970,False,False
465d67257d6b5b16,official_il,False,True
465d67257d6b5b16,original_grpo_11970,False,True
c9f363b58cea5ce4,official_il,False,False
c9f363b58cea5ce4,original_grpo_11970,False,False
0b66798de45c55aa,official_il,False,False
0b66798de45c55aa,original_grpo_11970,False,False
b0555cd54c4b530f,official_il,False,False
b0555cd54c4b530f,original_grpo_11970,False,False
760b8b5883d15dcc,official_il,False,False
760b8b5883d15dcc,original_grpo_11970,False,False
4e82edcf9d8d5b40,official_il,False,False
4e82edcf9d8d5b40,original_grpo_11970,False,False
d72422b55cee5ca6,official_il,False,False
d72422b55cee5ca6,original_grpo_11970,False,False
ad3094d988bb533e,official_il,False,False
ad3094d988bb533e,original_grpo_11970,False,False
6fd085a434625549,official_il,False,False
6fd085a434625549,original_grpo_11970,False,False
65810727450556df,official_il,False,False
65810727450556df,original_grpo_11970,False,False
bfbb77a934665a8e,official_il,False,False
bfbb77a934665a8e,original_grpo_11970,False,False
aedaeaeca191560d,official_il,False,False
aedaeaeca191560d,original_grpo_11970,False,False
fa4d29a7f21f58b5,official_il,False,False
fa4d29a7f21f58b5,original_grpo_11970,False,False
95713b54932f53c3,official_il,False,False
95713b54932f53c3,original_grpo_11970,False,False
e8f4d42285a35c57,official_il,False,False
e8f4d42285a35c57,original_grpo_11970,False,False
b77fb36650925b28,official_il,False,False
b77fb36650925b28,original_grpo_11970,False,False
e071540349dc57ef,official_il,False,False
e071540349dc57ef,original_grpo_11970,False,False
838c8bb23eaa5ca5,official_il,False,False
838c8bb23eaa5ca5,original_grpo_11970,False,False
5a628a0ee0c5574f,official_il,False,False
5a628a0ee0c5574f,original_grpo_11970,False,False
70116a3bc5ab5401,official_il,False,False
70116a3bc5ab5401,original_grpo_11970,False,True
c7ef7494185c58cc,official_il,False,False
c7ef7494185c58cc,original_grpo_11970,False,False
c93d62a3e0545551,official_il,False,False
c93d62a3e0545551,original_grpo_11970,False,False
d0c72044ba92541c,official_il,False,False
d0c72044ba92541c,original_grpo_11970,False,False
9bc1964fb1705a44,official_il,False,False
9bc1964fb1705a44,original_grpo_11970,False,False
1470a4f707cf5051,official_il,False,False
1470a4f707cf5051,original_grpo_11970,False,False
cec2eda86d1a5744,official_il,False,False
cec2eda86d1a5744,original_grpo_11970,False,False
83bc0557184953d2,official_il,False,False
83bc0557184953d2,original_grpo_11970,False,False
11fb8402c7ed5f38,official_il,False,False
11fb8402c7ed5f38,original_grpo_11970,False,False
f6af76311ecf51e6,official_il,False,False
f6af76311ecf51e6,original_grpo_11970,False,False
1e396feb38255b36,official_il,False,False
1e396feb38255b36,original_grpo_11970,False,False
e2eac20f3b60591b,official_il,False,False
e2eac20f3b60591b,original_grpo_11970,False,False
fba32bf9957254b8,official_il,False,False
fba32bf9957254b8,original_grpo_11970,False,False
9c4c2d6ccedf53d2,official_il,False,False
9c4c2d6ccedf53d2,original_grpo_11970,False,False
8565b9b470bc537f,official_il,False,False
8565b9b470bc537f,original_grpo_11970,False,False
bf4effc247415514,official_il,False,False
bf4effc247415514,original_grpo_11970,False,False
ff5cbb4f473650e7,official_il,False,False
ff5cbb4f473650e7,original_grpo_11970,False,False
97798591573d50c4,official_il,False,False
97798591573d50c4,original_grpo_11970,False,False
8980226ca6615ed0,official_il,False,False
8980226ca6615ed0,original_grpo_11970,False,False
5477845715845066,official_il,False,False
5477845715845066,original_grpo_11970,False,False
cc4d72cfab64555f,official_il,False,False
cc4d72cfab64555f,original_grpo_11970,False,False
8a04edf7c5fb5bad,official_il,False,False
8a04edf7c5fb5bad,original_grpo_11970,False,False
da7da0a0a6c558f7,official_il,False,False
da7da0a0a6c558f7,original_grpo_11970,False,False
3a0a503b4f105490,official_il,True,False
3a0a503b4f105490,original_grpo_11970,False,True
b35d773756a85be1,official_il,False,False
b35d773756a85be1,original_grpo_11970,False,False
50ea72a571d951c4,official_il,False,False
50ea72a571d951c4,original_grpo_11970,False,False
8958cd47463950f3,official_il,False,False
8958cd47463950f3,original_grpo_11970,False,False
4c84bf9818a75dbe,official_il,False,False
4c84bf9818a75dbe,original_grpo_11970,False,False
ee01d7acbb0e579f,official_il,False,False
ee01d7acbb0e579f,original_grpo_11970,False,False
c235e1b6b22b556c,official_il,False,False
c235e1b6b22b556c,original_grpo_11970,False,False
02b8603f3d5850e1,official_il,False,False
02b8603f3d5850e1,original_grpo_11970,False,False
a01b5dbb1dc050ef,official_il,False,False
a01b5dbb1dc050ef,original_grpo_11970,False,False
55f4c57650085138,official_il,False,False
55f4c57650085138,original_grpo_11970,False,False
73567fdf40a05c60,official_il,False,False
73567fdf40a05c60,original_grpo_11970,False,False
28db7174d94b59f0,official_il,False,False
28db7174d94b59f0,original_grpo_11970,False,False
e86c86475a6a55ba,official_il,False,False
e86c86475a6a55ba,original_grpo_11970,False,False
1dc3406e29535037,official_il,False,False
1dc3406e29535037,original_grpo_11970,False,False
30e112988f86542d,official_il,False,False
30e112988f86542d,original_grpo_11970,False,False
60faea6866f45d49,official_il,False,False
60faea6866f45d49,original_grpo_11970,False,False
c4b41ff8e73258b9,official_il,False,False
c4b41ff8e73258b9,original_grpo_11970,False,False
a475b3f897d959b3,official_il,False,False
a475b3f897d959b3,original_grpo_11970,False,False
e554e06e8dbc573b,official_il,False,False
e554e06e8dbc573b,original_grpo_11970,False,False
d0659e4f056e50dc,official_il,False,False
d0659e4f056e50dc,original_grpo_11970,False,False
1ca3ba44d5fd5a4f,official_il,False,False
1ca3ba44d5fd5a4f,original_grpo_11970,False,False
a29d28434cb05060,official_il,False,False
a29d28434cb05060,original_grpo_11970,False,False
a568d3773eef518a,official_il,False,False
a568d3773eef518a,original_grpo_11970,False,False
72ce5000303f5b67,official_il,False,False
72ce5000303f5b67,original_grpo_11970,False,False
d07f7df23a1757ce,official_il,False,False
d07f7df23a1757ce,original_grpo_11970,False,False
a5787967d0b55c78,official_il,False,False
a5787967d0b55c78,original_grpo_11970,False,False
82150ec7f25c5434,official_il,False,False
82150ec7f25c5434,original_grpo_11970,False,False
23e10b716ced5164,official_il,False,False
23e10b716ced5164,original_grpo_11970,False,False
f2bda3a4154e5a78,official_il,False,False
f2bda3a4154e5a78,original_grpo_11970,False,False
7757f1ba2565565b,official_il,False,False
7757f1ba2565565b,original_grpo_11970,False,False
437fae161ab25dd8,official_il,False,False
437fae161ab25dd8,original_grpo_11970,False,False
4de33850acdb5cdd,official_il,False,False
4de33850acdb5cdd,original_grpo_11970,False,False
ac62650e78b55799,official_il,False,False
ac62650e78b55799,original_grpo_11970,False,False
3339f89c300b5157,official_il,False,False
3339f89c300b5157,original_grpo_11970,False,False
20419a1f7f5f5cae,official_il,False,False
20419a1f7f5f5cae,original_grpo_11970,False,False
e1a7eae859335c0f,official_il,False,False
e1a7eae859335c0f,original_grpo_11970,False,False
11838f931a5d5dec,official_il,False,False
11838f931a5d5dec,original_grpo_11970,False,False
eb4d079e92355fd9,official_il,False,False
eb4d079e92355fd9,original_grpo_11970,False,False
dc95902989795d85,official_il,False,False
dc95902989795d85,original_grpo_11970,False,False
660a6c8bb9f85c97,official_il,False,False
660a6c8bb9f85c97,original_grpo_11970,False,False
00cfafd46b4a5102,official_il,False,False
00cfafd46b4a5102,original_grpo_11970,False,False
5de808205b735d11,official_il,False,False
5de808205b735d11,original_grpo_11970,False,False
b9b51fd168dd57e0,official_il,False,False
b9b51fd168dd57e0,original_grpo_11970,False,False
a1b663d6a4b05a0b,official_il,False,False
a1b663d6a4b05a0b,original_grpo_11970,False,False
5302cf79c943543e,official_il,False,False
5302cf79c943543e,original_grpo_11970,False,False
0e9bb79dd41f5168,official_il,False,False
0e9bb79dd41f5168,original_grpo_11970,False,False
f6f97613e7b85888,official_il,False,False
f6f97613e7b85888,original_grpo_11970,False,False
c04bbf874ff65049,official_il,True,False
c04bbf874ff65049,original_grpo_11970,False,False
f7c1b7d79e755743,official_il,False,False
f7c1b7d79e755743,original_grpo_11970,False,False
4603e03f53f2588a,official_il,False,False
4603e03f53f2588a,original_grpo_11970,False,False
ae468832dca75a12,official_il,False,False
ae468832dca75a12,original_grpo_11970,False,False
35b2932f34f6512c,official_il,False,False
35b2932f34f6512c,original_grpo_11970,False,False
5cd5ef82b8c55489,official_il,False,False
5cd5ef82b8c55489,original_grpo_11970,False,False
9d87df3517f0557a,official_il,False,False
9d87df3517f0557a,original_grpo_11970,False,False
f17c377d96af5074,official_il,False,False
f17c377d96af5074,original_grpo_11970,False,False
3768e3f7c93553a4,official_il,False,False
3768e3f7c93553a4,original_grpo_11970,False,False
1c1163399687505e,official_il,False,False
1c1163399687505e,original_grpo_11970,False,False
371c5590db7052e5,official_il,False,False
371c5590db7052e5,original_grpo_11970,False,False
81d8f26e2ed1584c,official_il,False,False
81d8f26e2ed1584c,original_grpo_11970,False,False
50d800c2d87158f1,official_il,False,False
50d800c2d87158f1,original_grpo_11970,False,False
014e59d9a1eb5e2a,official_il,False,False
014e59d9a1eb5e2a,original_grpo_11970,False,False
1cd84a891563589f,official_il,True,False
1cd84a891563589f,original_grpo_11970,True,False
8e2d70627276563e,official_il,False,False
8e2d70627276563e,original_grpo_11970,False,False
e64f0aa2739f5a78,official_il,False,False
e64f0aa2739f5a78,original_grpo_11970,False,False
6efcbb61ecd957a2,official_il,False,False
6efcbb61ecd957a2,original_grpo_11970,False,False
99fc62d59879530a,official_il,False,False
99fc62d59879530a,original_grpo_11970,False,False
c9394f2c7c125a13,official_il,False,False
c9394f2c7c125a13,original_grpo_11970,False,False
7c1c2a7c3a0353c8,official_il,False,False
7c1c2a7c3a0353c8,original_grpo_11970,False,False
5ac4142a746c55ef,official_il,False,False
5ac4142a746c55ef,original_grpo_11970,False,False
7948de3a2d2a55ef,official_il,False,False
7948de3a2d2a55ef,original_grpo_11970,False,False
17845a5d5c685fdc,official_il,False,False
17845a5d5c685fdc,original_grpo_11970,False,False
195774e96cc4576e,official_il,False,False
195774e96cc4576e,original_grpo_11970,False,False
5d866c7773385d11,official_il,False,False
5d866c7773385d11,original_grpo_11970,False,False
8c98752e50535a82,official_il,False,False
8c98752e50535a82,original_grpo_11970,False,False
bce65886ac7a5bd5,official_il,False,False
bce65886ac7a5bd5,original_grpo_11970,False,False
8904a6df67d4542d,official_il,False,False
8904a6df67d4542d,original_grpo_11970,False,False
68df322e3e65540d,official_il,False,False
68df322e3e65540d,original_grpo_11970,False,False
a55cb57a18925a00,official_il,False,False
a55cb57a18925a00,original_grpo_11970,False,False
29527a41cccd5dc8,official_il,False,False
29527a41cccd5dc8,original_grpo_11970,False,False
2a2d0331526e5309,official_il,False,False
2a2d0331526e5309,original_grpo_11970,False,False
8126bbf4d5b25a40,official_il,False,False
8126bbf4d5b25a40,original_grpo_11970,False,False
2a5a736923195c41,official_il,False,False
2a5a736923195c41,original_grpo_11970,False,False
61e68b49bf3e5278,official_il,False,False
61e68b49bf3e5278,original_grpo_11970,False,False
0890693bc6c45958,official_il,False,False
0890693bc6c45958,original_grpo_11970,False,False
d388245c83a05197,official_il,False,False
d388245c83a05197,original_grpo_11970,False,False
673c45cf9a53515b,official_il,False,False
673c45cf9a53515b,original_grpo_11970,False,False
bcee1c0599095baf,official_il,False,False
bcee1c0599095baf,original_grpo_11970,False,False
92271047a3a15749,official_il,False,False
92271047a3a15749,original_grpo_11970,False,False
e4cb371bfd685084,official_il,True,False
e4cb371bfd685084,original_grpo_11970,True,False
8ff42df69b455f09,official_il,False,False
8ff42df69b455f09,original_grpo_11970,False,False
ca8b24cbfec852b2,official_il,False,False
ca8b24cbfec852b2,original_grpo_11970,False,False
c2f4994a8b2559c2,official_il,False,False
c2f4994a8b2559c2,original_grpo_11970,False,False
b32c3a95067a562d,official_il,False,False
b32c3a95067a562d,original_grpo_11970,False,False
34e83dedfebc5bcd,official_il,False,False
34e83dedfebc5bcd,original_grpo_11970,False,False
715a473e2b115d75,official_il,False,False
715a473e2b115d75,original_grpo_11970,False,False
cfad1a88cc275ef5,official_il,False,False
cfad1a88cc275ef5,original_grpo_11970,False,False
3958a3dfcf73502b,official_il,False,False
3958a3dfcf73502b,original_grpo_11970,False,False
abc690370a835648,official_il,False,False
abc690370a835648,original_grpo_11970,False,False
57039268e93b55a0,official_il,False,False
57039268e93b55a0,original_grpo_11970,False,False
faca4ac928255aed,official_il,False,False
faca4ac928255aed,original_grpo_11970,False,False
cb5b7e9660e05527,official_il,False,False
cb5b7e9660e05527,original_grpo_11970,True,False
6b3063c5a0145d5e,official_il,False,False
6b3063c5a0145d5e,original_grpo_11970,False,False
d814b306cd525f62,official_il,False,False
d814b306cd525f62,original_grpo_11970,False,False
a7e3a44f084b53b7,official_il,False,False
a7e3a44f084b53b7,original_grpo_11970,False,False
2fbc1243c4f050d5,official_il,False,False
2fbc1243c4f050d5,original_grpo_11970,False,False
5b68eb8187ca54ac,official_il,False,False
5b68eb8187ca54ac,original_grpo_11970,False,False
fc94f690fbf15124,official_il,False,False
fc94f690fbf15124,original_grpo_11970,False,False
e50a35a68ba75a5f,official_il,False,False
e50a35a68ba75a5f,original_grpo_11970,False,False
32fc3fdb01705e81,official_il,False,False
32fc3fdb01705e81,original_grpo_11970,False,True
a9754cb80b355023,official_il,False,False
a9754cb80b355023,original_grpo_11970,False,False
1624b1420e205598,official_il,False,False
1624b1420e205598,original_grpo_11970,False,False
42587a3264bb50eb,official_il,False,False
42587a3264bb50eb,original_grpo_11970,False,False
3376726825fd5907,official_il,False,False
