token,log,component,both_pass,IL_fail_GRPO_pass,IL_pass_GRPO_fail,both_fail
dcdd390aef4b5591,2021.10.05.08.11.15_veh-50_00163_00321,DDC,0.5703125,0.046875,0.34375,0.0390625
0d85ff9ebde25585,2021.06.23.16.54.19_veh-35_03705_04009,feasible,0.515625,0.078125,0.046875,0.359375
0d85ff9ebde25585,2021.06.23.16.54.19_veh-35_03705_04009,NC,1.0,0.0,0.0,0.0
0d85ff9ebde25585,2021.06.23.16.54.19_veh-35_03705_04009,DAC,0.7421875,0.140625,0.0,0.1171875
0d85ff9ebde25585,2021.06.23.16.54.19_veh-35_03705_04009,TTC,0.671875,0.0,0.0703125,0.2578125
0d85ff9ebde25585,2021.06.23.16.54.19_veh-35_03705_04009,Comfort,0.71875,0.0234375,0.046875,0.2109375
0d85ff9ebde25585,2021.06.23.16.54.19_veh-35_03705_04009,DDC,0.984375,0.015625,0.0,0.0
ae6db3a4fceb5f3a,2021.10.11.05.34.05_veh-50_00971_01251,feasible,0.9453125,0.0,0.0546875,0.0
ae6db3a4fceb5f3a,2021.10.11.05.34.05_veh-50_00971_01251,NC,1.0,0.0,0.0,0.0
ae6db3a4fceb5f3a,2021.10.11.05.34.05_veh-50_00971_01251,DAC,1.0,0.0,0.0,0.0
ae6db3a4fceb5f3a,2021.10.11.05.34.05_veh-50_00971_01251,TTC,0.9453125,0.0,0.0546875,0.0
ae6db3a4fceb5f3a,2021.10.11.05.34.05_veh-50_00971_01251,Comfort,0.7421875,0.0,0.046875,0.2109375
ae6db3a4fceb5f3a,2021.10.11.05.34.05_veh-50_00971_01251,DDC,1.0,0.0,0.0,0.0
1945703eab855ee6,2021.06.09.12.39.51_veh-26_02989_03385,feasible,0.546875,0.21875,0.0,0.234375
1945703eab855ee6,2021.06.09.12.39.51_veh-26_02989_03385,NC,0.890625,0.0546875,0.0,0.0546875
1945703eab855ee6,2021.06.09.12.39.51_veh-26_02989_03385,DAC,1.0,0.0,0.0,0.0
1945703eab855ee6,2021.06.09.12.39.51_veh-26_02989_03385,TTC,0.546875,0.2265625,0.0,0.2265625
1945703eab855ee6,2021.06.09.12.39.51_veh-26_02989_03385,Comfort,0.703125,0.078125,0.046875,0.171875
1945703eab855ee6,2021.06.09.12.39.51_veh-26_02989_03385,DDC,0.9921875,0.0,0.0078125,0.0
0d1c8b7137ee5162,2021.10.11.07.12.18_veh-50_00866_01534,feasible,0.9296875,0.0,0.0546875,0.015625
0d1c8b7137ee5162,2021.10.11.07.12.18_veh-50_00866_01534,NC,1.0,0.0,0.0,0.0
0d1c8b7137ee5162,2021.10.11.07.12.18_veh-50_00866_01534,DAC,1.0,0.0,0.0,0.0
0d1c8b7137ee5162,2021.10.11.07.12.18_veh-50_00866_01534,TTC,1.0,0.0,0.0,0.0
0d1c8b7137ee5162,2021.10.11.07.12.18_veh-50_00866_01534,Comfort,0.578125,0.0625,0.015625,0.34375
0d1c8b7137ee5162,2021.10.11.07.12.18_veh-50_00866_01534,DDC,0.9296875,0.0,0.0546875,0.015625
2b0283ae6c085b40,2021.07.16.16.08.35_veh-35_01664_02376,feasible,0.6953125,0.09375,0.0078125,0.203125
2b0283ae6c085b40,2021.07.16.16.08.35_veh-35_01664_02376,NC,0.9609375,0.0,0.0,0.0390625
2b0283ae6c085b40,2021.07.16.16.08.35_veh-35_01664_02376,DAC,1.0,0.0,0.0,0.0
2b0283ae6c085b40,2021.07.16.16.08.35_veh-35_01664_02376,TTC,0.6953125,0.09375,0.0078125,0.203125
2b0283ae6c085b40,2021.07.16.16.08.35_veh-35_01664_02376,Comfort,0.6953125,0.109375,0.078125,0.1171875
2b0283ae6c085b40,2021.07.16.16.08.35_veh-35_01664_02376,DDC,1.0,0.0,0.0,0.0
917c026fefd3510b,2021.05.12.23.36.44_veh-35_00152_00504,feasible,0.515625,0.2578125,0.0546875,0.171875
917c026fefd3510b,2021.05.12.23.36.44_veh-35_00152_00504,NC,0.8984375,0.09375,0.0,0.0078125
917c026fefd3510b,2021.05.12.23.36.44_veh-35_00152_00504,DAC,0.984375,0.0,0.0078125,0.0078125
917c026fefd3510b,2021.05.12.23.36.44_veh-35_00152_00504,TTC,0.515625,0.265625,0.0546875,0.1640625
917c026fefd3510b,2021.05.12.23.36.44_veh-35_00152_00504,Comfort,0.65625,0.0234375,0.0234375,0.296875
917c026fefd3510b,2021.05.12.23.36.44_veh-35_00152_00504,DDC,1.0,0.0,0.0,0.0
0e718bdb5a1e5486,2021.08.17.18.13.38_veh-45_00946_01854,feasible,0.703125,0.078125,0.0,0.21875
0e718bdb5a1e5486,2021.08.17.18.13.38_veh-45_00946_01854,NC,0.9453125,0.0234375,0.0,0.03125
0e718bdb5a1e5486,2021.08.17.18.13.38_veh-45_00946_01854,DAC,1.0,0.0,0.0,0.0
0e718bdb5a1e5486,2021.08.17.18.13.38_veh-45_00946_01854,TTC,0.703125,0.078125,0.0,0.21875
0e718bdb5a1e5486,2021.08.17.18.13.38_veh-45_00946_01854,Comfort,0.671875,0.09375,0.0703125,0.1640625
0e718bdb5a1e5486,2021.08.17.18.13.38_veh-45_00946_01854,DDC,1.0,0.0,0.0,0.0
0e8c9cb736c75095,2021.06.08.14.35.24_veh-26_01989_02235,feasible,0.84375,0.1171875,0.0,0.0390625
0e8c9cb736c75095,2021.06.08.14.35.24_veh-26_01989_02235,NC,1.0,0.0,0.0,0.0
0e8c9cb736c75095,2021.06.08.14.35.24_veh-26_01989_02235,DAC,0.84375,0.1171875,0.0,0.0390625
0e8c9cb736c75095,2021.06.08.14.35.24_veh-26_01989_02235,TTC,1.0,0.0,0.0,0.0
0e8c9cb736c75095,2021.06.08.14.35.24_veh-26_01989_02235,Comfort,0.671875,0.015625,0.015625,0.296875
0e8c9cb736c75095,2021.06.08.14.35.24_veh-26_01989_02235,DDC,1.0,0.0,0.0,0.0
20838834148a583d,2021.06.09.11.54.15_veh-12_04138_04355,feasible,0.390625,0.0546875,0.1484375,0.40625
20838834148a583d,2021.06.09.11.54.15_veh-12_04138_04355,NC,0.96875,0.03125,0.0,0.0
20838834148a583d,2021.06.09.11.54.15_veh-12_04138_04355,DAC,0.921875,0.0546875,0.0,0.0234375
20838834148a583d,2021.06.09.11.54.15_veh-12_04138_04355,TTC,0.9375,0.03125,0.0234375,0.0078125
20838834148a583d,2021.06.09.11.54.15_veh-12_04138_04355,Comfort,0.7109375,0.0234375,0.046875,0.21875
20838834148a583d,2021.06.09.11.54.15_veh-12_04138_04355,DDC,0.46875,0.0,0.1484375,0.3828125
642b6063a4475b31,2021.10.05.08.11.15_veh-50_01566_01801,feasible,0.9609375,0.0,0.0234375,0.015625
642b6063a4475b31,2021.10.05.08.11.15_veh-50_01566_01801,NC,1.0,0.0,0.0,0.0
642b6063a4475b31,2021.10.05.08.11.15_veh-50_01566_01801,DAC,0.9921875,0.0,0.0,0.0078125
642b6063a4475b31,2021.10.05.08.11.15_veh-50_01566_01801,TTC,0.984375,0.0,0.015625,0.0
642b6063a4475b31,2021.10.05.08.11.15_veh-50_01566_01801,Comfort,0.765625,0.03125,0.03125,0.171875
642b6063a4475b31,2021.10.05.08.11.15_veh-50_01566_01801,DDC,0.9765625,0.0,0.015625,0.0078125
18fa95eb0d2455e2,2021.07.16.01.22.41_veh-14_02626_04289,feasible,0.4296875,0.2421875,0.0,0.328125
18fa95eb0d2455e2,2021.07.16.01.22.41_veh-14_02626_04289,NC,0.640625,0.2265625,0.0,0.1328125
18fa95eb0d2455e2,2021.07.16.01.22.41_veh-14_02626_04289,DAC,0.9296875,0.0078125,0.0,0.0625
18fa95eb0d2455e2,2021.07.16.01.22.41_veh-14_02626_04289,TTC,0.4375,0.25,0.0,0.3125
18fa95eb0d2455e2,2021.07.16.01.22.41_veh-14_02626_04289,Comfort,0.765625,0.078125,0.0234375,0.1328125
18fa95eb0d2455e2,2021.07.16.01.22.41_veh-14_02626_04289,DDC,1.0,0.0,0.0,0.0
ca123ea26e2059ab,2021.06.23.20.00.35_veh-35_00960_03649,feasible,0.8203125,0.046875,0.0234375,0.109375
ca123ea26e2059ab,2021.06.23.20.00.35_veh-35_00960_03649,NC,0.96875,0.015625,0.0,0.015625
ca123ea26e2059ab,2021.06.23.20.00.35_veh-35_00960_03649,DAC,1.0,0.0,0.0,0.0
ca123ea26e2059ab,2021.06.23.20.00.35_veh-35_00960_03649,TTC,0.8203125,0.046875,0.0234375,0.109375
ca123ea26e2059ab,2021.06.23.20.00.35_veh-35_00960_03649,Comfort,0.734375,0.0234375,0.0,0.2421875
ca123ea26e2059ab,2021.06.23.20.00.35_veh-35_00960_03649,DDC,1.0,0.0,0.0,0.0
cbbbb09e1ac05d80,2021.07.09.20.26.06_veh-35_01768_02782,feasible,0.953125,0.0,0.046875,0.0
cbbbb09e1ac05d80,2021.07.09.20.26.06_veh-35_01768_02782,NC,1.0,0.0,0.0,0.0
cbbbb09e1ac05d80,2021.07.09.20.26.06_veh-35_01768_02782,DAC,1.0,0.0,0.0,0.0
cbbbb09e1ac05d80,2021.07.09.20.26.06_veh-35_01768_02782,TTC,0.9921875,0.0,0.0078125,0.0
cbbbb09e1ac05d80,2021.07.09.20.26.06_veh-35_01768_02782,Comfort,0.640625,0.0078125,0.125,0.2265625
cbbbb09e1ac05d80,2021.07.09.20.26.06_veh-35_01768_02782,DDC,0.953125,0.0,0.046875,0.0
80ba9e9b55e25cd7,2021.09.15.14.27.22_veh-39_01491_01763,feasible,0.0078125,0.0,0.0,0.9921875
80ba9e9b55e25cd7,2021.09.15.14.27.22_veh-39_01491_01763,NC,0.8671875,0.046875,0.0,0.0859375
80ba9e9b55e25cd7,2021.09.15.14.27.22_veh-39_01491_01763,DAC,0.9921875,0.0078125,0.0,0.0
80ba9e9b55e25cd7,2021.09.15.14.27.22_veh-39_01491_01763,TTC,0.6875,0.0703125,0.0703125,0.171875
80ba9e9b55e25cd7,2021.09.15.14.27.22_veh-39_01491_01763,Comfort,0.7890625,0.0234375,0.015625,0.171875
80ba9e9b55e25cd7,2021.09.15.14.27.22_veh-39_01491_01763,DDC,0.015625,0.0,0.0,0.984375
35024d11ec105d98,2021.06.09.17.37.09_veh-12_00404_00864,feasible,0.8203125,0.0625,0.0,0.1171875
35024d11ec105d98,2021.06.09.17.37.09_veh-12_00404_00864,NC,1.0,0.0,0.0,0.0
35024d11ec105d98,2021.06.09.17.37.09_veh-12_00404_00864,DAC,1.0,0.0,0.0,0.0
35024d11ec105d98,2021.06.09.17.37.09_veh-12_00404_00864,TTC,0.8359375,0.0546875,0.0,0.109375
35024d11ec105d98,2021.06.09.17.37.09_veh-12_00404_00864,Comfort,0.5234375,0.203125,0.046875,0.2265625
35024d11ec105d98,2021.06.09.17.37.09_veh-12_00404_00864,DDC,0.984375,0.0078125,0.0,0.0078125
68b1d23143685d73,2021.07.24.22.52.16_veh-35_03236_04096,feasible,0.546875,0.3671875,0.0,0.0859375
68b1d23143685d73,2021.07.24.22.52.16_veh-35_03236_04096,NC,1.0,0.0,0.0,0.0
68b1d23143685d73,2021.07.24.22.52.16_veh-35_03236_04096,DAC,0.546875,0.3671875,0.0,0.0859375
68b1d23143685d73,2021.07.24.22.52.16_veh-35_03236_04096,TTC,1.0,0.0,0.0,0.0
68b1d23143685d73,2021.07.24.22.52.16_veh-35_03236_04096,Comfort,0.5546875,0.078125,0.0625,0.3046875
68b1d23143685d73,2021.07.24.22.52.16_veh-35_03236_04096,DDC,0.984375,0.015625,0.0,0.0
31d565f74269592e,2021.06.23.14.58.13_veh-35_01130_01820,feasible,0.6328125,0.3125,0.0,0.0546875
31d565f74269592e,2021.06.23.14.58.13_veh-35_01130_01820,NC,1.0,0.0,0.0,0.0
31d565f74269592e,2021.06.23.14.58.13_veh-35_01130_01820,DAC,0.640625,0.3046875,0.0,0.0546875
31d565f74269592e,2021.06.23.14.58.13_veh-35_01130_01820,TTC,0.9921875,0.0078125,0.0,0.0
31d565f74269592e,2021.06.23.14.58.13_veh-35_01130_01820,Comfort,0.625,0.078125,0.0234375,0.2734375
31d565f74269592e,2021.06.23.14.58.13_veh-35_01130_01820,DDC,1.0,0.0,0.0,0.0
22eb5276bd78514e,2021.06.23.14.58.13_veh-35_00765_01108,feasible,0.6875,0.1171875,0.0625,0.1328125
22eb5276bd78514e,2021.06.23.14.58.13_veh-35_00765_01108,NC,0.984375,0.0,0.0078125,0.0078125
22eb5276bd78514e,2021.06.23.14.58.13_veh-35_00765_01108,DAC,0.8984375,0.078125,0.0,0.0234375
22eb5276bd78514e,2021.06.23.14.58.13_veh-35_00765_01108,TTC,0.7421875,0.078125,0.0625,0.1171875
22eb5276bd78514e,2021.06.23.14.58.13_veh-35_00765_01108,Comfort,0.625,0.09375,0.0625,0.21875
22eb5276bd78514e,2021.06.23.14.58.13_veh-35_00765_01108,DDC,1.0,0.0,0.0,0.0
5de339af13745d23,2021.06.09.19.40.26_veh-12_00279_01212,feasible,0.953125,0.0,0.0,0.046875
5de339af13745d23,2021.06.09.19.40.26_veh-12_00279_01212,NC,0.984375,0.0078125,0.0,0.0078125
5de339af13745d23,2021.06.09.19.40.26_veh-12_00279_01212,DAC,1.0,0.0,0.0,0.0
5de339af13745d23,2021.06.09.19.40.26_veh-12_00279_01212,TTC,0.953125,0.0,0.0,0.046875
5de339af13745d23,2021.06.09.19.40.26_veh-12_00279_01212,Comfort,0.7109375,0.0234375,0.0625,0.203125
5de339af13745d23,2021.06.09.19.40.26_veh-12_00279_01212,DDC,1.0,0.0,0.0,0.0
15b83e8b315b54e8,2021.08.31.12.21.30_veh-40_00248_00367,feasible,0.9375,0.0234375,0.0,0.0390625
15b83e8b315b54e8,2021.08.31.12.21.30_veh-40_00248_00367,NC,0.9921875,0.0,0.0,0.0078125
15b83e8b315b54e8,2021.08.31.12.21.30_veh-40_00248_00367,DAC,1.0,0.0,0.0,0.0
15b83e8b315b54e8,2021.08.31.12.21.30_veh-40_00248_00367,TTC,0.9375,0.0234375,0.0,0.0390625
15b83e8b315b54e8,2021.08.31.12.21.30_veh-40_00248_00367,Comfort,0.6875,0.03125,0.046875,0.234375
15b83e8b315b54e8,2021.08.31.12.21.30_veh-40_00248_00367,DDC,0.9921875,0.0,0.0,0.0078125
14aff84249475741,2021.08.31.14.40.58_veh-40_00679_00892,feasible,0.8984375,0.015625,0.0234375,0.0625
14aff84249475741,2021.08.31.14.40.58_veh-40_00679_00892,NC,0.984375,0.0,0.0,0.015625
14aff84249475741,2021.08.31.14.40.58_veh-40_00679_00892,DAC,1.0,0.0,0.0,0.0
14aff84249475741,2021.08.31.14.40.58_veh-40_00679_00892,TTC,0.9140625,0.0,0.0234375,0.0625
14aff84249475741,2021.08.31.14.40.58_veh-40_00679_00892,Comfort,0.3671875,0.15625,0.046875,0.4296875
14aff84249475741,2021.08.31.14.40.58_veh-40_00679_00892,DDC,0.984375,0.015625,0.0,0.0
42b4c2c7efda537e,2021.05.12.23.36.44_veh-35_01133_01535,feasible,0.8125,0.140625,0.0,0.046875
42b4c2c7efda537e,2021.05.12.23.36.44_veh-35_01133_01535,NC,1.0,0.0,0.0,0.0
42b4c2c7efda537e,2021.05.12.23.36.44_veh-35_01133_01535,DAC,0.8125,0.140625,0.0,0.046875
42b4c2c7efda537e,2021.05.12.23.36.44_veh-35_01133_01535,TTC,1.0,0.0,0.0,0.0
42b4c2c7efda537e,2021.05.12.23.36.44_veh-35_01133_01535,Comfort,0.625,0.125,0.015625,0.234375
42b4c2c7efda537e,2021.05.12.23.36.44_veh-35_01133_01535,DDC,1.0,0.0,0.0,0.0
da97e302903b568a,2021.10.11.07.47.13_veh-50_01513_02138,feasible,0.6640625,0.2734375,0.0,0.0625
da97e302903b568a,2021.10.11.07.47.13_veh-50_01513_02138,NC,1.0,0.0,0.0,0.0
da97e302903b568a,2021.10.11.07.47.13_veh-50_01513_02138,DAC,0.6640625,0.2734375,0.0,0.0625
da97e302903b568a,2021.10.11.07.47.13_veh-50_01513_02138,TTC,1.0,0.0,0.0,0.0
da97e302903b568a,2021.10.11.07.47.13_veh-50_01513_02138,Comfort,0.703125,0.03125,0.0078125,0.2578125
da97e302903b568a,2021.10.11.07.47.13_veh-50_01513_02138,DDC,1.0,0.0,0.0,0.0
6d07ad1b06b05e03,2021.07.16.22.40.23_veh-38_00818_03032,feasible,0.8828125,0.015625,0.015625,0.0859375
6d07ad1b06b05e03,2021.07.16.22.40.23_veh-38_00818_03032,NC,1.0,0.0,0.0,0.0
6d07ad1b06b05e03,2021.07.16.22.40.23_veh-38_00818_03032,DAC,0.8828125,0.015625,0.015625,0.0859375
6d07ad1b06b05e03,2021.07.16.22.40.23_veh-38_00818_03032,TTC,1.0,0.0,0.0,0.0
6d07ad1b06b05e03,2021.07.16.22.40.23_veh-38_00818_03032,Comfort,0.65625,0.0390625,0.046875,0.2578125
6d07ad1b06b05e03,2021.07.16.22.40.23_veh-38_00818_03032,DDC,1.0,0.0,0.0,0.0
a3315a0e4d355f80,2021.10.01.19.16.42_veh-28_00917_01499,feasible,0.140625,0.328125,0.0,0.53125
a3315a0e4d355f80,2021.10.01.19.16.42_veh-28_00917_01499,NC,0.5234375,0.34375,0.0234375,0.109375
a3315a0e4d355f80,2021.10.01.19.16.42_veh-28_00917_01499,DAC,0.578125,0.234375,0.0,0.1875
a3315a0e4d355f80,2021.10.01.19.16.42_veh-28_00917_01499,TTC,0.2734375,0.3125,0.0,0.4140625
a3315a0e4d355f80,2021.10.01.19.16.42_veh-28_00917_01499,Comfort,0.75,0.046875,0.046875,0.15625
a3315a0e4d355f80,2021.10.01.19.16.42_veh-28_00917_01499,DDC,0.9921875,0.0078125,0.0,0.0
dcd53f51bdfb579d,2021.07.16.16.27.22_veh-26_02282_03814,feasible,0.7109375,0.078125,0.0,0.2109375
dcd53f51bdfb579d,2021.07.16.16.27.22_veh-26_02282_03814,NC,0.9453125,0.0,0.0078125,0.046875
dcd53f51bdfb579d,2021.07.16.16.27.22_veh-26_02282_03814,DAC,1.0,0.0,0.0,0.0
dcd53f51bdfb579d,2021.07.16.16.27.22_veh-26_02282_03814,TTC,0.7109375,0.078125,0.0,0.2109375
dcd53f51bdfb579d,2021.07.16.16.27.22_veh-26_02282_03814,Comfort,0.6875,0.1015625,0.03125,0.1796875
dcd53f51bdfb579d,2021.07.16.16.27.22_veh-26_02282_03814,DDC,1.0,0.0,0.0,0.0
a320d1345efe59c1,2021.06.09.18.23.43_veh-35_02344_02669,feasible,0.765625,0.0078125,0.0390625,0.1875
a320d1345efe59c1,2021.06.09.18.23.43_veh-35_02344_02669,NC,0.9765625,0.0078125,0.0,0.015625
a320d1345efe59c1,2021.06.09.18.23.43_veh-35_02344_02669,DAC,1.0,0.0,0.0,0.0
a320d1345efe59c1,2021.06.09.18.23.43_veh-35_02344_02669,TTC,0.765625,0.0078125,0.0390625,0.1875
a320d1345efe59c1,2021.06.09.18.23.43_veh-35_02344_02669,Comfort,0.5859375,0.1015625,0.0234375,0.2890625
a320d1345efe59c1,2021.06.09.18.23.43_veh-35_02344_02669,DDC,1.0,0.0,0.0,0.0
95f38a01802e5185,2021.06.23.14.06.20_veh-26_01192_01541,feasible,0.7578125,0.1015625,0.0,0.140625
95f38a01802e5185,2021.06.23.14.06.20_veh-26_01192_01541,NC,0.9609375,0.015625,0.0,0.0234375
95f38a01802e5185,2021.06.23.14.06.20_veh-26_01192_01541,DAC,1.0,0.0,0.0,0.0
95f38a01802e5185,2021.06.23.14.06.20_veh-26_01192_01541,TTC,0.7578125,0.1015625,0.0,0.140625
95f38a01802e5185,2021.06.23.14.06.20_veh-26_01192_01541,Comfort,0.71875,0.0625,0.03125,0.1875
95f38a01802e5185,2021.06.23.14.06.20_veh-26_01192_01541,DDC,1.0,0.0,0.0,0.0
2feb1dccca045951,2021.07.16.21.17.55_veh-26_03254_03336,feasible,0.921875,0.03125,0.0078125,0.0390625
2feb1dccca045951,2021.07.16.21.17.55_veh-26_03254_03336,NC,1.0,0.0,0.0,0.0
2feb1dccca045951,2021.07.16.21.17.55_veh-26_03254_03336,DAC,0.9921875,0.0078125,0.0,0.0
2feb1dccca045951,2021.07.16.21.17.55_veh-26_03254_03336,TTC,0.9296875,0.0234375,0.0078125,0.0390625
2feb1dccca045951,2021.07.16.21.17.55_veh-26_03254_03336,Comfort,0.6328125,0.109375,0.0234375,0.234375
2feb1dccca045951,2021.07.16.21.17.55_veh-26_03254_03336,DDC,1.0,0.0,0.0,0.0
47d3ecb4d96f5234,2021.10.11.07.47.13_veh-50_00326_00708,feasible,0.3828125,0.3359375,0.0234375,0.2578125
47d3ecb4d96f5234,2021.10.11.07.47.13_veh-50_00326_00708,NC,1.0,0.0,0.0,0.0
47d3ecb4d96f5234,2021.10.11.07.47.13_veh-50_00326_00708,DAC,0.4140625,0.34375,0.0,0.2421875
47d3ecb4d96f5234,2021.10.11.07.47.13_veh-50_00326_00708,TTC,0.96875,0.0,0.015625,0.015625
47d3ecb4d96f5234,2021.10.11.07.47.13_veh-50_00326_00708,Comfort,0.6875,0.0078125,0.03125,0.2734375
47d3ecb4d96f5234,2021.10.11.07.47.13_veh-50_00326_00708,DDC,0.9375,0.0234375,0.03125,0.0078125
6c2e54198a1a5311,2021.10.11.07.12.18_veh-50_00866_01534,feasible,0.8984375,0.078125,0.0234375,0.0
6c2e54198a1a5311,2021.10.11.07.12.18_veh-50_00866_01534,NC,1.0,0.0,0.0,0.0
6c2e54198a1a5311,2021.10.11.07.12.18_veh-50_00866_01534,DAC,0.8984375,0.078125,0.0234375,0.0
6c2e54198a1a5311,2021.10.11.07.12.18_veh-50_00866_01534,TTC,1.0,0.0,0.0,0.0
6c2e54198a1a5311,2021.10.11.07.12.18_veh-50_00866_01534,Comfort,0.5546875,0.0078125,0.0390625,0.3984375
6c2e54198a1a5311,2021.10.11.07.12.18_veh-50_00866_01534,DDC,1.0,0.0,0.0,0.0
c26171bfd8f8554a,2021.06.09.14.58.55_veh-35_04695_05321,feasible,0.3984375,0.234375,0.0078125,0.359375
c26171bfd8f8554a,2021.06.09.14.58.55_veh-35_04695_05321,NC,0.9609375,0.0234375,0.015625,0.0
c26171bfd8f8554a,2021.06.09.14.58.55_veh-35_04695_05321,DAC,1.0,0.0,0.0,0.0
c26171bfd8f8554a,2021.06.09.14.58.55_veh-35_04695_05321,TTC,0.921875,0.0078125,0.03125,0.0390625
c26171bfd8f8554a,2021.06.09.14.58.55_veh-35_04695_05321,Comfort,0.703125,0.0859375,0.078125,0.1328125
c26171bfd8f8554a,2021.06.09.14.58.55_veh-35_04695_05321,DDC,0.4140625,0.234375,0.0,0.3515625
c41a23a8d9165eae,2021.09.15.13.16.40_veh-28_01343_01432,feasible,1.0,0.0,0.0,0.0
c41a23a8d9165eae,2021.09.15.13.16.40_veh-28_01343_01432,NC,1.0,0.0,0.0,0.0
c41a23a8d9165eae,2021.09.15.13.16.40_veh-28_01343_01432,DAC,1.0,0.0,0.0,0.0
c41a23a8d9165eae,2021.09.15.13.16.40_veh-28_01343_01432,TTC,1.0,0.0,0.0,0.0
c41a23a8d9165eae,2021.09.15.13.16.40_veh-28_01343_01432,Comfort,0.5625,0.109375,0.0625,0.265625
c41a23a8d9165eae,2021.09.15.13.16.40_veh-28_01343_01432,DDC,1.0,0.0,0.0,0.0
62e8fe5519ae55dd,2021.07.09.23.23.48_veh-26_02228_04624,feasible,0.5859375,0.0234375,0.015625,0.375
62e8fe5519ae55dd,2021.07.09.23.23.48_veh-26_02228_04624,NC,0.890625,0.0234375,0.0234375,0.0625
62e8fe5519ae55dd,2021.07.09.23.23.48_veh-26_02228_04624,DAC,1.0,0.0,0.0,0.0
62e8fe5519ae55dd,2021.07.09.23.23.48_veh-26_02228_04624,TTC,0.5859375,0.0234375,0.015625,0.375
62e8fe5519ae55dd,2021.07.09.23.23.48_veh-26_02228_04624,Comfort,0.515625,0.1171875,0.0625,0.3046875
62e8fe5519ae55dd,2021.07.09.23.23.48_veh-26_02228_04624,DDC,1.0,0.0,0.0,0.0
8c8414fb0da35c81,2021.07.16.16.01.30_veh-38_02497_03871,feasible,0.3125,0.2265625,0.046875,0.4140625
8c8414fb0da35c81,2021.07.16.16.01.30_veh-38_02497_03871,NC,0.9921875,0.0,0.0,0.0078125
8c8414fb0da35c81,2021.07.16.16.01.30_veh-38_02497_03871,DAC,0.4296875,0.234375,0.0,0.3359375
8c8414fb0da35c81,2021.07.16.16.01.30_veh-38_02497_03871,TTC,0.78125,0.046875,0.0703125,0.1015625
8c8414fb0da35c81,2021.07.16.16.01.30_veh-38_02497_03871,Comfort,0.671875,0.046875,0.0859375,0.1953125
8c8414fb0da35c81,2021.07.16.16.01.30_veh-38_02497_03871,DDC,0.984375,0.0078125,0.0,0.0078125
b6376b22590851e6,2021.08.17.14.45.12_veh-42_01119_01535,feasible,0.3671875,0.375,0.1328125,0.125
b6376b22590851e6,2021.08.17.14.45.12_veh-42_01119_01535,NC,1.0,0.0,0.0,0.0
b6376b22590851e6,2021.08.17.14.45.12_veh-42_01119_01535,DAC,0.5078125,0.421875,0.0,0.0703125
b6376b22590851e6,2021.08.17.14.45.12_veh-42_01119_01535,TTC,1.0,0.0,0.0,0.0
b6376b22590851e6,2021.08.17.14.45.12_veh-42_01119_01535,Comfort,0.671875,0.03125,0.03125,0.265625
b6376b22590851e6,2021.08.17.14.45.12_veh-42_01119_01535,DDC,0.7890625,0.0078125,0.1953125,0.0078125
ef83769922b25122,2021.06.09.14.58.55_veh-35_03811_03916,feasible,0.5546875,0.2421875,0.0,0.203125
ef83769922b25122,2021.06.09.14.58.55_veh-35_03811_03916,NC,0.9375,0.0625,0.0,0.0
ef83769922b25122,2021.06.09.14.58.55_veh-35_03811_03916,DAC,1.0,0.0,0.0,0.0
ef83769922b25122,2021.06.09.14.58.55_veh-35_03811_03916,TTC,0.5546875,0.2421875,0.0,0.203125
ef83769922b25122,2021.06.09.14.58.55_veh-35_03811_03916,Comfort,0.65625,0.109375,0.0625,0.171875
ef83769922b25122,2021.06.09.14.58.55_veh-35_03811_03916,DDC,1.0,0.0,0.0,0.0
f650a03e507a5ea0,2021.10.01.19.16.42_veh-28_02011_02410,feasible,0.8125,0.015625,0.0546875,0.1171875
f650a03e507a5ea0,2021.10.01.19.16.42_veh-28_02011_02410,NC,0.984375,0.0078125,0.0078125,0.0
f650a03e507a5ea0,2021.10.01.19.16.42_veh-28_02011_02410,DAC,0.9609375,0.0,0.03125,0.0078125
f650a03e507a5ea0,2021.10.01.19.16.42_veh-28_02011_02410,TTC,0.8515625,0.0078125,0.0625,0.078125
f650a03e507a5ea0,2021.10.01.19.16.42_veh-28_02011_02410,Comfort,0.75,0.0546875,0.046875,0.1484375
f650a03e507a5ea0,2021.10.01.19.16.42_veh-28_02011_02410,DDC,0.890625,0.03125,0.0,0.078125
d1acf3b1b19853ad,2021.06.14.13.27.42_veh-35_00353_00531,feasible,0.828125,0.09375,0.0,0.078125
d1acf3b1b19853ad,2021.06.14.13.27.42_veh-35_00353_00531,NC,1.0,0.0,0.0,0.0
d1acf3b1b19853ad,2021.06.14.13.27.42_veh-35_00353_00531,DAC,0.828125,0.09375,0.0,0.078125
d1acf3b1b19853ad,2021.06.14.13.27.42_veh-35_00353_00531,TTC,0.9921875,0.0078125,0.0,0.0
d1acf3b1b19853ad,2021.06.14.13.27.42_veh-35_00353_00531,Comfort,0.5859375,0.03125,0.0625,0.3203125
d1acf3b1b19853ad,2021.06.14.13.27.42_veh-35_00353_00531,DDC,1.0,0.0,0.0,0.0
77d5531dc41d5c8b,2021.06.08.14.14.51_veh-35_00893_01188,feasible,0.671875,0.28125,0.0,0.046875
77d5531dc41d5c8b,2021.06.08.14.14.51_veh-35_00893_01188,NC,1.0,0.0,0.0,0.0
