model,protocol,split,token,log,PDMS,NC,DAC,TTC,Comfort,EP,raw_progress,end_speed,failure,zero_score,pdms_below50,pdms_below95
a5_grpo_300,native_grpo,confirmation,e91a2d26f30e5b34,2021.07.16.16.27.22_veh-26_05058_05383,0.9992099006616365,1.0,1.0,1.0,1.0,0.9981037615879277,16.714044153951058,2.0542171962884472,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,e9b0d4743b3f5256,2021.06.14.13.27.42_veh-35_01472_01666,1.0,1.0,1.0,1.0,1.0,1.0,23.035568933066422,4.437350854500682,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,ea808fbdaf2a5375,2021.06.08.14.35.24_veh-26_02555_03004,1.0,1.0,1.0,1.0,1.0,1.0,29.747401299497614,6.0889782659586125,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,ed54b128881a5278,2021.07.16.16.08.35_veh-35_04744_06051,0.9517328020046205,1.0,1.0,1.0,1.0,0.8841587248110893,42.94845738846688,8.100041190077922,0.0,0.0,0.0,0.46875
a5_grpo_300,native_grpo,confirmation,ee2a0378652e53d0,2021.06.09.20.26.11_veh-35_00247_00529,0.8887544631925341,1.0,1.0,0.75,1.0,0.983010711662082,8.048300395389635,3.698917380840465,0.25,0.0,0.0,0.34375
a5_grpo_300,native_grpo,confirmation,efd13cf71f83504e,2021.07.09.17.06.37_veh-35_00258_00748,1.0,1.0,1.0,1.0,1.0,1.0,1.4866286498166024,0.04039550138529053,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,efdd48896e7a5f15,2021.06.23.15.56.12_veh-16_01308_04289,0.8541999900814159,0.96875,1.0,0.78125,1.0,0.8813299761953981,27.74140961595397,6.130057075356148,0.21875,0.03125,0.03125,0.4375
a5_grpo_300,native_grpo,confirmation,f06dec0352685bd7,2021.08.17.13.10.50_veh-08_01060_01340,0.9462487287860195,1.0,1.0,1.0,1.0,0.8709969490864469,16.753238447350018,6.4857256892735595,0.0,0.0,0.0,0.5625
a5_grpo_300,native_grpo,confirmation,f0e8b02b16cc5161,2021.06.14.18.42.45_veh-12_04086_04221,1.0,1.0,1.0,1.0,1.0,1.0,24.225110199412658,7.516281310273195,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,f1d60841a46d53a5,2021.08.17.18.44.32_veh-08_00873_01540,1.0,1.0,1.0,1.0,1.0,1.0,15.011488142246062,5.417878584662806,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,f40040c002375188,2021.08.17.18.11.12_veh-08_00234_00611,0.90625,1.0,0.90625,1.0,1.0,0.90625,47.297883742309196,12.82293248075477,0.09375,0.09375,0.09375,0.09375
a5_grpo_300,native_grpo,confirmation,f503e5d4f2815027,2021.06.09.17.23.18_veh-38_04163_04245,1.0,1.0,1.0,1.0,1.0,1.0,9.03538644018119,3.182387593814067,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,f57d194633ae5571,2021.06.14.14.25.15_veh-26_02009_02099,1.0,1.0,1.0,1.0,1.0,1.0,20.619344896348025,3.569211101793494,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,f679ed3e8e975575,2021.08.24.14.35.46_veh-45_01568_01663,1.0,1.0,1.0,1.0,1.0,1.0,49.477570183826195,12.982657832160609,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,f6a1a2760a7b57a4,2021.10.05.07.38.12_veh-50_01085_01463,0.934681412338241,1.0,0.9375,1.0,1.0,0.9307353896117785,30.820816994039415,10.185403610425517,0.0625,0.0625,0.0625,0.0625
a5_grpo_300,native_grpo,confirmation,f8268857204e554e,2021.10.05.06.31.40_veh-52_01598_02013,0.9057445198481116,1.0,0.9375,1.0,1.0,0.8612868476354678,39.58725864721326,10.691234396761837,0.0625,0.0625,0.0625,0.09375
a5_grpo_300,native_grpo,confirmation,f86b2f13b23d5470,2021.06.09.11.54.15_veh-12_05543_05765,0.9948983877543821,1.0,1.0,1.0,1.0,0.9877561306105171,30.022368987122036,6.6513635920266205,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fa00af6ecc8a5cb4,2021.09.15.15.34.53_veh-28_01303_01395,0.9857566216027139,1.0,1.0,0.96875,1.0,0.9970658918465134,33.45305775864484,7.389573734701503,0.03125,0.0,0.0,0.03125
a5_grpo_300,native_grpo,confirmation,fadbd438f57e5612,2021.08.31.11.47.30_veh-40_00248_00376,1.0,1.0,1.0,1.0,1.0,1.0,12.417053814862012,5.9348092301633795,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fb9dcf5b46d65616,2021.06.23.15.18.10_veh-26_00165_02848,0.9891858596797739,1.0,1.0,1.0,1.0,0.9740460632314574,25.46601690133761,7.061124044885196,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fc2be4c9cc135538,2021.07.16.00.51.05_veh-17_00023_01331,1.0,1.0,1.0,1.0,1.0,1.0,2.865561083938376,0.21732666086900532,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fc696e1d378654d4,2021.10.05.07.38.12_veh-50_01085_01463,1.0,1.0,1.0,1.0,1.0,1.0,14.983256088716042,6.131244141459136,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fe1348a14b7f5fda,2021.06.09.14.58.55_veh-35_01675_01774,1.0,1.0,1.0,1.0,1.0,1.0,25.168159679907042,5.795145398614993,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fefa00cc3fe65b70,2021.06.07.17.46.49_veh-35_04839_05184,0.9992583262265784,1.0,1.0,1.0,1.0,0.9982199829437881,8.511375632377288,0.22928584082693365,0.0,0.0,0.0,0.0
a5_grpo_300,native_grpo,confirmation,fff951eab9f45288,2021.10.11.07.47.13_veh-50_00736_00843,0.9822722756791558,1.0,1.0,1.0,1.0,0.9574534616299737,21.12292337073723,6.888410520741275,0.0,0.0,0.0,0.09375
a5_sft,deployment,calibration,008a9f9434c75b99,2021.09.14.18.43.41_veh-45_00965_01195,1.0,1.0,1.0,1.0,1.0,1.0,19.101595599739532,3.693927704677608,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,019cfd828c3f5b7c,2021.07.16.22.40.23_veh-38_00371_00797,0.9529699471550985,1.0,1.0,1.0,1.0,0.8871278731722365,42.43996610299054,10.848850948397745,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,022fef6d66485384,2021.07.09.02.42.50_veh-35_00038_02629,0.9141675753910137,1.0,1.0,1.0,1.0,0.7940021809384328,7.058807548570801,1.527020119696647,0.0,0.0,0.0,0.96875
a5_sft,deployment,calibration,025b2d4de25c5036,2021.06.09.14.50.36_veh-26_05825_05901,0.8701767072856086,1.0,1.0,1.0,1.0,0.6884240974854606,7.842768497347342,0.969619929710972,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,02ef12eeec9c5667,2021.08.17.14.32.33_veh-08_01262_01528,0.9644501646969832,1.0,1.0,1.0,1.0,0.9146803952727597,30.16942025841969,8.402427565140623,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,05986621844f54a2,2021.10.05.07.10.04_veh-52_00689_01322,0.9205162385762666,1.0,1.0,1.0,1.0,0.8092389725830398,18.467651095454375,6.003299609933639,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,064bbfac76a95dae,2021.09.14.20.42.30_veh-45_00805_01078,1.0,1.0,1.0,1.0,1.0,1.0,8.986722141459307,4.227910827901779,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,071d2ff38b4855ed,2021.07.16.22.40.23_veh-38_00016_00182,0.8286624233590121,1.0,1.0,1.0,1.0,0.588789816061629,6.189897901542914,2.2011508889174602,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,0996ce03d2325a75,2021.09.15.13.16.40_veh-28_00088_00157,0.9082715434933861,1.0,1.0,1.0,1.0,0.7798517043841268,36.433391763566675,8.689537127414855,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,0b2061c2aced52de,2021.09.15.11.49.23_veh-28_02024_02091,0.9391519383616379,1.0,1.0,1.0,1.0,0.8539646520679309,42.183807736160865,10.46292872642643,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,0c9d055f4ccc5d64,2021.07.09.02.42.50_veh-35_00038_02629,1.0,1.0,1.0,1.0,1.0,1.0,15.164544547141187,5.875579511440049,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,0.9548714845652886,1.0,1.0,1.0,1.0,0.8916915629566925,41.34730361118839,10.772756589755755,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,0.9799053782484936,1.0,1.0,1.0,1.0,0.9517729077963846,38.660729277138884,9.992073969271003,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,12264b570ba358e9,2021.10.11.05.34.05_veh-50_00971_01251,0.9046439762247737,1.0,1.0,1.0,1.0,0.7711455429394567,12.041596801189263,3.929229428488775,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,0.9064253433968436,1.0,1.0,1.0,1.0,0.7754208241524244,33.6490696367561,8.09228091855929,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,0.9613297201142847,1.0,1.0,1.0,1.0,0.9071913282742835,20.567622184738546,3.3390810314941524,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,0.9649460064596345,1.0,1.0,1.0,1.0,0.9158704155031229,24.942107879625453,6.51872143522815,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,0.9678027997116598,1.0,1.0,1.0,1.0,0.9227267193079836,16.013254380949874,3.948678990728972,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1cb9fa36aea25d6a,2021.07.16.01.22.41_veh-14_02626_04289,1.0,1.0,1.0,1.0,1.0,1.0,19.451870299515903,4.974611988942331,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1d0a4f1f6cbd5e38,2021.06.14.18.13.35_veh-26_02033_02313,1.0,1.0,1.0,1.0,1.0,1.0,13.171331679842822,5.414376783105106,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1d45b9d20e9d5f92,2021.06.23.14.06.20_veh-26_00020_01142,0.9251269981202694,1.0,1.0,1.0,1.0,0.8203047954886468,16.47487043459625,2.72158007616729,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,1dbae60fb78c532a,2021.08.17.17.17.01_veh-45_02098_02251,0.8397840530991002,1.0,1.0,1.0,1.0,0.6154817274378406,15.70240169194959,4.0386456383348985,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,1decf76c77be59c8,2021.08.17.13.15.12_veh-45_02025_02103,1.0,1.0,1.0,1.0,1.0,1.0,46.83084436704295,11.434836860141678,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,1f71cdf4e4c65299,2021.07.09.23.23.48_veh-26_02228_04624,0.8147291849798239,1.0,1.0,1.0,1.0,0.5553500439515775,5.387223006906305,0.11597027365217963,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,21ef5641389c54b2,2021.08.17.19.18.39_veh-08_00118_00178,1.0,1.0,1.0,1.0,1.0,1.0,48.59849299076252,11.60765602695447,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,23ba8f4aee055e34,2021.08.31.12.21.30_veh-40_00056_00155,0.9345492119182591,1.0,1.0,1.0,1.0,0.842918108603822,20.646967460194883,6.230374785059867,0.0,0.0,0.0,0.9375
a5_sft,deployment,calibration,23e39302332152b2,2021.09.15.14.27.22_veh-39_00038_00414,0.9396285957814232,1.0,1.0,1.0,1.0,0.8551086298754157,26.3253335403319,7.718791877122287,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,244f412a59375c65,2021.06.14.13.27.42_veh-35_04001_04236,0.9727631311547655,1.0,1.0,1.0,1.0,0.9346315147714372,5.517649038402859,2.0402227501892654,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2581d16dc1aa557e,2021.07.09.20.26.06_veh-35_03898_05974,0.9144046960484687,1.0,1.0,1.0,1.0,0.7945712705163249,4.625860065252695,0.07397216595836027,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,26043d2de718532d,2021.07.09.02.42.50_veh-35_00038_02629,1.0,1.0,1.0,1.0,1.0,1.0,27.30213790729373,7.1579887424832105,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2617f0cd70705817,2021.06.09.14.58.55_veh-35_04695_05321,1.0,1.0,1.0,1.0,1.0,1.0,19.748637269492043,4.562228649367731,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,288f0194b6d45858,2021.08.24.15.09.18_veh-45_00216_00862,0.9175338890100576,1.0,1.0,1.0,1.0,0.8020813336241384,20.930637153515274,6.08012560988235,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,2b07bad4bce156cd,2021.06.09.17.37.09_veh-12_01465_01790,0.9993612908011373,1.0,1.0,1.0,1.0,0.9984670979227295,18.61970149407707,3.876788195589829,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2b2663b56a6555a2,2021.06.09.20.26.11_veh-35_01227_01514,1.0,1.0,1.0,1.0,1.0,1.0,12.99965275801828,1.949015550325659,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2b62f0fd336e5ce1,2021.06.14.13.28.41_veh-12_02070_02140,0.8424388149579183,1.0,1.0,1.0,1.0,0.6218531558990039,5.744403393481319,0.16982313647842442,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,2c274b54e82b55e7,2021.08.17.13.15.12_veh-45_02304_02650,0.8308920201801621,1.0,1.0,1.0,1.0,0.5941408484323888,13.400473094326113,2.2737763634011428,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,2c76b8e2d1d85701,2021.06.09.12.39.51_veh-26_03951_04180,0.9622168816775498,1.0,1.0,1.0,1.0,0.9093205160261196,16.146239993562176,3.612892796580129,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2ce54722e81a5726,2021.07.16.16.01.30_veh-38_00356_02486,1.0,1.0,1.0,1.0,1.0,1.0,14.673829151436584,4.051522587840531,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2d6b6f9cbf895767,2021.07.16.18.19.22_veh-35_00440_00858,0.9018037314273534,1.0,1.0,1.0,1.0,0.7643289554256479,7.6451563538380825,0.41018866445911434,0.0,0.0,0.0,0.9375
a5_sft,deployment,calibration,2e94974489245ae6,2021.06.14.14.25.15_veh-26_03675_03860,1.0,1.0,1.0,1.0,1.0,1.0,19.532839610510393,4.981870960967826,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,2e976da85a8b5e5b,2021.10.11.07.12.18_veh-50_00541_00832,0.9362701377945689,1.0,1.0,1.0,1.0,0.8470483307069654,41.830747524777976,10.792825164447297,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,2f7f18f806515128,2021.06.09.17.37.09_veh-12_02639_02992,0.955887895025151,1.0,1.0,1.0,1.0,0.8941309480603624,17.992904028990033,2.109165297862138,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,339d5c1111125971,2021.06.09.11.54.15_veh-12_02288_02529,0.9934115002373041,1.0,1.0,1.0,1.0,0.9841876005695296,34.80642624231791,10.464476616490142,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3609537de0105997,2021.10.05.08.11.15_veh-50_00163_00321,0.8970389184113216,1.0,1.0,1.0,1.0,0.7528934041871717,31.5321768510701,7.784512530299602,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,38cfd81687975661,2021.10.01.15.32.11_veh-28_01178_01392,0.9418784143112789,1.0,1.0,1.0,1.0,0.8605081943470695,24.056341691898453,8.172595830740532,0.0,0.0,0.0,0.84375
a5_sft,deployment,calibration,390944a5467b51c5,2021.06.07.17.46.49_veh-35_04084_04828,1.0,1.0,1.0,1.0,1.0,1.0,3.3697939526264316,0.05031671298678911,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,1.0,1.0,1.0,1.0,1.0,1.0,11.464159976107382,2.7886385965303324,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,39fe00229f7b5ac4,2021.07.16.16.01.30_veh-38_03893_05253,0.8847183060446123,1.0,1.0,1.0,1.0,0.7233239345070696,17.234415964559428,4.942602669695935,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,3ac61ac2f2b652b7,2021.06.14.16.48.02_veh-12_01732_01853,1.0,1.0,1.0,1.0,1.0,1.0,13.27736685950863,3.225007651543997,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3ac7810599d457a1,2021.07.16.18.49.56_veh-26_00833_03384,1.0,1.0,1.0,1.0,1.0,1.0,13.3573003955198,3.0965611885888933,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3ae8bec3c87f599a,2021.07.16.16.01.30_veh-38_02497_03871,1.0,1.0,1.0,1.0,1.0,1.0,17.91204020053938,6.843880407283671,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3c297001ef2d5acb,2021.07.16.18.49.56_veh-26_00256_00822,0.9504128853566876,1.0,1.0,1.0,1.0,0.8809909248560501,11.279263296922096,4.540938824850105,0.0,0.0,0.0,0.28125
a5_sft,deployment,calibration,3c9433a90ab05621,2021.06.14.14.03.45_veh-38_00088_00769,0.9696330953895923,1.0,1.0,1.0,1.0,0.9271194289350216,11.168941854617833,1.2136647142627361,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,1.0,1.0,1.0,1.0,1.0,1.0,15.489431462227138,0.9106305407542437,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3e83f47571b05337,2021.06.09.14.50.36_veh-26_00832_00905,1.0,1.0,1.0,1.0,1.0,1.0,34.3628050748678,9.472275942409235,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3e9026530c475726,2021.08.17.14.32.33_veh-08_01576_01919,0.9598152421465086,1.0,1.0,1.0,1.0,0.9035565811516205,38.271120311017214,9.589303786271486,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,3feb7781f83754a7,2021.06.23.14.54.32_veh-16_01187_03336,1.0,1.0,1.0,1.0,1.0,1.0,11.906144207036942,2.5294529658228053,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,4094b79867cd5f7b,2021.10.05.07.49.39_veh-52_00934_01406,0.9148196441829546,1.0,1.0,1.0,1.0,0.795567146039091,20.7623514050781,4.415328099607304,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,40b18724a90f5919,2021.06.14.16.32.09_veh-35_01781_02379,1.0,1.0,1.0,1.0,1.0,1.0,14.634236448824177,3.7403545482914904,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,42e6895442ab5601,2021.06.09.14.50.36_veh-26_00677_00819,1.0,1.0,1.0,1.0,1.0,1.0,18.178321092076885,4.645711407759236,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,430843d30f9258ed,2021.07.16.16.27.22_veh-26_02282_03814,0.9241784909758279,1.0,1.0,1.0,1.0,0.818028378341987,38.71647542723582,9.09193839883202,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,440da7a31b255ef9,2021.06.14.17.26.26_veh-38_00104_00944,0.9636308582063469,1.0,1.0,1.0,1.0,0.9127140596952324,12.685501472019551,4.563170373549775,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,45cace6f6d275159,2021.06.23.14.58.13_veh-35_02037_04783,0.9836090228639863,1.0,1.0,1.0,1.0,0.9606616548735671,39.16030802250675,10.633758247647304,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,45e7e76381d85846,2021.05.12.22.28.35_veh-35_01175_02127,1.0,1.0,1.0,1.0,1.0,1.0,14.629679709445343,1.404766490448534,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,461fb854eaa3583e,2021.09.14.20.42.30_veh-45_00805_01078,1.0,1.0,1.0,1.0,1.0,1.0,26.357450658588768,5.104667671191228,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,468894d189a75353,2021.07.16.16.01.30_veh-38_05766_06843,1.0,1.0,1.0,1.0,1.0,1.0,22.437544055774552,5.593352375327401,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,480434fc72d455af,2021.06.09.14.58.55_veh-35_00193_01084,0.9478661232902463,1.0,1.0,1.0,1.0,0.8748786958965912,12.103483612263858,4.677809757318507,0.0,0.0,0.0,0.84375
a5_sft,deployment,calibration,481b84c931245f5d,2021.07.16.01.22.41_veh-14_04315_07102,0.9599462821161128,1.0,1.0,1.0,1.0,0.9038710770786705,45.226617637403116,10.691328506460033,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,482b5439cb6c5350,2021.06.14.11.44.56_veh-35_03389_04017,1.0,1.0,1.0,1.0,1.0,1.0,12.52702818949518,2.5163613514427148,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,497e7be0400158a9,2021.10.11.08.31.07_veh-50_02146_02283,0.8819904530888101,1.0,1.0,1.0,1.0,0.7167770874131442,32.25793466827548,7.02716460780079,0.0,0.0,0.0,0.96875
a5_sft,deployment,calibration,4a8b4dff75c15a8a,2021.06.09.12.51.31_veh-35_03487_03821,0.90625,1.0,0.90625,1.0,1.0,0.90625,13.042215096484622,4.397092073196113,0.09375,0.09375,0.09375,0.09375
a5_sft,deployment,calibration,4bfb866afaf35777,2021.07.16.00.51.05_veh-17_01938_03243,1.0,1.0,1.0,1.0,1.0,1.0,1.0124643176970132,0.017890589629127734,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,4ecdbea836725622,2021.06.14.13.27.42_veh-35_04001_04236,0.915015916730152,1.0,1.0,1.0,1.0,0.7960382001523648,4.897371373641472,2.585780463765994,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,4f0df6de49515352,2021.08.17.14.45.12_veh-42_01119_01535,0.9583196803945787,1.0,1.0,1.0,1.0,0.8999672329469888,25.462306064222393,7.447803956169679,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,4ffc3aacc76d5d43,2021.06.14.14.03.45_veh-38_03180_03766,1.0,1.0,1.0,1.0,1.0,1.0,12.905442445218052,4.310085885360882,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,50e0c2fe698655a9,2021.07.16.01.22.41_veh-14_00572_01716,0.9700371599187291,1.0,1.0,1.0,1.0,0.9280891838049496,10.297913670211328,0.8147270596985599,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,52caccf1b3b95e4e,2021.06.23.20.00.35_veh-35_03660_04140,0.94537295435237,1.0,1.0,1.0,1.0,0.8688950904456879,37.42551133429007,9.90685209995441,0.0,0.0,0.0,0.9375
a5_sft,deployment,calibration,54399d56e69f5a2c,2021.10.11.05.34.05_veh-50_02309_02677,0.9317492301657415,1.0,1.0,1.0,1.0,0.8361981523977796,40.21672360601077,10.209896002372629,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,56df5b5a7f8d5964,2021.08.17.17.17.01_veh-45_02314_02798,0.9217541575192418,1.0,1.0,1.0,1.0,0.8122099780461803,27.947702267115563,7.1190013567045405,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,570334268a395022,2021.06.14.19.22.11_veh-38_03242_03907,1.0,1.0,1.0,1.0,1.0,1.0,31.62289439084972,8.64049048219138,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,5895d1e3cb355fb9,2021.06.09.14.03.17_veh-12_00711_00839,0.8938356460902576,1.0,1.0,1.0,1.0,0.7452055506166181,9.242571932881525,3.7385439156230458,0.0,0.0,0.0,0.96875
a5_sft,deployment,calibration,5b620dbb3b4d5892,2021.06.08.16.31.33_veh-38_00015_00262,0.9350116492126611,1.0,1.0,1.0,1.0,0.8440279581103866,21.100088793924048,4.013843153725676,0.0,0.0,0.0,0.96875
a5_sft,deployment,calibration,5bb0b67e360f5a85,2021.08.31.11.47.30_veh-40_00919_01000,0.9264634554168665,1.0,1.0,1.0,1.0,0.8235122930004796,28.311159807128362,5.895922258236019,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,5c722cde25ba50d9,2021.07.09.20.26.06_veh-35_03898_05974,1.0,1.0,1.0,1.0,1.0,1.0,0.05298986068402667,0.021695140973647338,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,5cfcccdb3e3c539b,2021.07.09.20.26.06_veh-35_00016_01757,0.987240854160903,1.0,1.0,1.0,1.0,0.9693780499861674,13.480981556792806,4.672676876342406,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,5d711f77d42054d6,2021.08.24.15.09.18_veh-45_00216_00862,0.8202806982250612,1.0,1.0,1.0,1.0,0.5686736757401469,6.995329229641195,2.046335039228689,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,1.0,1.0,1.0,1.0,1.0,1.0,21.51509720448873,5.227318403162225,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,5dbd0aba5f315388,2021.07.16.02.53.40_veh-17_00016_01588,1.0,1.0,1.0,1.0,1.0,1.0,7.004466149669653,3.126339821496186,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,602d680df54553a2,2021.07.16.16.01.30_veh-38_02497_03871,1.0,1.0,1.0,1.0,1.0,1.0,14.763199421612391,3.9666503909165645,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,6176348b971f52c5,2021.06.14.16.48.02_veh-12_03472_03779,1.0,1.0,1.0,1.0,1.0,1.0,13.328178676133765,2.3379780961198264,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,624789926abe5dac,2021.06.14.14.03.45_veh-38_03180_03766,1.0,1.0,1.0,1.0,1.0,1.0,19.826675588836636,4.4280312163408135,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,66243e185353563a,2021.10.05.08.11.15_veh-50_01566_01801,0.8667043160668437,1.0,1.0,1.0,1.0,0.6800903585604249,13.491600075381227,3.665314621348518,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,66d5a6841d835e3a,2021.06.14.14.03.45_veh-38_04499_05170,0.8586757530123885,1.0,1.0,1.0,1.0,0.6608218072297325,6.85611942228814,2.0765422945397103,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,66d778b97714583a,2021.06.23.14.54.32_veh-16_01187_03336,1.0,1.0,1.0,1.0,1.0,1.0,10.816380586248542,4.89637520552567,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,6864977b221059e4,2021.07.16.16.27.22_veh-26_02282_03814,0.8980546169154217,1.0,1.0,1.0,1.0,0.755331080597012,6.784167253132305,3.84587693434224,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,6a53dd2411825857,2021.06.14.18.13.35_veh-26_05600_05660,0.9020276187767496,1.0,1.0,1.0,1.0,0.7648662850641991,34.022620995055235,7.851894883291488,0.0,0.0,0.0,1.0
a5_sft,deployment,calibration,6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,1.0,1.0,1.0,1.0,1.0,1.0,12.641469894754076,3.585625085450706,0.0,0.0,0.0,0.0
a5_sft,deployment,calibration,6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,0.9777324469923302,1.0,1.0,1.0,1.0,0.9465578727815925,7.678520315776312,1.0847642749852036,0.0,0.0,0.0,0.0
