token,log,split,model,protocol,scope,tolerance_m,scenes,matched_scene,matched_groups,total_groups,high_score_groups,matched_high_score_groups,candidate_pairs,full_score_pairs
6a53dd2411825857,2021.06.14.18.13.35_veh-26_05600_05660,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,123,0
6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,139,139
6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,260,260
6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,202,202
6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,415,415
6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,240,240
6aa0f931a89f5d9a,2021.07.09.02.42.50_veh-35_00038_02629,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,496,496
6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,23,22
6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,54,53
6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,51,50
6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,111,110
6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,96,95
6b0de122978c5d6c,2021.10.01.13.28.54_veh-28_01767_01883,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,207,206
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,107,107
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,225,225
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,172,171
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,352,349
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,208,198
6b5978b04dc85323,2021.06.09.12.39.51_veh-26_04543_05321,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,430,406
6b7469c8e2195492,2021.07.16.01.22.41_veh-14_02626_04289,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,95,0
6b7469c8e2195492,2021.07.16.01.22.41_veh-14_02626_04289,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,208,1
6b7469c8e2195492,2021.07.16.01.22.41_veh-14_02626_04289,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,96,0
6b7469c8e2195492,2021.07.16.01.22.41_veh-14_02626_04289,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,210,1
6b7469c8e2195492,2021.07.16.01.22.41_veh-14_02626_04289,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,96,0
6b7469c8e2195492,2021.07.16.01.22.41_veh-14_02626_04289,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,210,1
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,97,97
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,208,208
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,156,156
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,325,325
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,189,189
6be7246860e057c8,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,391,391
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,139,139
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,286,286
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,210,210
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,436,436
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,240,240
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,495,495
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,False,0,2,1,0,0,0
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,1,1,1,0
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,False,0,2,1,0,0,0
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,1,1,1,0
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,False,0,2,1,0,0,0
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,1,1,1,0
6dfe97d2aff95bf6,2021.07.09.17.06.37_veh-35_05026_05593,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,78,31
6dfe97d2aff95bf6,2021.07.09.17.06.37_veh-35_05026_05593,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,169,66
6dfe97d2aff95bf6,2021.07.09.17.06.37_veh-35_05026_05593,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,148,46
6dfe97d2aff95bf6,2021.07.09.17.06.37_veh-35_05026_05593,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,310,98
6dfe97d2aff95bf6,2021.07.09.17.06.37_veh-35_05026_05593,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,183,57
6dfe97d2aff95bf6,2021.07.09.17.06.37_veh-35_05026_05593,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,382,120
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,29,29
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,70,68
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,63,62
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,138,133
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,114,109
6e5e2d80ec915e15,2021.09.14.16.46.51_veh-45_00149_00900,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,239,228
6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,58,58
6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,111,111
6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,95,95
6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,199,199
6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,149,149
6ef435e921f9538a,2021.06.09.14.58.55_veh-35_03548_03800,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,310,310
6f3254ac0fb25c0e,2021.07.16.16.27.22_veh-26_02282_03814,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,33,33
6f3254ac0fb25c0e,2021.07.16.16.27.22_veh-26_02282_03814,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,61,61
6f3254ac0fb25c0e,2021.07.16.16.27.22_veh-26_02282_03814,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,50,50
6f3254ac0fb25c0e,2021.07.16.16.27.22_veh-26_02282_03814,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,116,116
6f3254ac0fb25c0e,2021.07.16.16.27.22_veh-26_02282_03814,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,117,117
6f3254ac0fb25c0e,2021.07.16.16.27.22_veh-26_02282_03814,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,234,234
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,65,65
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,126,126
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,108,108
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,228,228
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,178,178
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,373,373
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,32,32
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,60,60
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,64,64
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,120,120
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,108,108
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,216,216
70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,86,86
70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,183,183
70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,144,144
70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,304,304
70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,191,191
70fb14aa330a5e1a,2021.07.16.16.27.22_veh-26_01536_02260,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,396,396
71452581394b54da,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,153,79
71452581394b54da,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,312,166
71452581394b54da,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,174,83
71452581394b54da,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,363,171
71452581394b54da,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,174,83
71452581394b54da,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,363,171
738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,1,2,2,1,2,0
738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,4,0
738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,1,2,2,1,2,0
738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,6,0
738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,3,0
738c5da7a06d554c,2021.08.31.11.47.30_veh-40_01362_01737,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,11,0
7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,False,0,2,0,0,0,0
7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,False,0,2,0,0,0,0
7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,False,0,2,0,0,0,0
7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,0,0,1,1
7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,False,0,2,0,0,0,0
7405ff66092d51da,2021.06.23.15.18.10_veh-26_00165_02848,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,0,0,1,1
74ae55238ee5525d,2021.06.23.14.54.32_veh-16_01187_03336,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,False,0,2,0,0,0,0
74ae55238ee5525d,2021.06.23.14.54.32_veh-16_01187_03336,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,False,0,2,0,0,0,0
74ae55238ee5525d,2021.06.23.14.54.32_veh-16_01187_03336,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,False,0,2,0,0,0,0
74ae55238ee5525d,2021.06.23.14.54.32_veh-16_01187_03336,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,False,0,2,0,0,0,0
74ae55238ee5525d,2021.06.23.14.54.32_veh-16_01187_03336,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,False,0,2,0,0,0,0
74ae55238ee5525d,2021.06.23.14.54.32_veh-16_01187_03336,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,False,0,2,0,0,0,0
74bf7898a5565ef7,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,7,0
74bf7898a5565ef7,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,11,0
74bf7898a5565ef7,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,7,0
74bf7898a5565ef7,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,17,0
74bf7898a5565ef7,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,7,0
74bf7898a5565ef7,2021.07.16.01.22.41_veh-14_04315_07102,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,17,0
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,32,32
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,67,67
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,68,68
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,137,137
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,102,102
75341958391d5aba,2021.08.31.16.37.21_veh-40_01405_01642,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,203,203
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,29,0
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,53,0
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,58,0
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,107,0
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,80,0
7592a60634a65972,2021.08.17.18.13.38_veh-45_00410_00618,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,157,0
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,50,50
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,97,97
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,101,101
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,197,197
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,172,172
75b56424b7eb5ac6,2021.09.15.13.52.55_veh-39_00371_00631,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,361,361
76c61e8e77975178,2021.07.16.01.22.41_veh-14_00572_01716,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,67,67
76c61e8e77975178,2021.07.16.01.22.41_veh-14_00572_01716,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,140,140
76c61e8e77975178,2021.07.16.01.22.41_veh-14_00572_01716,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,110,110
76c61e8e77975178,2021.07.16.01.22.41_veh-14_00572_01716,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,232,232
76c61e8e77975178,2021.07.16.01.22.41_veh-14_00572_01716,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,141,141
76c61e8e77975178,2021.07.16.01.22.41_veh-14_00572_01716,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,295,295
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,44,1
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,84,4
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,57,2
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,121,8
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,68,5
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,142,12
772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,62,62
772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,130,130
772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,113,113
772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,240,240
772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,180,180
772bea477f415d7e,2021.07.09.20.59.12_veh-38_02064_03281,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,370,370
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,confirmation,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,42,15
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,88,35
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,confirmation,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,64,27
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,confirmation,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,146,60
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,confirmation,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,122,52
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,confirmation,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,255,108
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,104,104
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,216,216
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,159,159
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,335,335
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,173,173
78273a4b69465c1f,2021.06.08.14.36.49_veh-38_00312_00694,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,361,361
7a03013d34b355c1,2021.07.09.20.26.06_veh-35_00016_01757,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,117,3
7a03013d34b355c1,2021.07.09.20.26.06_veh-35_00016_01757,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,250,9
7a03013d34b355c1,2021.07.09.20.26.06_veh-35_00016_01757,calibration,a5_grpo_300,native_grpo,within_group,0.5,1,True,2,2,2,2,137,6
7a03013d34b355c1,2021.07.09.20.26.06_veh-35_00016_01757,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.5,1,True,2,2,2,2,290,15
7a03013d34b355c1,2021.07.09.20.26.06_veh-35_00016_01757,calibration,a5_grpo_300,native_grpo,within_group,1.0,1,True,2,2,2,2,147,6
7a03013d34b355c1,2021.07.09.20.26.06_veh-35_00016_01757,calibration,a5_grpo_300,native_grpo,merged_two_groups,1.0,1,True,2,2,2,2,310,15
7a0635b7942859c6,2021.07.16.00.51.05_veh-17_01352_01901,calibration,a5_grpo_300,native_grpo,within_group,0.25,1,True,2,2,2,2,21,21
7a0635b7942859c6,2021.07.16.00.51.05_veh-17_01352_01901,calibration,a5_grpo_300,native_grpo,merged_two_groups,0.25,1,True,2,2,2,2,40,40
