token,log,variant,method,pool_type,valid_unique_count,unique_parent_count,strict_count,strict_16_scene_fraction,empty_scene,insufficient_scene,candidate_PDMS,median_PDMS,min_PDMS,PDMS_gain_over_b_s,conservative_feasible_fraction,hard_safe_fraction,mean_candidate_p_B,median_candidate_p_B,P10_candidate_p_B,fraction_candidate_p_B_ge_3percent,mean_candidate_p_B_safe,mean_candidate_p_B_quality,candidate_local_gain,candidate_local_gain_median,fraction_local_gain_ge_0_5point,local_gain_defined_candidate_count,local_gain_defined_scene_count,local_gain_all_hits_descriptive,zero_hit_fraction,external_source_fraction,C_overlap_fraction,near_duplicate_representatives_0_02m,near_duplicate_representatives_0_10m,fallback_fraction,selection_optimism,sum_individual_mass,pairwise_ADE,PoolMass,GroupPoolHit,GroupPoolHit_ci_low,GroupPoolHit_ci_high,QualityMatchedPoolMass,marginal_coverage,source_GT_fraction,source_GT_structured_fraction,source_ddv2_fraction,source_drivor_fraction,source_IL_native_C_fraction,level_0_fraction,level_1_fraction,level_2_fraction,level_3_fraction,NC,DAC,EP,TTC,Comfort,DDC
cc8872f4a1fb5895,2021.08.17.14.45.12_veh-42_01119_01535,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,28.664230167072876,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,14,0.0,0.0,0.0,0.8270170745785133,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
cc8872f4a1fb5895,2021.08.17.14.45.12_veh-42_01119_01535,primary,gt_geometry,operational,321,16,16,1,0,0,93.65652917889932,93.6561024378405,92.5678365619495,22.320759345972217,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.75,0.0,14,13,0.0,0.0,0.0,0.4369322017142922,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.125,0.625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8477567002935844,1.0,1.0,0.96875
cc8872f4a1fb5895,2021.08.17.14.45.12_veh-42_01119_01535,primary,grpo_mass_pc,operational,321,16,0,0,0,0,99.999987006654,100.0,99.99979210646408,28.664217173726875,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,16,1.0,0.0,0.0,0.9940471529925122,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.999999688159696,1.0,1.0,0.71875
09d7ac879b745ba7,2021.06.09.12.51.31_veh-35_04247_04424,primary,score,operational,321,16,16,1,0,0,99.97546549227442,100.0,99.70396150154792,18.48490204107805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.9375,0.0,16,12,0.0,0.0,0.0,1.015187285773269,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.6875,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9994111718145864,1.0,1.0,1.0
09d7ac879b745ba7,2021.06.09.12.51.31_veh-35_04247_04424,primary,pareto,operational,321,16,16,1,0,0,99.97546549227442,100.0,99.70396150154792,18.48490204107805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.9375,0.0,16,12,0.0,0.0,0.0,1.015187285773269,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.6875,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9994111718145864,1.0,1.0,1.0
09d7ac879b745ba7,2021.06.09.12.51.31_veh-35_04247_04424,primary,gt_geometry,operational,321,16,16,1,0,0,97.38327915986056,97.2414929258088,96.51917255155684,15.892715708664184,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.6875,0.0,15,13,0.0,0.0,0.0,0.5449116379855918,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.3125,0.375,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9371986998366536,1.0,1.0,1.0
09d7ac879b745ba7,2021.06.09.12.51.31_veh-35_04247_04424,primary,grpo_mass_pc,operational,321,16,0,0,0,0,99.97546549227442,100.0,99.70396150154792,18.48490204107805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.9375,0.0,16,12,1.0,0.0,0.0,1.015187285773269,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.6875,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,0.9994111718145864,1.0,1.0,1.0
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,14.062499999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.0625,0.0,16,16,0.0,0.0,0.0,2.274046486857141,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.1875,0.0,0.0625,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,14.062499999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.0625,0.0,16,16,0.0,0.0,0.0,2.274046486857141,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.1875,0.0,0.0625,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,14.062499999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,1.1694124977902391,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.375,0.125,0.0625,0.4375,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,14.062499999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.0625,0.0,16,16,1.0,0.0,0.0,2.274046486857141,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.1875,0.0,0.0625,0.75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
df16f52f5bea51cc,2021.07.16.00.51.05_veh-17_00023_01331,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,35.41666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,16,16,0.0,0.0,0.0,5.108662837045656,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.25,0.125,0.5625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
df16f52f5bea51cc,2021.07.16.00.51.05_veh-17_00023_01331,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,35.41666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,16,16,0.0,0.0,0.0,5.108662837045656,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.25,0.125,0.5625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
df16f52f5bea51cc,2021.07.16.00.51.05_veh-17_00023_01331,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,35.41666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5,0.0,16,16,0.0,0.0,0.0,0.8255908751706421,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.4375,0.25,0.25,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
df16f52f5bea51cc,2021.07.16.00.51.05_veh-17_00023_01331,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,35.41666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.375,0.0,16,16,1.0,0.0,0.0,5.108662837045656,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.25,0.125,0.5625,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,primary,score,operational,321,16,16,1,0,0,94.10445638746572,93.3559577400379,90.99977100495686,33.439930010860046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,15,0.0,0.0,0.0,1.876847392726766,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.1875,0.8125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8585069532991776,1.0,1.0,1.0
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,primary,pareto,operational,321,16,16,1,0,0,93.4646651508874,93.3559577400379,80.76311121970384,32.800138774281734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,15,0.0,0.0,0.0,2.1976830507983505,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.1875,0.8125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8681519636212981,1.0,0.9375,1.0
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,primary,gt_geometry,operational,321,16,16,1,0,0,83.58921665020702,83.4945944680596,82.96016010536215,22.92469027360135,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,15,0.0,0.0,0.0,0.2682875019037158,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.8125,0.1875,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6061411996049688,1.0,1.0,1.0
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,primary,grpo_mass_pc,operational,321,16,0,0,0,0,94.10445638746572,93.3559577400379,90.99977100495686,33.439930010860046,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,1.0,0.0,16,15,1.0,0.0,0.0,1.876847392726766,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.1875,0.8125,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8585069532991776,1.0,1.0,1.0
9c7f841d11e6542d,2021.08.17.14.32.33_veh-08_01576_01919,primary,score,operational,321,16,16,1,0,0,97.7332780792057,97.24344178026809,95.78282771721877,69.10184506292583,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.6875,0.0,16,15,0.0,0.0,0.0,1.511105940760633,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.25,0.4375,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9455986739009368,1.0,1.0,0.78125
9c7f841d11e6542d,2021.08.17.14.32.33_veh-08_01576_01919,primary,pareto,operational,321,16,16,1,0,0,93.15998034429695,97.24344178026809,38.44749910620662,64.52854732801708,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.6875,0.0,16,16,0.0,0.0,0.0,1.7178292705788891,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.125,0.25,0.4375,0.1875,1.0,0.0,0.0,0.0,1.0,1.0,0.948339528263127,0.9375,0.875,0.8125
9c7f841d11e6542d,2021.08.17.14.32.33_veh-08_01576_01919,primary,gt_geometry,operational,321,16,16,1,0,0,95.22469107572974,94.9614051143718,94.53453224659042,66.59325805944985,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,13,10,0.0,0.0,0.0,0.4173255093464334,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.8125,0.125,0.0625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8853925858175138,1.0,1.0,0.9375
9c7f841d11e6542d,2021.08.17.14.32.33_veh-08_01576_01919,primary,grpo_mass_pc,operational,321,16,0,0,0,0,97.7332780792057,97.24344178026809,95.78282771721877,69.10184506292583,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.6875,0.0,16,15,1.0,0.0,0.0,1.511105940760633,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.25,0.25,0.4375,0.0625,0.0,1.0,0.0,0.0,1.0,1.0,0.9455986739009368,1.0,1.0,0.78125
89a7b788217c5f67,2021.07.16.16.27.22_veh-26_05058_05383,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.671875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.0625,0.0,16,16,0.0,0.0,0.0,2.1772503395764806,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.0625,0.0,0.875,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
89a7b788217c5f67,2021.07.16.16.27.22_veh-26_05058_05383,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.671875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.0625,0.0,16,16,0.0,0.0,0.0,2.1772503395764806,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.0625,0.0,0.875,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
89a7b788217c5f67,2021.07.16.16.27.22_veh-26_05058_05383,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,38.671875,1.0,1.0,6.103515625e-05,0.0,0.0,0.0,6.103515625e-05,6.103515625e-05,,,,0,0,0.0,0.9375,0.375,0.0,16,16,0.0,-6.103515625e-05,0.0009765625,0.99842848457839,0.0009765625,0.0078125,0.0013804318928742,0.0429262594388606,0.0009765625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009765625, 0.0, 0.0]",0.0,0.5625,0.25,0.125,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
89a7b788217c5f67,2021.07.16.16.27.22_veh-26_05058_05383,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,38.671875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.0625,0.0,16,16,1.0,0.0,0.0,2.1772503395764806,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.0625,0.0,0.875,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3d53eff55b2855c2,2021.07.09.17.06.37_veh-35_00928_02567,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,23.2767945734996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5625,0.0,16,16,0.0,0.0,0.0,1.503083395624643,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.3125,0.4375,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3d53eff55b2855c2,2021.07.09.17.06.37_veh-35_00928_02567,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,23.2767945734996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5625,0.0,16,16,0.0,0.0,0.0,1.503083395624643,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.3125,0.4375,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3d53eff55b2855c2,2021.07.09.17.06.37_veh-35_00928_02567,primary,gt_geometry,operational,321,16,16,1,0,0,99.07055655895071,99.52166255219952,97.52550858284047,22.34735113245032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.8125,0.0,16,13,0.0,0.0,0.0,0.5515931439913291,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.125,0.25,0.5625,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,0.9776933574148172,1.0,1.0,1.0
3d53eff55b2855c2,2021.07.09.17.06.37_veh-35_00928_02567,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,23.2767945734996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5625,0.0,16,16,1.0,0.0,0.0,1.503083395624643,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.25,0.3125,0.4375,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fb50dd1fb5552df,2021.06.09.11.54.15_veh-12_03653_03902,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,11.197916666666671,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,2.759840795638042,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.0,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fb50dd1fb5552df,2021.06.09.11.54.15_veh-12_03653_03902,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,11.197916666666671,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,2.759840795638042,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.0,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fb50dd1fb5552df,2021.06.09.11.54.15_veh-12_03653_03902,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,11.197916666666671,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5,0.0,16,16,0.0,0.0,0.0,0.9965478076765526,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.4375,0.4375,0.0625,0.0625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
8fb50dd1fb5552df,2021.06.09.11.54.15_veh-12_03653_03902,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,11.197916666666671,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,1.0,0.0,0.0,2.759840795638042,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.1875,0.0,0.75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,25.779809903936098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,2.3614926061091723,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.0625,0.8125,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,primary,pareto,operational,321,16,16,1,0,0,100.0,100.0,100.0,25.779809903936098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,0.0,0.0,0.0,2.3614926061091723,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.0625,0.8125,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,primary,gt_geometry,operational,321,16,16,1,0,0,100.0,100.0,100.0,25.779809903936098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.5,0.0,16,16,0.0,0.0,0.0,0.7623953130291038,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.5,0.375,0.125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,primary,grpo_mass_pc,operational,321,16,0,0,0,0,100.0,100.0,100.0,25.779809903936098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.1875,0.0,16,16,1.0,0.0,0.0,2.3614926061091723,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.125,0.0625,0.8125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
006cbccbfae95262,2021.07.09.16.12.19_veh-26_04434_04498,primary,score,operational,321,16,16,1,0,0,100.0,100.0,100.0,8.075380973636754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,1.0,0.3125,0.0,16,16,0.0,0.0,0.0,2.8764381433188286,0.0,0.0,0.0,0.0291369562735084,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0625,0.25,0.0625,0.625,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
