token,method,candidate_id,p_A,p_B,hit_count_B,selection_optimism,strict_qualified
980c4467fdf156c4,score,980c4467fdf156c4:1c1f1dce5e27b215525f,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:0d1d5ad8c73e66d612cc,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:f6dbf01ac8c3937a24f0,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:3be0335c75f0ef7aa225,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:7b35a21fa98a52d7d29e,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:d7f546a8c7d11fa5755f,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:10a73161f5b8f58de876,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:9354a89e55f5ba0a398c,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:4542e0e93e8bb092f4f5,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:145a6ceecce482a7aba9,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:579c3fa8b9641abb75a0,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,score,980c4467fdf156c4:c1f989722afce6613f68,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:0435613c9d079a3d4af0,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:ce2f5d28551813129d54,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:8699772341cd7e939f98,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:0d1d5ad8c73e66d612cc,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:3be0335c75f0ef7aa225,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:10a73161f5b8f58de876,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:7b35a21fa98a52d7d29e,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:9354a89e55f5ba0a398c,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:579c3fa8b9641abb75a0,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:87859d354394fdc90f3b,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:f21b795e1f590c91e280,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:d511abb46e5aa502a7c7,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:be3dd42ea11a372d56ca,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:9d446e692b8c3fe12c2a,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:be8bc1d10b92ee51824e,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,pareto,980c4467fdf156c4:8dffc75bc7a6c6abe1c3,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:0435613c9d079a3d4af0,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:c261a4cb34d5b0162b2f,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:82337ed1da9bb63817ba,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:74a7bd4f24b46396daaa,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:70b5990f3c10caa85c53,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:346ae53c2524cc04b5b4,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:4e3ac941cecef672872b,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:84a281ec85eca3a0526f,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:57eaa8de8ad01c372713,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:64262805ca5374d5bb6f,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:ffd2f391249a9d5fb3e0,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:5f98e373b63c611afc91,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:074e5037ed7b7858c530,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:0d275f1f6e2bab436a7b,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:69f33f9fa4ef56ca6179,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,gt_geometry,980c4467fdf156c4:f6dc137eb78f6c02fea3,0.0,0.0,0.0,0.0,True
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:0435613c9d079a3d4af0,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:07fe19bd0816c320d832,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:63f91ce7a3c234e678ae,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:ce2f5d28551813129d54,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:1c1f1dce5e27b215525f,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:0d1d5ad8c73e66d612cc,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:f6dbf01ac8c3937a24f0,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:3be0335c75f0ef7aa225,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:7b35a21fa98a52d7d29e,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:d7f546a8c7d11fa5755f,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:10a73161f5b8f58de876,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:9354a89e55f5ba0a398c,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:4542e0e93e8bb092f4f5,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:145a6ceecce482a7aba9,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:579c3fa8b9641abb75a0,0.0,0.0,0.0,0.0,False
980c4467fdf156c4,grpo_mass_pc,980c4467fdf156c4:c1f989722afce6613f68,0.0,0.0,0.0,0.0,False
11ceee170b09535e,score,11ceee170b09535e:00296e20511bc11b406e,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:3c15743e61325cb3c754,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:f14941c972ced5ec46ba,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:3ca7edbaa8569f33044c,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:70630aa5c523894f2fab,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:ecf9647d0d224df6e8d4,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:56ca98998beb26b61c51,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:1470ed4f570e3b263a8a,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:199ee795c5585a52f9da,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:7de1e799a9848952ccce,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:e7d3b9eeb0a01b75bba2,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:921a70252c35fa70cf34,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:e465b1527d112e40f62a,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:1a520dafb6d370eca5d6,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:b4f25aa6fa6c024912e9,0.0,0.0,0.0,0.0,True
11ceee170b09535e,score,11ceee170b09535e:4c7a3381aa053fd03b65,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:00296e20511bc11b406e,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:3c15743e61325cb3c754,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:f14941c972ced5ec46ba,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:3ca7edbaa8569f33044c,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:70630aa5c523894f2fab,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:ecf9647d0d224df6e8d4,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:56ca98998beb26b61c51,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:1470ed4f570e3b263a8a,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:199ee795c5585a52f9da,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:7de1e799a9848952ccce,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:e7d3b9eeb0a01b75bba2,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:921a70252c35fa70cf34,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:e465b1527d112e40f62a,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:1a520dafb6d370eca5d6,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:b4f25aa6fa6c024912e9,0.0,0.0,0.0,0.0,True
11ceee170b09535e,pareto,11ceee170b09535e:4c7a3381aa053fd03b65,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:0130016ef09e160b6edd,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:8553474f5d3badc695e5,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:f6376a4e22c40c9d4045,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:987936a64703044ee57e,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:8c27fc5d7645cfb5f77b,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:ffeaf99c60c986421adc,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:c0219309103da54d5789,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:fae2d3fd9422441c6241,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:3ca7edbaa8569f33044c,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:f546cf91ebde84a919f8,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:921a70252c35fa70cf34,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:bab4e09c353e88f03ff4,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:1225aaf3ad99689d09e9,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:1d2fa4037ed813ff133e,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:e45110d28288c392dc05,0.0,0.0,0.0,0.0,True
11ceee170b09535e,gt_geometry,11ceee170b09535e:607c55f207af30704de9,0.0,0.0,0.0,0.0,True
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:00296e20511bc11b406e,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:3c15743e61325cb3c754,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:f14941c972ced5ec46ba,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:3ca7edbaa8569f33044c,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:70630aa5c523894f2fab,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:ecf9647d0d224df6e8d4,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:56ca98998beb26b61c51,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:1470ed4f570e3b263a8a,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:199ee795c5585a52f9da,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:7de1e799a9848952ccce,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:e7d3b9eeb0a01b75bba2,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:921a70252c35fa70cf34,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:e465b1527d112e40f62a,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:1a520dafb6d370eca5d6,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:b4f25aa6fa6c024912e9,0.0,0.0,0.0,0.0,False
11ceee170b09535e,grpo_mass_pc,11ceee170b09535e:4c7a3381aa053fd03b65,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,score,c550cadc4a515e6b:02920a6da815bc05f23d,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:a7249ecc18e9491fd547,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:b053a5cc6c2cf3385405,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:7adf600654dbd2a05075,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:d8224033829ffa521622,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:7f51c7f46c6bd62785cd,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:9b0425ecab40fab1c236,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:83156f0006174d8a42e3,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:b3e12fd7a9c5a47ee898,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:d4dfef642cf7d6761826,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:b420ff56b7a328a3001b,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:6a1b419bb585272a884d,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:5a3c7b0497d359c723f6,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:88490919b69822a6c9f4,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:6e5cfadce432b616ce1a,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,score,c550cadc4a515e6b:f06f811d972fd4394b91,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:02920a6da815bc05f23d,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:a7249ecc18e9491fd547,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:b053a5cc6c2cf3385405,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:7adf600654dbd2a05075,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:d8224033829ffa521622,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:7f51c7f46c6bd62785cd,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:9b0425ecab40fab1c236,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:83156f0006174d8a42e3,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:b3e12fd7a9c5a47ee898,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:d4dfef642cf7d6761826,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:b420ff56b7a328a3001b,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:9a08d06254cf2bc01d59,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:6a1b419bb585272a884d,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:5a3c7b0497d359c723f6,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:88490919b69822a6c9f4,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,pareto,c550cadc4a515e6b:6e5cfadce432b616ce1a,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:abe0bb127f4a34e482f1,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:150a8ecf3e956a217ea4,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:dd463d648af219d701e6,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:ba4090948922cc718be2,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:3e761f4b0eb666c6c130,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:cd7e6bab1d0c9643ec29,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:96619348c825259d2276,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:caa7f7249d70ce821cfe,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:fbb8ffe023489f4a58dd,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:b36e192f2a072035b14f,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:4c3040e31116ec9ce99a,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:50c8f4a357f17b9db60d,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:450f09e0a54c141bd07c,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:c4ea85671937c25c7324,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:5b877beab6afb7be69e6,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,gt_geometry,c550cadc4a515e6b:e536948d833dc57faa32,0.0,0.0,0.0,0.0,True
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:02920a6da815bc05f23d,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:a7249ecc18e9491fd547,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:b053a5cc6c2cf3385405,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:7adf600654dbd2a05075,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:d8224033829ffa521622,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:7f51c7f46c6bd62785cd,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:9b0425ecab40fab1c236,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:83156f0006174d8a42e3,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:b3e12fd7a9c5a47ee898,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:d4dfef642cf7d6761826,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:b420ff56b7a328a3001b,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:6a1b419bb585272a884d,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:5a3c7b0497d359c723f6,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:88490919b69822a6c9f4,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:6e5cfadce432b616ce1a,0.0,0.0,0.0,0.0,False
c550cadc4a515e6b,grpo_mass_pc,c550cadc4a515e6b:f06f811d972fd4394b91,0.0,0.0,0.0,0.0,False
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:0119173deb338e90aa67,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:a6002bdcd70591b90306,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:3047518688d89ce90c7a,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:8e8e08b0a34df0df063c,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:b9c41b88d27c7b9831e3,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:d018ac1bf6e410290072,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:60e84bd875484d0cf4e0,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:4d2bec15c6c968a7d7ee,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:eaf7df7c52476bb67e51,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:6ff2536c219cbd613e4c,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:41addfa2317ae076c5b5,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:4fc1a2c024f5514948b4,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:845e914ed64d7063b5cd,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:68292257b5614c9fa3ee,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:6104fdbc5954f2eb86c6,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,score,4fdf21ae819f5cf9:dece2450d7d9849a7541,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:0119173deb338e90aa67,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:3047518688d89ce90c7a,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:b9c41b88d27c7b9831e3,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:d018ac1bf6e410290072,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:632f980e2b4fc13452bd,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:7d3598ac820bc0ff2ac1,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:eaf7df7c52476bb67e51,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:6ff2536c219cbd613e4c,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:7fcb8345109824e7d223,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:9fafa9d3639b3b3cd985,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:3b82a17f82a680e6a288,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:845e914ed64d7063b5cd,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:41addfa2317ae076c5b5,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:68292257b5614c9fa3ee,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:4fc1a2c024f5514948b4,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,pareto,4fdf21ae819f5cf9:c85715e1a7cc56f7cc9e,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:0221e8f52ae6e1673fed,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:0c589325eda66b30935b,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:1a79e978a6f55b35d727,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:a70b227c8067c839ae1e,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:b3e888f9ae666bc676e9,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:aee9a8afef0b94d4d7c3,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:c47960565819f1b36700,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:79ce547c7b08148f129e,0.0,0.0,0.0,0.0,True
4fdf21ae819f5cf9,gt_geometry,4fdf21ae819f5cf9:9eb3c1803cbfc624f0ef,0.0,0.0,0.0,0.0,True
