token,method,pool_type,PoolMass,QualityMatchedPoolMass,candidate_local_gain,local_gain_defined_candidate_count,local_gain_defined_scene_count,near_duplicate_representatives_0_10m
e8bd03529c905c16,gt_geometry,strict,0.0,0.0,,0,0,16
e8bd03529c905c16,grpo_mass_pc,operational,0.0,0.0,,0,0,16
e8bd03529c905c16,grpo_mass_pc,strict,0.0,0.0,,0,0,0
130e725a1594571f,score,operational,0.0,0.0,,0,0,16
130e725a1594571f,score,strict,0.0,0.0,,0,0,16
130e725a1594571f,pareto,operational,0.0,0.0,,0,0,16
130e725a1594571f,pareto,strict,0.0,0.0,,0,0,16
130e725a1594571f,gt_geometry,operational,0.0,0.0,,0,0,13
130e725a1594571f,gt_geometry,strict,0.0,0.0,,0,0,13
130e725a1594571f,grpo_mass_pc,operational,0.0,0.0,,0,0,16
130e725a1594571f,grpo_mass_pc,strict,0.0,0.0,,0,0,0
03d9c9a7f1655e53,score,operational,0.0,0.0,,0,0,16
03d9c9a7f1655e53,score,strict,0.0,0.0,,0,0,16
03d9c9a7f1655e53,pareto,operational,0.0,0.0,,0,0,16
03d9c9a7f1655e53,pareto,strict,0.0,0.0,,0,0,16
03d9c9a7f1655e53,gt_geometry,operational,0.0009765625,0.0009765625,,0,0,12
03d9c9a7f1655e53,gt_geometry,strict,0.0009765625,0.0009765625,,0,0,12
03d9c9a7f1655e53,grpo_mass_pc,operational,0.0,0.0,,0,0,16
03d9c9a7f1655e53,grpo_mass_pc,strict,0.0,0.0,,0,0,0
3c84060e9d245ad7,score,operational,0.0,0.0,,0,0,15
3c84060e9d245ad7,score,strict,0.0,0.0,,0,0,15
3c84060e9d245ad7,pareto,operational,0.0,0.0,,0,0,15
3c84060e9d245ad7,pareto,strict,0.0,0.0,,0,0,15
3c84060e9d245ad7,gt_geometry,operational,0.0,0.0,,0,0,13
3c84060e9d245ad7,gt_geometry,strict,0.0,0.0,,0,0,13
3c84060e9d245ad7,grpo_mass_pc,operational,0.0,0.0,,0,0,15
3c84060e9d245ad7,grpo_mass_pc,strict,0.0,0.0,,0,0,0
440da7a31b255ef9,score,operational,0.0,0.0,,0,0,16
440da7a31b255ef9,score,strict,0.0,0.0,,0,0,16
440da7a31b255ef9,pareto,operational,0.0,0.0,,0,0,16
440da7a31b255ef9,pareto,strict,0.0,0.0,,0,0,16
440da7a31b255ef9,gt_geometry,operational,0.0,0.0,,0,0,12
440da7a31b255ef9,gt_geometry,strict,0.0,0.0,,0,0,12
440da7a31b255ef9,grpo_mass_pc,operational,0.0,0.0,,0,0,16
440da7a31b255ef9,grpo_mass_pc,strict,0.0,0.0,,0,0,0
8deb3aea4c075024,score,operational,0.0,0.0,,0,0,16
8deb3aea4c075024,score,strict,0.0,0.0,,0,0,16
8deb3aea4c075024,pareto,operational,0.0,0.0,,0,0,16
8deb3aea4c075024,pareto,strict,0.0,0.0,,0,0,16
8deb3aea4c075024,gt_geometry,operational,0.0,0.0,,0,0,16
8deb3aea4c075024,gt_geometry,strict,0.0,0.0,,0,0,16
8deb3aea4c075024,grpo_mass_pc,operational,0.0,0.0,,0,0,16
8deb3aea4c075024,grpo_mass_pc,strict,0.0,0.0,,0,0,0
fa72914538895375,score,operational,0.0,0.0,,0,0,16
fa72914538895375,score,strict,0.0,0.0,,0,0,16
fa72914538895375,pareto,operational,0.0,0.0,,0,0,16
fa72914538895375,pareto,strict,0.0,0.0,,0,0,16
fa72914538895375,gt_geometry,operational,0.0009765625,0.0009765625,,0,0,16
fa72914538895375,gt_geometry,strict,0.0009765625,0.0009765625,,0,0,16
fa72914538895375,grpo_mass_pc,operational,0.0,0.0,,0,0,16
fa72914538895375,grpo_mass_pc,strict,0.0,0.0,,0,0,0
095453a7aea65260,score,operational,0.0,0.0,,0,0,16
095453a7aea65260,score,strict,0.0,0.0,,0,0,16
095453a7aea65260,pareto,operational,0.0,0.0,,0,0,16
095453a7aea65260,pareto,strict,0.0,0.0,,0,0,16
095453a7aea65260,gt_geometry,operational,0.0,0.0,,0,0,15
095453a7aea65260,gt_geometry,strict,0.0,0.0,,0,0,15
095453a7aea65260,grpo_mass_pc,operational,0.0,0.0,,0,0,16
095453a7aea65260,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b5a136c8bff95db6,score,operational,0.0,0.0,,0,0,16
b5a136c8bff95db6,score,strict,0.0,0.0,,0,0,16
b5a136c8bff95db6,pareto,operational,0.0,0.0,,0,0,16
b5a136c8bff95db6,pareto,strict,0.0,0.0,,0,0,16
b5a136c8bff95db6,gt_geometry,operational,0.0,0.0,,0,0,16
b5a136c8bff95db6,gt_geometry,strict,0.0,0.0,,0,0,16
b5a136c8bff95db6,grpo_mass_pc,operational,0.0,0.0,,0,0,16
b5a136c8bff95db6,grpo_mass_pc,strict,0.0,0.0,,0,0,0
16cf679d9cd35d85,score,operational,0.0,0.0,,0,0,16
16cf679d9cd35d85,score,strict,0.0,0.0,,0,0,16
16cf679d9cd35d85,pareto,operational,0.0,0.0,,0,0,16
16cf679d9cd35d85,pareto,strict,0.0,0.0,,0,0,16
16cf679d9cd35d85,gt_geometry,operational,0.0,0.0,,0,0,12
16cf679d9cd35d85,gt_geometry,strict,0.0,0.0,,0,0,12
16cf679d9cd35d85,grpo_mass_pc,operational,0.0,0.0,,0,0,16
16cf679d9cd35d85,grpo_mass_pc,strict,0.0,0.0,,0,0,0
0424e5fd9a5c5e60,score,operational,0.0,0.0,,0,0,13
0424e5fd9a5c5e60,score,strict,0.0,0.0,,0,0,13
0424e5fd9a5c5e60,pareto,operational,0.0,0.0,,0,0,13
0424e5fd9a5c5e60,pareto,strict,0.0,0.0,,0,0,13
0424e5fd9a5c5e60,gt_geometry,operational,0.0,0.0,,0,0,12
0424e5fd9a5c5e60,gt_geometry,strict,0.0,0.0,,0,0,12
0424e5fd9a5c5e60,grpo_mass_pc,operational,0.0,0.0,,0,0,13
0424e5fd9a5c5e60,grpo_mass_pc,strict,0.0,0.0,,0,0,0
97de4a69dec65c80,score,operational,0.0,0.0,,0,0,16
97de4a69dec65c80,score,strict,0.0,0.0,,0,0,16
97de4a69dec65c80,pareto,operational,0.0,0.0,,0,0,16
97de4a69dec65c80,pareto,strict,0.0,0.0,,0,0,16
97de4a69dec65c80,gt_geometry,operational,0.0,0.0,,0,0,14
97de4a69dec65c80,gt_geometry,strict,0.0,0.0,,0,0,14
97de4a69dec65c80,grpo_mass_pc,operational,0.0,0.0,,0,0,16
97de4a69dec65c80,grpo_mass_pc,strict,0.0,0.0,,0,0,0
e5a8e75d4450516b,score,operational,0.0,0.0,,0,0,16
e5a8e75d4450516b,score,strict,0.0,0.0,,0,0,16
e5a8e75d4450516b,pareto,operational,0.0,0.0,,0,0,16
e5a8e75d4450516b,pareto,strict,0.0,0.0,,0,0,16
e5a8e75d4450516b,gt_geometry,operational,0.0,0.0,,0,0,12
e5a8e75d4450516b,gt_geometry,strict,0.0,0.0,,0,0,12
e5a8e75d4450516b,grpo_mass_pc,operational,0.0,0.0,,0,0,16
e5a8e75d4450516b,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4669e83db7965ed0,score,operational,0.0,0.0,,0,0,16
4669e83db7965ed0,score,strict,0.0,0.0,,0,0,16
4669e83db7965ed0,pareto,operational,0.0,0.0,,0,0,16
4669e83db7965ed0,pareto,strict,0.0,0.0,,0,0,16
4669e83db7965ed0,gt_geometry,operational,0.0,0.0,,0,0,10
4669e83db7965ed0,gt_geometry,strict,0.0,0.0,,0,0,10
4669e83db7965ed0,grpo_mass_pc,operational,0.0,0.0,,0,0,16
4669e83db7965ed0,grpo_mass_pc,strict,0.0,0.0,,0,0,0
00bbc908bd5758e6,score,operational,0.0,0.0,,0,0,16
00bbc908bd5758e6,score,strict,0.0,0.0,,0,0,16
00bbc908bd5758e6,pareto,operational,0.0,0.0,,0,0,16
00bbc908bd5758e6,pareto,strict,0.0,0.0,,0,0,16
00bbc908bd5758e6,gt_geometry,operational,0.0,0.0,,0,0,16
00bbc908bd5758e6,gt_geometry,strict,0.0,0.0,,0,0,16
00bbc908bd5758e6,grpo_mass_pc,operational,0.0,0.0,,0,0,16
00bbc908bd5758e6,grpo_mass_pc,strict,0.0,0.0,,0,0,0
97f64f5b130055b0,score,operational,0.0,0.0,,0,0,16
97f64f5b130055b0,score,strict,0.0,0.0,,0,0,16
97f64f5b130055b0,pareto,operational,0.0,0.0,,0,0,16
97f64f5b130055b0,pareto,strict,0.0,0.0,,0,0,16
97f64f5b130055b0,gt_geometry,operational,0.0,0.0,,0,0,12
97f64f5b130055b0,gt_geometry,strict,0.0,0.0,,0,0,12
97f64f5b130055b0,grpo_mass_pc,operational,0.0,0.0,,0,0,16
97f64f5b130055b0,grpo_mass_pc,strict,0.0,0.0,,0,0,0
101da9987c395ba4,score,operational,0.0,0.0,,0,0,16
101da9987c395ba4,score,strict,0.0,0.0,,0,0,16
101da9987c395ba4,pareto,operational,0.0,0.0,,0,0,16
101da9987c395ba4,pareto,strict,0.0,0.0,,0,0,16
101da9987c395ba4,gt_geometry,operational,0.0,0.0,,0,0,12
101da9987c395ba4,gt_geometry,strict,0.0,0.0,,0,0,12
101da9987c395ba4,grpo_mass_pc,operational,0.0,0.0,,0,0,16
101da9987c395ba4,grpo_mass_pc,strict,0.0,0.0,,0,0,0
e20db842c987530f,score,operational,0.0,0.0,,0,0,16
e20db842c987530f,score,strict,0.0,0.0,,0,0,16
e20db842c987530f,pareto,operational,0.0,0.0,,0,0,16
e20db842c987530f,pareto,strict,0.0,0.0,,0,0,16
e20db842c987530f,gt_geometry,operational,0.0,0.0,,0,0,9
e20db842c987530f,gt_geometry,strict,0.0,0.0,,0,0,9
e20db842c987530f,grpo_mass_pc,operational,0.0,0.0,,0,0,16
e20db842c987530f,grpo_mass_pc,strict,0.0,0.0,,0,0,0
d14c834404a75404,score,operational,0.0,0.0,,0,0,16
d14c834404a75404,score,strict,0.0,0.0,,0,0,16
d14c834404a75404,pareto,operational,0.0,0.0,,0,0,16
d14c834404a75404,pareto,strict,0.0,0.0,,0,0,16
d14c834404a75404,gt_geometry,operational,0.0,0.0,,0,0,16
d14c834404a75404,gt_geometry,strict,0.0,0.0,,0,0,16
d14c834404a75404,grpo_mass_pc,operational,0.0,0.0,,0,0,16
d14c834404a75404,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b20465ed49f953d3,score,operational,0.0,0.0,,0,0,15
b20465ed49f953d3,score,strict,0.0,0.0,,0,0,15
b20465ed49f953d3,pareto,operational,0.0,0.0,,0,0,15
b20465ed49f953d3,pareto,strict,0.0,0.0,,0,0,15
b20465ed49f953d3,gt_geometry,operational,0.0,0.0,,0,0,12
b20465ed49f953d3,gt_geometry,strict,0.0,0.0,,0,0,12
b20465ed49f953d3,grpo_mass_pc,operational,0.0,0.0,,0,0,15
b20465ed49f953d3,grpo_mass_pc,strict,0.0,0.0,,0,0,0
f6741cbf60265367,score,operational,0.0,0.0,,0,0,10
f6741cbf60265367,score,strict,0.0,0.0,,0,0,10
f6741cbf60265367,pareto,operational,0.0,0.0,,0,0,10
f6741cbf60265367,pareto,strict,0.0,0.0,,0,0,10
f6741cbf60265367,gt_geometry,operational,0.0,0.0,,0,0,11
f6741cbf60265367,gt_geometry,strict,0.0,0.0,,0,0,11
f6741cbf60265367,grpo_mass_pc,operational,0.0,0.0,,0,0,10
f6741cbf60265367,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4df92e2616c75be7,score,operational,0.0,0.0,,0,0,16
4df92e2616c75be7,score,strict,0.0,0.0,,0,0,16
4df92e2616c75be7,pareto,operational,0.0,0.0,,0,0,16
4df92e2616c75be7,pareto,strict,0.0,0.0,,0,0,16
4df92e2616c75be7,gt_geometry,operational,0.0,0.0,,0,0,16
4df92e2616c75be7,gt_geometry,strict,0.0,0.0,,0,0,16
4df92e2616c75be7,grpo_mass_pc,operational,0.0,0.0,,0,0,16
4df92e2616c75be7,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b3a6f577c20d5eb3,score,operational,0.0,0.0,,0,0,16
b3a6f577c20d5eb3,score,strict,0.0,0.0,,0,0,16
b3a6f577c20d5eb3,pareto,operational,0.0,0.0,,0,0,16
b3a6f577c20d5eb3,pareto,strict,0.0,0.0,,0,0,16
b3a6f577c20d5eb3,gt_geometry,operational,0.0,0.0,,0,0,13
b3a6f577c20d5eb3,gt_geometry,strict,0.0,0.0,,0,0,13
b3a6f577c20d5eb3,grpo_mass_pc,operational,0.0,0.0,,0,0,16
b3a6f577c20d5eb3,grpo_mass_pc,strict,0.0,0.0,,0,0,0
d7c39e8608e25e88,score,operational,0.0,0.0,,0,0,16
d7c39e8608e25e88,score,strict,0.0,0.0,,0,0,16
d7c39e8608e25e88,pareto,operational,0.0,0.0,,0,0,16
d7c39e8608e25e88,pareto,strict,0.0,0.0,,0,0,16
d7c39e8608e25e88,gt_geometry,operational,0.0,0.0,,0,0,16
d7c39e8608e25e88,gt_geometry,strict,0.0,0.0,,0,0,16
d7c39e8608e25e88,grpo_mass_pc,operational,0.0,0.0,,0,0,16
d7c39e8608e25e88,grpo_mass_pc,strict,0.0,0.0,,0,0,0
db42252e1f655f26,score,operational,0.0,0.0,,0,0,16
db42252e1f655f26,score,strict,0.0,0.0,,0,0,16
db42252e1f655f26,pareto,operational,0.0,0.0,,0,0,16
db42252e1f655f26,pareto,strict,0.0,0.0,,0,0,16
db42252e1f655f26,gt_geometry,operational,0.0,0.0,,0,0,16
db42252e1f655f26,gt_geometry,strict,0.0,0.0,,0,0,16
db42252e1f655f26,grpo_mass_pc,operational,0.0,0.0,,0,0,16
db42252e1f655f26,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b4375fa743295bd8,score,operational,0.0,0.0,,0,0,16
b4375fa743295bd8,score,strict,0.0,0.0,,0,0,16
b4375fa743295bd8,pareto,operational,0.0,0.0,,0,0,16
b4375fa743295bd8,pareto,strict,0.0,0.0,,0,0,16
b4375fa743295bd8,gt_geometry,operational,0.0,0.0,,0,0,8
b4375fa743295bd8,gt_geometry,strict,0.0,0.0,,0,0,8
b4375fa743295bd8,grpo_mass_pc,operational,0.0,0.0,,0,0,16
b4375fa743295bd8,grpo_mass_pc,strict,0.0,0.0,,0,0,0
5b620dbb3b4d5892,score,operational,0.0,0.0,,0,0,13
5b620dbb3b4d5892,score,strict,0.0,0.0,,0,0,13
5b620dbb3b4d5892,pareto,operational,0.0,0.0,,0,0,13
5b620dbb3b4d5892,pareto,strict,0.0,0.0,,0,0,13
5b620dbb3b4d5892,gt_geometry,operational,0.0,0.0,,0,0,8
5b620dbb3b4d5892,gt_geometry,strict,0.0,0.0,,0,0,8
5b620dbb3b4d5892,grpo_mass_pc,operational,0.0,0.0,,0,0,13
5b620dbb3b4d5892,grpo_mass_pc,strict,0.0,0.0,,0,0,0
9a78f0e3d0335345,score,operational,0.0,0.0,,0,0,16
9a78f0e3d0335345,score,strict,0.0,0.0,,0,0,16
9a78f0e3d0335345,pareto,operational,0.0,0.0,,0,0,16
9a78f0e3d0335345,pareto,strict,0.0,0.0,,0,0,16
9a78f0e3d0335345,gt_geometry,operational,0.0,0.0,,0,0,16
9a78f0e3d0335345,gt_geometry,strict,0.0,0.0,,0,0,16
9a78f0e3d0335345,grpo_mass_pc,operational,0.0,0.0,,0,0,16
9a78f0e3d0335345,grpo_mass_pc,strict,0.0,0.0,,0,0,0
576835726a7c57d4,score,operational,0.0,0.0,,0,0,16
576835726a7c57d4,score,strict,0.0,0.0,,0,0,16
576835726a7c57d4,pareto,operational,0.0,0.0,,0,0,16
576835726a7c57d4,pareto,strict,0.0,0.0,,0,0,16
576835726a7c57d4,gt_geometry,operational,0.0,0.0,,0,0,12
576835726a7c57d4,gt_geometry,strict,0.0,0.0,,0,0,12
576835726a7c57d4,grpo_mass_pc,operational,0.0,0.0,,0,0,16
576835726a7c57d4,grpo_mass_pc,strict,0.0,0.0,,0,0,0
23c842d3f001597a,score,operational,0.0,0.0,,0,0,14
23c842d3f001597a,score,strict,0.0,0.0,,0,0,14
23c842d3f001597a,pareto,operational,0.0,0.0,,0,0,14
23c842d3f001597a,pareto,strict,0.0,0.0,,0,0,14
23c842d3f001597a,gt_geometry,operational,0.0,0.0,,0,0,11
23c842d3f001597a,gt_geometry,strict,0.0,0.0,,0,0,11
23c842d3f001597a,grpo_mass_pc,operational,0.0,0.0,,0,0,14
23c842d3f001597a,grpo_mass_pc,strict,0.0,0.0,,0,0,0
db4611f3cf8a5db7,score,operational,0.0,0.0,,0,0,13
db4611f3cf8a5db7,score,strict,0.0,0.0,,0,0,13
db4611f3cf8a5db7,pareto,operational,0.0,0.0,,0,0,15
db4611f3cf8a5db7,pareto,strict,0.0,0.0,,0,0,15
db4611f3cf8a5db7,gt_geometry,operational,0.0,0.0,,0,0,11
db4611f3cf8a5db7,gt_geometry,strict,0.0,0.0,,0,0,11
db4611f3cf8a5db7,grpo_mass_pc,operational,0.0,0.0,,0,0,13
db4611f3cf8a5db7,grpo_mass_pc,strict,0.0,0.0,,0,0,0
bed1f99d06215f1b,score,operational,0.0,0.0,,0,0,16
bed1f99d06215f1b,score,strict,0.0,0.0,,0,0,16
bed1f99d06215f1b,pareto,operational,0.0,0.0,,0,0,16
bed1f99d06215f1b,pareto,strict,0.0,0.0,,0,0,16
bed1f99d06215f1b,gt_geometry,operational,0.0,0.0,,0,0,10
bed1f99d06215f1b,gt_geometry,strict,0.0,0.0,,0,0,10
bed1f99d06215f1b,grpo_mass_pc,operational,0.0,0.0,,0,0,16
bed1f99d06215f1b,grpo_mass_pc,strict,0.0,0.0,,0,0,0
770e1697a0255dc8,score,operational,0.0,0.0,,0,0,13
770e1697a0255dc8,score,strict,0.0,0.0,,0,0,13
770e1697a0255dc8,pareto,operational,0.0,0.0,,0,0,16
770e1697a0255dc8,pareto,strict,0.0,0.0,,0,0,16
770e1697a0255dc8,gt_geometry,operational,0.0,0.0,,0,0,11
770e1697a0255dc8,gt_geometry,strict,0.0,0.0,,0,0,11
770e1697a0255dc8,grpo_mass_pc,operational,0.0,0.0,,0,0,13
770e1697a0255dc8,grpo_mass_pc,strict,0.0,0.0,,0,0,0
339d5c1111125971,score,operational,0.0,0.0,,0,0,16
339d5c1111125971,score,strict,0.0,0.0,,0,0,16
339d5c1111125971,pareto,operational,0.0,0.0,,0,0,16
339d5c1111125971,pareto,strict,0.0,0.0,,0,0,16
339d5c1111125971,gt_geometry,operational,0.0,0.0,,0,0,13
339d5c1111125971,gt_geometry,strict,0.0,0.0,,0,0,13
339d5c1111125971,grpo_mass_pc,operational,0.0,0.0,,0,0,16
339d5c1111125971,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4a5cb683d82059f0,score,operational,0.0,0.0,,0,0,9
4a5cb683d82059f0,score,strict,0.0,0.0,,0,0,9
4a5cb683d82059f0,pareto,operational,0.0,0.0,,0,0,9
4a5cb683d82059f0,pareto,strict,0.0,0.0,,0,0,9
4a5cb683d82059f0,gt_geometry,operational,0.0,0.0,,0,0,8
4a5cb683d82059f0,gt_geometry,strict,0.0,0.0,,0,0,8
4a5cb683d82059f0,grpo_mass_pc,operational,0.0,0.0,,0,0,9
4a5cb683d82059f0,grpo_mass_pc,strict,0.0,0.0,,0,0,0
6be7246860e057c8,score,operational,0.0,0.0,,0,0,16
6be7246860e057c8,score,strict,0.0,0.0,,0,0,16
6be7246860e057c8,pareto,operational,0.0,0.0,,0,0,16
6be7246860e057c8,pareto,strict,0.0,0.0,,0,0,16
6be7246860e057c8,gt_geometry,operational,0.0,0.0,,0,0,16
6be7246860e057c8,gt_geometry,strict,0.0,0.0,,0,0,16
6be7246860e057c8,grpo_mass_pc,operational,0.0,0.0,,0,0,16
6be7246860e057c8,grpo_mass_pc,strict,0.0,0.0,,0,0,0
4c31e06f0fc858a0,score,operational,0.0,0.0,,0,0,15
4c31e06f0fc858a0,score,strict,0.0,0.0,,0,0,15
4c31e06f0fc858a0,pareto,operational,0.0,0.0,,0,0,15
4c31e06f0fc858a0,pareto,strict,0.0,0.0,,0,0,15
4c31e06f0fc858a0,gt_geometry,operational,0.0,0.0,,0,0,12
4c31e06f0fc858a0,gt_geometry,strict,0.0,0.0,,0,0,12
4c31e06f0fc858a0,grpo_mass_pc,operational,0.0,0.0,,0,0,15
4c31e06f0fc858a0,grpo_mass_pc,strict,0.0,0.0,,0,0,0
ac2dfd95a1e55c5e,score,operational,0.0,0.0,,0,0,16
ac2dfd95a1e55c5e,score,strict,0.0,0.0,,0,0,16
ac2dfd95a1e55c5e,pareto,operational,0.0,0.0,,0,0,16
ac2dfd95a1e55c5e,pareto,strict,0.0,0.0,,0,0,16
ac2dfd95a1e55c5e,gt_geometry,operational,0.0,0.0,,0,0,12
ac2dfd95a1e55c5e,gt_geometry,strict,0.0,0.0,,0,0,12
ac2dfd95a1e55c5e,grpo_mass_pc,operational,0.0,0.0,,0,0,16
ac2dfd95a1e55c5e,grpo_mass_pc,strict,0.0,0.0,,0,0,0
664b084487e05ba0,score,operational,0.0,0.0,,0,0,16
664b084487e05ba0,score,strict,0.0,0.0,,0,0,16
664b084487e05ba0,pareto,operational,0.0,0.0,,0,0,16
664b084487e05ba0,pareto,strict,0.0,0.0,,0,0,16
664b084487e05ba0,gt_geometry,operational,0.0,0.0,,0,0,16
664b084487e05ba0,gt_geometry,strict,0.0,0.0,,0,0,16
664b084487e05ba0,grpo_mass_pc,operational,0.0,0.0,,0,0,16
664b084487e05ba0,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b4206de96b755fb8,score,operational,0.0,0.0,,0,0,16
b4206de96b755fb8,score,strict,0.0,0.0,,0,0,16
b4206de96b755fb8,pareto,operational,0.0,0.0,,0,0,16
b4206de96b755fb8,pareto,strict,0.0,0.0,,0,0,16
b4206de96b755fb8,gt_geometry,operational,0.0,0.0,,0,0,16
b4206de96b755fb8,gt_geometry,strict,0.0,0.0,,0,0,16
b4206de96b755fb8,grpo_mass_pc,operational,0.0,0.0,,0,0,16
b4206de96b755fb8,grpo_mass_pc,strict,0.0,0.0,,0,0,0
2fd40c15042e53d4,score,operational,0.0,0.0,,0,0,16
2fd40c15042e53d4,score,strict,0.0,0.0,,0,0,16
2fd40c15042e53d4,pareto,operational,0.0,0.0,,0,0,16
2fd40c15042e53d4,pareto,strict,0.0,0.0,,0,0,16
2fd40c15042e53d4,gt_geometry,operational,0.0,0.0,,0,0,16
2fd40c15042e53d4,gt_geometry,strict,0.0,0.0,,0,0,16
2fd40c15042e53d4,grpo_mass_pc,operational,0.0,0.0,,0,0,16
2fd40c15042e53d4,grpo_mass_pc,strict,0.0,0.0,,0,0,0
fc2be4c9cc135538,score,operational,0.0,0.0,,0,0,16
fc2be4c9cc135538,score,strict,0.0,0.0,,0,0,16
fc2be4c9cc135538,pareto,operational,0.0,0.0,,0,0,16
fc2be4c9cc135538,pareto,strict,0.0,0.0,,0,0,16
fc2be4c9cc135538,gt_geometry,operational,0.0,0.0,,0,0,16
fc2be4c9cc135538,gt_geometry,strict,0.0,0.0,,0,0,16
fc2be4c9cc135538,grpo_mass_pc,operational,0.0,0.0,,0,0,16
fc2be4c9cc135538,grpo_mass_pc,strict,0.0,0.0,,0,0,0
9ac1e7123b245486,score,operational,0.0,0.0,,0,0,16
9ac1e7123b245486,score,strict,0.0,0.0,,0,0,16
9ac1e7123b245486,pareto,operational,0.0,0.0,,0,0,16
9ac1e7123b245486,pareto,strict,0.0,0.0,,0,0,16
9ac1e7123b245486,gt_geometry,operational,0.0,0.0,,0,0,16
9ac1e7123b245486,gt_geometry,strict,0.0,0.0,,0,0,16
9ac1e7123b245486,grpo_mass_pc,operational,0.0,0.0,,0,0,16
9ac1e7123b245486,grpo_mass_pc,strict,0.0,0.0,,0,0,0
bca73d6fa8f85d39,score,operational,0.0,0.0,,0,0,16
bca73d6fa8f85d39,score,strict,0.0,0.0,,0,0,16
bca73d6fa8f85d39,pareto,operational,0.0,0.0,,0,0,16
bca73d6fa8f85d39,pareto,strict,0.0,0.0,,0,0,16
bca73d6fa8f85d39,gt_geometry,operational,0.0,0.0,,0,0,16
bca73d6fa8f85d39,gt_geometry,strict,0.0,0.0,,0,0,16
bca73d6fa8f85d39,grpo_mass_pc,operational,0.0,0.0,,0,0,16
bca73d6fa8f85d39,grpo_mass_pc,strict,0.0,0.0,,0,0,0
f57d194633ae5571,score,operational,0.0,0.0,,0,0,16
f57d194633ae5571,score,strict,0.0,0.0,,0,0,16
f57d194633ae5571,pareto,operational,0.0,0.0,,0,0,16
f57d194633ae5571,pareto,strict,0.0,0.0,,0,0,16
f57d194633ae5571,gt_geometry,operational,0.0,0.0,,0,0,16
f57d194633ae5571,gt_geometry,strict,0.0,0.0,,0,0,16
f57d194633ae5571,grpo_mass_pc,operational,0.0,0.0,,0,0,16
f57d194633ae5571,grpo_mass_pc,strict,0.0,0.0,,0,0,0
99d1ae48071a5aec,score,operational,0.0,0.0,,0,0,13
99d1ae48071a5aec,score,strict,0.0,0.0,,0,0,13
99d1ae48071a5aec,pareto,operational,0.0,0.0,,0,0,13
99d1ae48071a5aec,pareto,strict,0.0,0.0,,0,0,13
99d1ae48071a5aec,gt_geometry,operational,0.0,0.0,,0,0,10
99d1ae48071a5aec,gt_geometry,strict,0.0,0.0,,0,0,10
99d1ae48071a5aec,grpo_mass_pc,operational,0.0,0.0,,0,0,13
99d1ae48071a5aec,grpo_mass_pc,strict,0.0,0.0,,0,0,0
008a9f9434c75b99,score,operational,0.0,0.0,,0,0,16
008a9f9434c75b99,score,strict,0.0,0.0,,0,0,16
008a9f9434c75b99,pareto,operational,0.0,0.0,,0,0,16
008a9f9434c75b99,pareto,strict,0.0,0.0,,0,0,16
008a9f9434c75b99,gt_geometry,operational,0.0,0.0,,0,0,16
008a9f9434c75b99,gt_geometry,strict,0.0,0.0,,0,0,16
008a9f9434c75b99,grpo_mass_pc,operational,0.0,0.0,,0,0,16
008a9f9434c75b99,grpo_mass_pc,strict,0.0,0.0,,0,0,0
dc89cd046c135fae,score,operational,0.0,0.0,,0,0,13
dc89cd046c135fae,score,strict,0.0,0.0,,0,0,13
dc89cd046c135fae,pareto,operational,0.0,0.0,,0,0,12
dc89cd046c135fae,pareto,strict,0.0,0.0,,0,0,12
dc89cd046c135fae,gt_geometry,operational,0.0,0.0,,0,0,12
dc89cd046c135fae,gt_geometry,strict,0.0,0.0,,0,0,12
dc89cd046c135fae,grpo_mass_pc,operational,0.0,0.0,,0,0,13
dc89cd046c135fae,grpo_mass_pc,strict,0.0,0.0,,0,0,0
b5d3d18e7d115933,score,operational,0.0,0.0,,0,0,13
b5d3d18e7d115933,score,strict,0.0,0.0,,0,0,13
b5d3d18e7d115933,pareto,operational,0.0,0.0,,0,0,15
b5d3d18e7d115933,pareto,strict,0.0,0.0,,0,0,15
b5d3d18e7d115933,gt_geometry,operational,0.0,0.0,,0,0,9
b5d3d18e7d115933,gt_geometry,strict,0.0,0.0,,0,0,9
b5d3d18e7d115933,grpo_mass_pc,operational,0.0,0.0,,0,0,13
b5d3d18e7d115933,grpo_mass_pc,strict,0.0,0.0,,0,0,0
7da1df98fb8e5af0,score,operational,0.0,0.0,,0,0,16
7da1df98fb8e5af0,score,strict,0.0,0.0,,0,0,16
7da1df98fb8e5af0,pareto,operational,0.0,0.0,,0,0,16
7da1df98fb8e5af0,pareto,strict,0.0,0.0,,0,0,16
7da1df98fb8e5af0,gt_geometry,operational,0.0,0.0,,0,0,16
7da1df98fb8e5af0,gt_geometry,strict,0.0,0.0,,0,0,16
7da1df98fb8e5af0,grpo_mass_pc,operational,0.0,0.0,,0,0,16
7da1df98fb8e5af0,grpo_mass_pc,strict,0.0,0.0,,0,0,0
af816d6041dd5257,score,operational,0.0009765625,0.0009765625,,0,0,16
