method,token,descriptive_type,count
gt_geometry,fb9dcf5b46d65616,low_coverage_high_quality,16
gt_geometry,fbec1eb4b33955e2,low_coverage_high_quality,16
gt_geometry,fc2be4c9cc135538,low_coverage_high_quality,16
gt_geometry,fc696e1d378654d4,low_coverage_high_quality,16
gt_geometry,fcc0457324f15902,low_coverage_high_quality,16
gt_geometry,fddb21da30bb54c2,low_coverage_high_quality,16
gt_geometry,fe1348a14b7f5fda,low_coverage_high_quality,16
gt_geometry,fe5811497ace53af,low_coverage_high_quality,16
gt_geometry,fead2572a884512c,low_coverage_high_quality,16
gt_geometry,feae0b42dda25c87,low_coverage_high_quality,16
gt_geometry,fefa00cc3fe65b70,low_coverage_high_quality,16
gt_geometry,ff6ab495a139534e,low_coverage_high_quality,16
gt_geometry,ffb15604a2a25cb8,low_coverage_high_quality,16
gt_geometry,fff951eab9f45288,low_coverage_high_quality,16
pareto,0056ae51961f5a18,low_coverage_high_quality,16
pareto,005a44fa33b55e7b,low_coverage_high_quality,16
pareto,006cbccbfae95262,low_coverage_high_quality,16
pareto,007505437ed45b53,low_coverage_high_quality,16
pareto,008a9f9434c75b99,low_coverage_high_quality,16
pareto,00bbc908bd5758e6,low_coverage_high_quality,16
pareto,01034b2411ce5ea0,low_coverage_high_quality,16
pareto,019cfd828c3f5b7c,low_coverage_high_quality,16
pareto,022fef6d66485384,low_coverage_high_quality,16
pareto,023664205ae95402,low_coverage_high_quality,16
pareto,025b2d4de25c5036,low_coverage_high_quality,16
pareto,0264cfbeb1705e5f,low_coverage_high_quality,16
pareto,02ef12eeec9c5667,low_coverage_high_quality,16
pareto,0354be0727e25157,low_coverage_high_quality,16
pareto,03925cda82c35516,low_coverage_high_quality,16
pareto,03d9c9a7f1655e53,low_coverage_high_quality,16
pareto,0424e5fd9a5c5e60,low_coverage_high_quality,16
pareto,046b1cc13f0d5f9d,low_coverage_high_quality,16
pareto,0481ff72500154f2,low_coverage_high_quality,16
pareto,04f77fbd6bf3505a,low_coverage_high_quality,16
pareto,0502652852d456e7,low_coverage_high_quality,16
pareto,0506b1697fb05337,low_coverage_high_quality,16
pareto,053ae221b0d351f5,low_coverage_high_quality,16
pareto,05986621844f54a2,low_coverage_high_quality,16
pareto,059fb1d0f20e58d6,low_coverage_high_quality,16
pareto,05c91985246d58a6,low_coverage_high_quality,16
pareto,05f01335f6e15d86,low_coverage_high_quality,16
pareto,063ebdc4cd7e5bd9,low_coverage_high_quality,16
pareto,064bbfac76a95dae,low_coverage_high_quality,16
pareto,06f781885ea25f20,low_coverage_high_quality,16
pareto,071d2ff38b4855ed,low_coverage_high_quality,16
pareto,0726ca723042500c,low_coverage_high_quality,16
pareto,073c4d0738b45047,low_coverage_high_quality,16
pareto,076f5a91273050e6,low_coverage_high_quality,16
pareto,07bd6c8c7de152a6,low_coverage_high_quality,16
pareto,0827c1c05e0e5596,low_coverage_high_quality,16
pareto,089107cd2d6354e0,low_coverage_high_quality,16
pareto,089b0ec6d7d35c09,low_coverage_high_quality,16
pareto,095453a7aea65260,low_coverage_high_quality,16
pareto,095770e79ccf5d82,low_coverage_high_quality,16
pareto,095eafbb5c8f5b02,low_coverage_high_quality,16
pareto,095f95bdbf1054d0,low_coverage_high_quality,16
pareto,09961e24208b5972,low_coverage_high_quality,16
pareto,0996ce03d2325a75,low_coverage_high_quality,16
pareto,09c3d9dbca6455e5,low_coverage_high_quality,16
pareto,09d7ac879b745ba7,low_coverage_high_quality,16
pareto,0a02ef840f2d5d8e,low_coverage_high_quality,16
pareto,0a76d212e8fe5898,low_coverage_high_quality,16
pareto,0a87bb919dbb58b6,low_coverage_high_quality,16
pareto,0b2061c2aced52de,low_coverage_high_quality,16
pareto,0b8065082f3a5b3b,low_coverage_high_quality,16
pareto,0b9f2aceebbf5003,low_coverage_high_quality,16
pareto,0bc3c50e1292529c,low_coverage_high_quality,16
pareto,0beb530925b9514b,low_coverage_high_quality,16
pareto,0c9d055f4ccc5d64,low_coverage_high_quality,16
pareto,0cb726068f4d5c59,low_coverage_high_quality,16
pareto,0d24b5cc9f005fe0,low_coverage_high_quality,16
pareto,0d38caf0c7c650e8,low_coverage_high_quality,16
pareto,0d9f56cc8fa15657,low_coverage_high_quality,16
pareto,0dff173b10b75b6a,low_coverage_high_quality,16
pareto,0ee58e583be85ffb,low_coverage_high_quality,16
pareto,0eea4103d56352dd,low_coverage_high_quality,16
pareto,0f276bab4fa85df0,low_coverage_high_quality,16
pareto,0f44c6e6440654d0,low_coverage_high_quality,16
pareto,0f54c1a676a954ce,low_coverage_high_quality,16
pareto,0fae6a22120d5bc2,low_coverage_high_quality,16
pareto,101da9987c395ba4,low_coverage_high_quality,16
pareto,1035d1c56f0f5ba9,low_coverage_high_quality,16
pareto,1090fdb8b57850f6,low_coverage_high_quality,16
pareto,113b14c30cc25989,low_coverage_high_quality,16
pareto,114a9052bd6851a2,low_coverage_high_quality,16
pareto,116b808c2f825f23,low_coverage_high_quality,16
pareto,116f3217b5875595,low_coverage_high_quality,16
pareto,117be7ce4bae59d9,low_coverage_high_quality,16
pareto,11ceee170b09535e,low_coverage_high_quality,16
pareto,11f415ea61f95bbb,low_coverage_high_quality,16
pareto,12115c5ca1215fb7,low_coverage_high_quality,16
pareto,121fdf5f01785268,low_coverage_high_quality,16
pareto,12264b570ba358e9,low_coverage_high_quality,16
pareto,123b77fa26425ac1,low_coverage_high_quality,16
pareto,1295232b65bf5f8d,low_coverage_high_quality,16
pareto,12ed1a1d4ae657d1,low_coverage_high_quality,16
pareto,13014abb5b115ee2,low_coverage_high_quality,16
pareto,130e725a1594571f,low_coverage_high_quality,16
pareto,1361ba1955125852,low_coverage_high_quality,16
pareto,1381f484e75c565a,low_coverage_high_quality,16
pareto,13f740d88bf75471,low_coverage_high_quality,16
pareto,14096d0f331a594a,low_coverage_high_quality,16
pareto,1499e758c6855a74,low_coverage_high_quality,16
pareto,14b505fe90ef5fb8,low_coverage_high_quality,16
pareto,14bd7947aab75ae6,low_coverage_high_quality,16
pareto,14d0749e1fc85004,low_coverage_high_quality,16
pareto,1514fa6cda205491,low_coverage_high_quality,16
pareto,1526e5b224665c7e,low_coverage_high_quality,16
pareto,160a7c3cbeee5f8b,low_coverage_high_quality,16
pareto,161154cbf4245a3d,low_coverage_high_quality,16
pareto,163693e2ba175db3,low_coverage_high_quality,16
pareto,165b4475bd6b5188,low_coverage_high_quality,16
pareto,1672f5b30038519f,low_coverage_high_quality,16
pareto,16a705e621675626,low_coverage_high_quality,16
pareto,16cf679d9cd35d85,low_coverage_high_quality,16
pareto,16ddb1838af755e3,low_coverage_high_quality,16
pareto,16ff52ac5d085cac,low_coverage_high_quality,16
pareto,172b3176b06c5658,low_coverage_high_quality,16
pareto,1734440b807a58ef,low_coverage_high_quality,16
pareto,1779dc029c945352,low_coverage_high_quality,16
pareto,17d296a87fb45380,low_coverage_high_quality,16
pareto,1819e1b106b354ad,low_coverage_high_quality,16
pareto,190b153cfd3b5302,low_coverage_high_quality,16
pareto,1971c4278e675b9d,low_coverage_high_quality,16
pareto,1aa0acb229945e9b,low_coverage_high_quality,16
pareto,1b064a029c0e513a,low_coverage_high_quality,16
pareto,1b1311d50d47553f,low_coverage_high_quality,16
pareto,1b53682e2df854e1,low_coverage_high_quality,16
pareto,1b7a2afa56df5d20,low_coverage_high_quality,16
pareto,1bf169a6aaf65858,low_coverage_high_quality,16
pareto,1c6a5ee8a5785b0e,low_coverage_high_quality,16
pareto,1cb9fa36aea25d6a,low_coverage_high_quality,16
pareto,1cba0de871fc5bfb,low_coverage_high_quality,16
pareto,1ce58516c7675036,low_coverage_high_quality,16
pareto,1d0a4f1f6cbd5e38,low_coverage_high_quality,16
pareto,1d10ae25c61f50c4,low_coverage_high_quality,16
pareto,1d45b9d20e9d5f92,low_coverage_high_quality,16
pareto,1dbae60fb78c532a,low_coverage_high_quality,16
pareto,1dda1a63c5735182,low_coverage_high_quality,16
pareto,1decf76c77be59c8,low_coverage_high_quality,16
pareto,1e66e2bddb1d5b49,low_coverage_high_quality,16
pareto,1e8cca8760da5948,low_coverage_high_quality,16
pareto,1ef92a1e554b567c,low_coverage_high_quality,16
pareto,1f22c13b337250e8,low_coverage_high_quality,16
pareto,1f37959067985e67,low_coverage_high_quality,16
pareto,1f71cdf4e4c65299,low_coverage_high_quality,16
pareto,1fe597d0fb1454dc,low_coverage_high_quality,16
pareto,21249a2d4eb25ed6,low_coverage_high_quality,16
pareto,21c8e0c8fe5f5495,low_coverage_high_quality,16
pareto,21ef5641389c54b2,low_coverage_high_quality,16
pareto,228bc7a51ce85114,low_coverage_high_quality,16
pareto,22a09b0100175b62,low_coverage_high_quality,16
pareto,22dddd249c8e5fe4,low_coverage_high_quality,16
pareto,2314cd5f97c5596c,low_coverage_high_quality,16
pareto,2320cdddd8465622,low_coverage_high_quality,16
pareto,23724912b8f153f0,low_coverage_high_quality,16
pareto,23ba8f4aee055e34,low_coverage_high_quality,16
pareto,23c842d3f001597a,low_coverage_high_quality,16
pareto,23cb188abddf5851,low_coverage_high_quality,16
pareto,23e39302332152b2,low_coverage_high_quality,16
pareto,244f412a59375c65,low_coverage_high_quality,16
pareto,248aeb1af182529b,low_coverage_high_quality,16
pareto,24ab9ae0499950e9,low_coverage_high_quality,16
pareto,24d4a97bf17f5883,low_coverage_high_quality,16
pareto,24fab0f19fd35cd6,low_coverage_high_quality,16
pareto,253b856b49ef52d2,low_coverage_high_quality,16
pareto,25652aabb1615c8d,low_coverage_high_quality,16
pareto,2581d16dc1aa557e,low_coverage_high_quality,16
pareto,25822d3d04305af8,low_coverage_high_quality,16
pareto,26043d2de718532d,low_coverage_high_quality,16
pareto,2617f0cd70705817,low_coverage_high_quality,16
pareto,2639525675535145,low_coverage_high_quality,16
pareto,26dfdbfcecfe50bd,low_coverage_high_quality,16
pareto,26e0f72c031b5f07,low_coverage_high_quality,16
pareto,277898ef740c5ab1,low_coverage_high_quality,16
pareto,278907212b495e23,low_coverage_high_quality,16
pareto,279ff8e3850c54e2,low_coverage_high_quality,16
pareto,288f0194b6d45858,low_coverage_high_quality,16
pareto,289087a782995ef0,low_coverage_high_quality,16
pareto,28b79e32839a543b,low_coverage_high_quality,16
pareto,28c5133d23575e81,low_coverage_high_quality,16
pareto,293fd2580df350a8,low_coverage_high_quality,16
pareto,296345c58a77547f,low_coverage_high_quality,16
pareto,29b53c57c19b57fe,low_coverage_high_quality,16
pareto,29c1d95389d45573,low_coverage_high_quality,16
pareto,2a2403c9b08b53ac,low_coverage_high_quality,16
pareto,2ab1b3941f7153cb,low_coverage_high_quality,16
pareto,2ad520fb925f5ace,low_coverage_high_quality,16
pareto,2ae0a44cc4de5c4a,low_coverage_high_quality,16
pareto,2ae8ac90c0ae5c8d,low_coverage_high_quality,16
pareto,2af1778054cf51a4,low_coverage_high_quality,16
pareto,2b07bad4bce156cd,low_coverage_high_quality,16
pareto,2b2663b56a6555a2,low_coverage_high_quality,16
pareto,2b62f0fd336e5ce1,low_coverage_high_quality,16
pareto,2b6a3141bbd95909,low_coverage_high_quality,16
pareto,2b9bcbd586b55042,low_coverage_high_quality,16
pareto,2bdd7e6fdc0e5977,low_coverage_high_quality,16
pareto,2c274b54e82b55e7,low_coverage_high_quality,16
pareto,2c76b8e2d1d85701,low_coverage_high_quality,16
pareto,2c772a570884587c,low_coverage_high_quality,16
pareto,2c87600ce5a15f76,low_coverage_high_quality,16
pareto,2ce54722e81a5726,low_coverage_high_quality,16
pareto,2ce59f70a15b5ddf,low_coverage_high_quality,16
pareto,2d1c26e4b5895e96,low_coverage_high_quality,16
pareto,2d6b6f9cbf895767,low_coverage_high_quality,16
pareto,2db045daf25c5bb7,low_coverage_high_quality,16
pareto,2dd169c11ca55cf5,low_coverage_high_quality,16
pareto,2e2bb8bb71265998,low_coverage_high_quality,16
pareto,2e94974489245ae6,low_coverage_high_quality,16
pareto,2e976da85a8b5e5b,low_coverage_high_quality,16
pareto,2eaf758421aa5190,low_coverage_high_quality,16
pareto,2f4462b637dc5044,low_coverage_high_quality,16
pareto,2f7f18f806515128,low_coverage_high_quality,16
pareto,2f875dc108ed572f,low_coverage_high_quality,16
pareto,2fbab9ffc3fe5a5d,low_coverage_high_quality,16
pareto,2fd40c15042e53d4,low_coverage_high_quality,16
pareto,305b1bf4e7f45522,low_coverage_high_quality,16
pareto,30e1141fbb1e5009,low_coverage_high_quality,16
pareto,312f7d68b7845c0f,low_coverage_high_quality,16
pareto,3138ce4847ee5007,low_coverage_high_quality,16
pareto,31c9a3082fa15d55,low_coverage_high_quality,16
pareto,3225bfcbea245dd7,low_coverage_high_quality,16
pareto,32516745ea1b59ef,low_coverage_high_quality,16
pareto,331e21d3c8d65bae,low_coverage_high_quality,16
pareto,335528f321b45d88,low_coverage_high_quality,16
pareto,3382fe7a030150df,low_coverage_high_quality,16
pareto,3387bab95d41528a,low_coverage_high_quality,16
pareto,339d5c1111125971,low_coverage_high_quality,16
pareto,34dd4c6fb6245b9a,low_coverage_high_quality,16
pareto,350714230cb55761,low_coverage_high_quality,16
pareto,35e2f788f41851c0,low_coverage_high_quality,16
pareto,3609537de0105997,low_coverage_high_quality,16
pareto,3623f8728153513d,low_coverage_high_quality,16
pareto,36c5c837df3259f8,low_coverage_high_quality,16
pareto,36c6cbf6c8a25415,low_coverage_high_quality,16
pareto,36f37eab352d5150,low_coverage_high_quality,16
pareto,3764407c90d65df3,low_coverage_high_quality,16
pareto,377030639621540e,low_coverage_high_quality,16
pareto,377ceb5650355d8b,low_coverage_high_quality,16
pareto,377d9bb5bb125691,low_coverage_high_quality,16
pareto,3783e56bc9ef5e85,low_coverage_high_quality,16
pareto,37ab6257bb545b45,low_coverage_high_quality,16
pareto,38cfd81687975661,low_coverage_high_quality,16
pareto,390944a5467b51c5,low_coverage_high_quality,16
pareto,392e034cb2a55053,low_coverage_high_quality,16
pareto,39fc09d325a05606,low_coverage_high_quality,16
pareto,39fd3f2e5f005306,low_coverage_high_quality,16
pareto,39fe00229f7b5ac4,low_coverage_high_quality,16
pareto,3a4cfdd4bfa55a5e,low_coverage_high_quality,16
pareto,3ac61ac2f2b652b7,low_coverage_high_quality,16
pareto,3ac7810599d457a1,low_coverage_high_quality,16
pareto,3acaadb297b15413,low_coverage_high_quality,16
pareto,3ae8bec3c87f599a,low_coverage_high_quality,16
pareto,3bfe55c892ef5093,low_coverage_high_quality,16
pareto,3c297001ef2d5acb,low_coverage_high_quality,16
pareto,3c30c0c940045ac2,low_coverage_high_quality,16
pareto,3c84060e9d245ad7,low_coverage_high_quality,16
pareto,3c9433a90ab05621,low_coverage_high_quality,16
pareto,3d2dded3370e5d2f,low_coverage_high_quality,16
pareto,3d44a52acf525ec7,low_coverage_high_quality,16
pareto,3d53eff55b2855c2,low_coverage_high_quality,16
pareto,3e58b4e75b4d5910,low_coverage_high_quality,16
pareto,3e7e4bd1053d5d92,low_coverage_high_quality,16
pareto,3e83f47571b05337,low_coverage_high_quality,16
pareto,3e9026530c475726,low_coverage_high_quality,16
pareto,3eceeb425c3a560b,low_coverage_high_quality,16
pareto,3f159d73e87a5e06,low_coverage_high_quality,16
pareto,3f36d5316f0d5a94,low_coverage_high_quality,16
pareto,3f67a285648156d8,low_coverage_high_quality,16
pareto,3fa2f81cff025162,low_coverage_high_quality,16
pareto,3feb7781f83754a7,low_coverage_high_quality,16
pareto,3ff6652d6dec55da,low_coverage_high_quality,16
pareto,40808270ce205b83,low_coverage_high_quality,16
pareto,4094b79867cd5f7b,low_coverage_high_quality,16
pareto,40b18724a90f5919,low_coverage_high_quality,16
pareto,40bdcf910bed5013,low_coverage_high_quality,16
pareto,40d00a52b5345430,low_coverage_high_quality,16
pareto,410fac99463459e6,low_coverage_high_quality,16
pareto,411a748874035630,low_coverage_high_quality,16
pareto,4124b6e12f8b5f0d,low_coverage_high_quality,16
pareto,415d6cd62f3b5c1c,low_coverage_high_quality,16
pareto,42231e5449d3576a,low_coverage_high_quality,16
pareto,42d309d92a3a59c0,low_coverage_high_quality,16
pareto,42e6895442ab5601,low_coverage_high_quality,16
pareto,430843d30f9258ed,low_coverage_high_quality,16
pareto,432cf993a4685755,low_coverage_high_quality,16
pareto,43916f0a6f7f5717,low_coverage_high_quality,16
pareto,4393df900c6557cb,low_coverage_high_quality,16
pareto,43df192ed9125ff3,low_coverage_high_quality,16
pareto,440da7a31b255ef9,low_coverage_high_quality,16
pareto,449f34ad438e59d2,low_coverage_high_quality,16
pareto,451631b82dd757e4,low_coverage_high_quality,16
pareto,4521af05098b5726,low_coverage_high_quality,16
pareto,45cace6f6d275159,low_coverage_high_quality,16
pareto,45e7e76381d85846,low_coverage_high_quality,16
pareto,461fb854eaa3583e,low_coverage_high_quality,16
pareto,4667b479001e52d3,low_coverage_high_quality,16
pareto,4668501db7065e02,low_coverage_high_quality,16
pareto,4669e83db7965ed0,low_coverage_high_quality,16
pareto,467bbee636b65c84,low_coverage_high_quality,16
pareto,468894d189a75353,low_coverage_high_quality,16
pareto,4775f8e1a53d5c6f,low_coverage_high_quality,16
pareto,480434fc72d455af,low_coverage_high_quality,16
pareto,481b84c931245f5d,low_coverage_high_quality,16
pareto,482b5439cb6c5350,low_coverage_high_quality,16
pareto,4833c4f6d87f5021,low_coverage_high_quality,16
pareto,488e4248a8985e5a,low_coverage_high_quality,16
pareto,48cf36e2f3e15071,low_coverage_high_quality,16
pareto,48d4fcc3437755a8,low_coverage_high_quality,16
pareto,48f80f817e0656d9,low_coverage_high_quality,16
pareto,4934fe6008f8564b,low_coverage_high_quality,16
pareto,497e7be0400158a9,low_coverage_high_quality,16
pareto,49a1e581f3a35a49,low_coverage_high_quality,16
pareto,4a5834900788560a,low_coverage_high_quality,16
pareto,4a5cb683d82059f0,low_coverage_high_quality,16
pareto,4a8b4dff75c15a8a,low_coverage_high_quality,16
pareto,4ac0a91fc4dd5ca9,low_coverage_high_quality,16
pareto,4acdad2d68815972,low_coverage_high_quality,16
pareto,4af11dadd34359fe,low_coverage_high_quality,16
pareto,4b0df2804f165dda,low_coverage_high_quality,16
pareto,4bc510a669d8549f,low_coverage_high_quality,16
pareto,4be639c52c2656db,low_coverage_high_quality,16
pareto,4bfb866afaf35777,low_coverage_high_quality,16
pareto,4c188096aeb950bc,low_coverage_high_quality,16
pareto,4c31e06f0fc858a0,low_coverage_high_quality,16
pareto,4ce4021236435fc2,low_coverage_high_quality,16
pareto,4cf79f853daa5e18,low_coverage_high_quality,16
pareto,4d4d070cb9095f94,low_coverage_high_quality,16
pareto,4db513bb187a5415,low_coverage_high_quality,16
pareto,4df92e2616c75be7,low_coverage_high_quality,16
pareto,4ea3d4068eda5cc5,low_coverage_high_quality,16
pareto,4eaf32face4b5ece,low_coverage_high_quality,16
pareto,4ecdbea836725622,low_coverage_high_quality,16
pareto,4f0df6de49515352,low_coverage_high_quality,16
pareto,4f6409df56a85592,low_coverage_high_quality,16
pareto,4f9a94c1302e56d8,low_coverage_high_quality,16
pareto,4fa6a8e71f4a5984,low_coverage_high_quality,16
pareto,4fa9113617d254d4,low_coverage_high_quality,16
pareto,4fdf21ae819f5cf9,low_coverage_high_quality,16
pareto,4fe8a056f88154d5,low_coverage_high_quality,16
pareto,4ffc3aacc76d5d43,low_coverage_high_quality,16
pareto,502320eeaec55d1f,low_coverage_high_quality,16
pareto,5050ddd89f6850ea,low_coverage_high_quality,16
pareto,505c44ea52485f9d,low_coverage_high_quality,16
pareto,50790f7ba9405c67,low_coverage_high_quality,16
pareto,50865b0784fc566d,low_coverage_high_quality,16
pareto,50e0c2fe698655a9,low_coverage_high_quality,16
pareto,50fefa46fcc855fb,low_coverage_high_quality,16
pareto,51480b09db315e89,low_coverage_high_quality,16
pareto,5207306ed1a05de8,low_coverage_high_quality,16
pareto,52caccf1b3b95e4e,low_coverage_high_quality,16
pareto,5370751917315916,low_coverage_high_quality,16
pareto,54399d56e69f5a2c,low_coverage_high_quality,16
pareto,548d6bf7b63459e7,low_coverage_high_quality,16
pareto,54d3068f889b58ee,low_coverage_high_quality,16
pareto,55a649760430531d,low_coverage_high_quality,16
pareto,56da0490b78b5033,low_coverage_high_quality,16
pareto,56df5b5a7f8d5964,low_coverage_high_quality,16
pareto,56e525076cab5f42,low_coverage_high_quality,16
pareto,56faab1d1228542e,low_coverage_high_quality,16
pareto,570334268a395022,low_coverage_high_quality,16
pareto,573ac67fb17a5a71,low_coverage_high_quality,16
pareto,575564a1b87c5502,low_coverage_high_quality,16
pareto,576835726a7c57d4,low_coverage_high_quality,16
pareto,584a14a3e42050c4,low_coverage_high_quality,16
pareto,5895d1e3cb355fb9,low_coverage_high_quality,16
pareto,58e62444275353ac,low_coverage_high_quality,16
pareto,5985ea459f145e5c,low_coverage_high_quality,16
pareto,598efc24965e57ba,low_coverage_high_quality,16
pareto,59b4fffb7aef599d,low_coverage_high_quality,16
pareto,5abdbfe1845e59c5,low_coverage_high_quality,16
pareto,5b3770f00cb55569,low_coverage_high_quality,16
pareto,5b620dbb3b4d5892,low_coverage_high_quality,16
pareto,5bb0b67e360f5a85,low_coverage_high_quality,16
pareto,5c1f98237d1852b9,low_coverage_high_quality,16
pareto,5c722cde25ba50d9,low_coverage_high_quality,16
pareto,5cfcccdb3e3c539b,low_coverage_high_quality,16
pareto,5d03327b42d153b1,low_coverage_high_quality,16
pareto,5d0d7322ddea55ce,low_coverage_high_quality,16
pareto,5d3ce016a8a256cf,low_coverage_high_quality,16
pareto,5d711f77d42054d6,low_coverage_high_quality,16
pareto,5d83ddd5ec3c5326,low_coverage_high_quality,16
pareto,5da31ca5ce165787,low_coverage_high_quality,16
pareto,5da5fed529065c9a,low_coverage_high_quality,16
pareto,5daaf9b25cb558f9,low_coverage_high_quality,16
pareto,5dbd0aba5f315388,low_coverage_high_quality,16
pareto,5e7d1f34a80c5e46,low_coverage_high_quality,16
pareto,5e7dad82583e5536,low_coverage_high_quality,16
pareto,5ed66db305a55f73,low_coverage_high_quality,16
pareto,5fec23f5a5d052cd,low_coverage_high_quality,16
pareto,602d680df54553a2,low_coverage_high_quality,16
pareto,60691b9dd3355992,low_coverage_high_quality,16
pareto,60e4b765d65a534a,low_coverage_high_quality,16
pareto,6176348b971f52c5,low_coverage_high_quality,16
pareto,61987c90d8635129,low_coverage_high_quality,16
pareto,61db822891625c3b,low_coverage_high_quality,16
pareto,624789926abe5dac,low_coverage_high_quality,16
pareto,6320ecb991675a39,low_coverage_high_quality,16
pareto,635be215dc9d58c3,low_coverage_high_quality,16
pareto,63dcb963cece5b7d,low_coverage_high_quality,16
pareto,6522fd9a31d25eb2,low_coverage_high_quality,16
pareto,654a0ce9f6305cee,low_coverage_high_quality,16
pareto,65c6face44dc5242,low_coverage_high_quality,16
pareto,66243e185353563a,low_coverage_high_quality,16
pareto,664b084487e05ba0,low_coverage_high_quality,16
pareto,66568e650e4d57e7,low_coverage_high_quality,16
pareto,665c2a0c88735b1f,low_coverage_high_quality,16
pareto,666ee535a52a5acc,low_coverage_high_quality,16
pareto,66c135a6ec7f53c4,low_coverage_high_quality,16
pareto,66d5a6841d835e3a,low_coverage_high_quality,16
pareto,66d778b97714583a,low_coverage_high_quality,16
pareto,66df470c3c2c5b62,low_coverage_high_quality,16
pareto,66e564907f5f5601,low_coverage_high_quality,16
pareto,672173aac8685233,low_coverage_high_quality,16
pareto,675f0d4dff9c5318,low_coverage_high_quality,16
pareto,6793006a7d995092,low_coverage_high_quality,16
pareto,67b08ea8fc9956b0,low_coverage_high_quality,16
pareto,6822dc0570565ef4,low_coverage_high_quality,16
pareto,682378d23c335e89,low_coverage_high_quality,16
pareto,6848c7497a065ae0,low_coverage_high_quality,16
pareto,685c110d6a615ff8,low_coverage_high_quality,16
pareto,6864977b221059e4,low_coverage_high_quality,16
pareto,68e39232887c5e4a,low_coverage_high_quality,16
pareto,68f3beae8cd25dba,low_coverage_high_quality,16
pareto,69560676d53a56c9,low_coverage_high_quality,16
pareto,69cd8ef1721f550d,low_coverage_high_quality,16
pareto,6a53dd2411825857,low_coverage_high_quality,16
pareto,6aa0f931a89f5d9a,low_coverage_high_quality,16
pareto,6aeb37c47f385f06,low_coverage_high_quality,16
pareto,6b0de122978c5d6c,low_coverage_high_quality,16
pareto,6b5978b04dc85323,low_coverage_high_quality,16
pareto,6b7469c8e2195492,low_coverage_high_quality,16
pareto,6be7246860e057c8,low_coverage_high_quality,16
pareto,6c0b6e4fdf005a81,low_coverage_high_quality,16
pareto,6c0dbda0d8e45ae9,low_coverage_high_quality,16
pareto,6ca255559e0350a5,low_coverage_high_quality,16
pareto,6ca6a1a4f3dc5d85,low_coverage_high_quality,16
pareto,6cc16446dbe45353,low_coverage_high_quality,16
pareto,6cda2f0cbda156bd,low_coverage_high_quality,16
pareto,6dfe97d2aff95bf6,low_coverage_high_quality,16
pareto,6e5e2d80ec915e15,low_coverage_high_quality,16
pareto,6e7bf5900d7f594f,low_coverage_high_quality,16
pareto,6ee8095e2d8b599c,low_coverage_high_quality,16
pareto,6ef435e921f9538a,low_coverage_high_quality,16
pareto,6f2a7bf7cf275dd3,low_coverage_high_quality,16
pareto,6f31d072740b5885,low_coverage_high_quality,16
pareto,6f3254ac0fb25c0e,low_coverage_high_quality,16
pareto,6f471ee76c595c92,low_coverage_high_quality,16
pareto,6f95e882286e5388,low_coverage_high_quality,16
pareto,70248e0bb43a503b,low_coverage_high_quality,16
pareto,704c2533b66353b5,low_coverage_high_quality,16
pareto,70d9d2c73e4155d4,low_coverage_high_quality,16
pareto,70fb14aa330a5e1a,low_coverage_high_quality,16
pareto,711cc9425e2f5aff,low_coverage_high_quality,16
pareto,71452581394b54da,low_coverage_high_quality,16
pareto,71495dbc0a3255dc,low_coverage_high_quality,16
pareto,727278e9914354b1,low_coverage_high_quality,16
pareto,738c5da7a06d554c,low_coverage_high_quality,16
pareto,73b4b5fcc5e55858,low_coverage_high_quality,16
pareto,7405ff66092d51da,low_coverage_high_quality,16
pareto,742b1d2c6cf156c6,low_coverage_high_quality,16
pareto,74356ec7c3d15e10,low_coverage_high_quality,16
pareto,74ae55238ee5525d,low_coverage_high_quality,16
pareto,74bf7898a5565ef7,low_coverage_high_quality,16
pareto,75341958391d5aba,low_coverage_high_quality,16
pareto,7592a60634a65972,low_coverage_high_quality,16
pareto,759e9e451eba5b47,low_coverage_high_quality,16
pareto,75b56424b7eb5ac6,low_coverage_high_quality,16
pareto,7640be138ae05408,low_coverage_high_quality,16
pareto,76c61e8e77975178,low_coverage_high_quality,16
pareto,770e1697a0255dc8,low_coverage_high_quality,16
pareto,772bea477f415d7e,low_coverage_high_quality,16
pareto,775b0dd554395fa3,low_coverage_high_quality,16
pareto,77d96cb44005501c,low_coverage_high_quality,16
pareto,77ded26c7a9654ad,low_coverage_high_quality,16
pareto,78273a4b69465c1f,low_coverage_high_quality,16
pareto,79d01df5793f5d1a,low_coverage_high_quality,16
pareto,79ebfc1d85bf5a51,low_coverage_high_quality,16
pareto,7a03013d34b355c1,low_coverage_high_quality,16
pareto,7a0635b7942859c6,low_coverage_high_quality,16
pareto,7ae1fa9094f355c5,low_coverage_high_quality,16
pareto,7af6867add5b5f2c,low_coverage_high_quality,16
pareto,7b20cfb388a15b3d,low_coverage_high_quality,16
pareto,7b3902956ebc561d,low_coverage_high_quality,16
pareto,7b79090489c95c0b,low_coverage_high_quality,16
pareto,7b840b044a6a5e8d,low_coverage_high_quality,16
pareto,7bb8d2878b1f53cb,low_coverage_high_quality,16
pareto,7c767d74b5fb5b5e,low_coverage_high_quality,16
pareto,7cfa2141cf77549d,low_coverage_high_quality,16
pareto,7da1df98fb8e5af0,low_coverage_high_quality,16
pareto,7da6b01adf435bd5,low_coverage_high_quality,16
