query_id,token,raw_index,protocol,epsilon_prediction_mse,E_rec,return_rate
sensitivity:b28e9b2fa67452a7:128:136:far,b28e9b2fa67452a7,136,sensitivity,0.00032658843,0.4384122,1.0
sensitivity:b28e9b2fa67452a7:132:140:near,b28e9b2fa67452a7,132,sensitivity,0.0014154129,0.33381024,0.8333333333333334
sensitivity:b28e9b2fa67452a7:132:140:far,b28e9b2fa67452a7,140,sensitivity,0.0017841104,0.41635084,0.8333333333333334
sensitivity:b28e9b2fa67452a7:129:137:near,b28e9b2fa67452a7,129,sensitivity,0.00036279953,0.2648706,1.0
sensitivity:b28e9b2fa67452a7:129:137:far,b28e9b2fa67452a7,137,sensitivity,0.0005190848,0.31532887,1.0
sensitivity:b28e9b2fa67452a7:133:141:near,b28e9b2fa67452a7,133,sensitivity,0.00024855873,0.27190253,1.0
sensitivity:b28e9b2fa67452a7:133:141:far,b28e9b2fa67452a7,141,sensitivity,0.00042218278,0.3135862,0.8333333333333334
sensitivity:b28e9b2fa67452a7:22:12:near,b28e9b2fa67452a7,22,sensitivity,0.0005305506,0.3812363,0.6666666666666666
sensitivity:b28e9b2fa67452a7:22:12:far,b28e9b2fa67452a7,12,sensitivity,0.00048688767,0.48268977,0.6666666666666666
sensitivity:b28e9b2fa67452a7:33:46:near,b28e9b2fa67452a7,33,sensitivity,0.00017168232,0.37836146,0.6666666666666666
sensitivity:b28e9b2fa67452a7:33:46:far,b28e9b2fa67452a7,46,sensitivity,0.0003460367,0.3727499,1.0
sensitivity:b28e9b2fa67452a7:44:59:near,b28e9b2fa67452a7,44,sensitivity,0.0017796961,0.25895202,1.0
sensitivity:b28e9b2fa67452a7:44:59:far,b28e9b2fa67452a7,59,sensitivity,0.0016041552,0.37725592,1.0
sensitivity:b28e9b2fa67452a7:54:32:near,b28e9b2fa67452a7,54,sensitivity,0.00044402853,0.22311358,1.0
sensitivity:b28e9b2fa67452a7:54:32:far,b28e9b2fa67452a7,32,sensitivity,0.0006199344,0.26182294,1.0
sensitivity:b29e1677139a5f6b:62:55:near,b29e1677139a5f6b,62,sensitivity,0.00020380897,0.15667209,0.8333333333333334
sensitivity:b29e1677139a5f6b:62:55:far,b29e1677139a5f6b,55,sensitivity,0.00024231139,0.1456453,0.8333333333333334
sensitivity:b34272d337d350d2:42:61:near,b34272d337d350d2,42,sensitivity,6.412117e-05,0.21372242,0.8333333333333334
sensitivity:b34272d337d350d2:42:61:far,b34272d337d350d2,61,sensitivity,0.00017719377,0.2266307,0.8333333333333334
sensitivity:b34272d337d350d2:47:37:near,b34272d337d350d2,47,sensitivity,0.00854432,0.17785199,0.6666666666666666
sensitivity:b34272d337d350d2:47:37:far,b34272d337d350d2,37,sensitivity,0.0033233191,0.2123243,0.8333333333333334
sensitivity:b34272d337d350d2:49:36:near,b34272d337d350d2,49,sensitivity,6.841244e-05,0.21768157,0.8333333333333334
sensitivity:b34272d337d350d2:49:36:far,b34272d337d350d2,36,sensitivity,8.2093946e-05,0.19691117,1.0
sensitivity:b35fe1e3a6d857e7:184:176:near,b35fe1e3a6d857e7,184,sensitivity,0.010879791,0.18074034,1.0
sensitivity:b35fe1e3a6d857e7:184:176:far,b35fe1e3a6d857e7,176,sensitivity,0.013121068,0.24748498,1.0
sensitivity:b35fe1e3a6d857e7:34:37:near,b35fe1e3a6d857e7,34,sensitivity,0.00025752917,0.19491069,1.0
sensitivity:b35fe1e3a6d857e7:34:37:far,b35fe1e3a6d857e7,37,sensitivity,0.00051864464,0.23863602,0.8333333333333334
sensitivity:b37b1679fd745ac9:61:46:near,b37b1679fd745ac9,61,sensitivity,1.965825e-05,0.20991999,0.8333333333333334
sensitivity:b37b1679fd745ac9:61:46:far,b37b1679fd745ac9,46,sensitivity,5.0254024e-05,0.25018394,0.6666666666666666
sensitivity:b37b1679fd745ac9:40:48:near,b37b1679fd745ac9,40,sensitivity,0.0007112396,0.13660638,1.0
sensitivity:b37b1679fd745ac9:40:48:far,b37b1679fd745ac9,48,sensitivity,0.0018301173,0.18356903,1.0
sensitivity:b37c26e5cdf853d5:160:164:near,b37c26e5cdf853d5,160,sensitivity,0.00012876242,0.2763482,0.8333333333333334
sensitivity:b37c26e5cdf853d5:160:164:far,b37c26e5cdf853d5,164,sensitivity,0.000105558036,0.24478531,1.0
sensitivity:b37c26e5cdf853d5:33:56:near,b37c26e5cdf853d5,33,sensitivity,0.0002997893,0.24385826,1.0
sensitivity:b37c26e5cdf853d5:33:56:far,b37c26e5cdf853d5,56,sensitivity,0.00017713479,0.18621749,1.0
sensitivity:b386322960ff5784:34:44:near,b386322960ff5784,34,sensitivity,0.0019740018,0.20901968,1.0
sensitivity:b386322960ff5784:34:44:far,b386322960ff5784,44,sensitivity,0.0019537935,0.21793734,1.0
sensitivity:b386322960ff5784:41:58:near,b386322960ff5784,41,sensitivity,0.0001542061,0.28327373,1.0
sensitivity:b386322960ff5784:41:58:far,b386322960ff5784,58,sensitivity,0.00019491228,0.33147255,0.6666666666666666
sensitivity:b386322960ff5784:48:32:near,b386322960ff5784,48,sensitivity,0.00044815917,0.15911137,1.0
sensitivity:b386322960ff5784:48:32:far,b386322960ff5784,32,sensitivity,0.00058105704,0.20503478,1.0
sensitivity:b3a6f577c20d5eb3:33:37:near,b3a6f577c20d5eb3,33,sensitivity,0.00023814663,0.2186534,1.0
sensitivity:b3a6f577c20d5eb3:33:37:far,b3a6f577c20d5eb3,37,sensitivity,0.00070028583,0.24048556,0.8333333333333334
sensitivity:b3a6f577c20d5eb3:34:39:near,b3a6f577c20d5eb3,34,sensitivity,0.007271138,0.27428675,0.6666666666666666
sensitivity:b3a6f577c20d5eb3:34:39:far,b3a6f577c20d5eb3,39,sensitivity,0.0031317696,0.15291046,1.0
sensitivity:b3b328a0d89255ea:172:160:near,b3b328a0d89255ea,172,sensitivity,0.0004411833,0.1510647,1.0
sensitivity:b3b328a0d89255ea:172:160:far,b3b328a0d89255ea,160,sensitivity,0.0012589773,0.18704243,1.0
sensitivity:b3b328a0d89255ea:37:36:near,b3b328a0d89255ea,37,sensitivity,0.001283912,0.2067513,1.0
sensitivity:b3b328a0d89255ea:37:36:far,b3b328a0d89255ea,36,sensitivity,0.0025190997,0.28919944,0.6666666666666666
sensitivity:b3b328a0d89255ea:32:49:near,b3b328a0d89255ea,32,sensitivity,0.0009015016,0.17158455,1.0
sensitivity:b3b328a0d89255ea:32:49:far,b3b328a0d89255ea,49,sensitivity,0.0025523964,0.22828144,1.0
sensitivity:b4206de96b755fb8:34:37:near,b4206de96b755fb8,34,sensitivity,0.00066036225,0.25631744,1.0
sensitivity:b4206de96b755fb8:34:37:far,b4206de96b755fb8,37,sensitivity,0.0012892393,0.18382096,1.0
sensitivity:b4206de96b755fb8:44:51:near,b4206de96b755fb8,44,sensitivity,0.00010937096,0.19628161,0.8333333333333334
sensitivity:b4206de96b755fb8:44:51:far,b4206de96b755fb8,51,sensitivity,6.625756e-05,0.23026223,0.8333333333333334
sensitivity:b4322d76ebf8569f:136:132:near,b4322d76ebf8569f,136,sensitivity,8.921289e-05,0.22393684,1.0
sensitivity:b4322d76ebf8569f:136:132:far,b4322d76ebf8569f,132,sensitivity,9.465315e-05,0.2277947,1.0
sensitivity:b4322d76ebf8569f:33:46:near,b4322d76ebf8569f,33,sensitivity,0.0005403672,0.23841989,1.0
sensitivity:b4322d76ebf8569f:33:46:far,b4322d76ebf8569f,46,sensitivity,0.00042180961,0.21019085,1.0
sensitivity:b4322d76ebf8569f:34:50:near,b4322d76ebf8569f,34,sensitivity,0.0002114781,0.36367846,0.8333333333333334
sensitivity:b4322d76ebf8569f:34:50:far,b4322d76ebf8569f,50,sensitivity,0.0002460728,0.3708577,0.8333333333333334
sensitivity:b4322d76ebf8569f:53:49:near,b4322d76ebf8569f,53,sensitivity,0.00016877899,0.18229814,1.0
sensitivity:b4322d76ebf8569f:53:49:far,b4322d76ebf8569f,49,sensitivity,0.0003481437,0.22532882,1.0
sensitivity:b4322d76ebf8569f:58:43:near,b4322d76ebf8569f,58,sensitivity,0.0003539684,0.26030317,1.0
sensitivity:b4322d76ebf8569f:58:43:far,b4322d76ebf8569f,43,sensitivity,0.00041789055,0.35195267,0.6666666666666666
sensitivity:b4375fa743295bd8:136:140:near,b4375fa743295bd8,136,sensitivity,0.0013679018,0.17763035,1.0
sensitivity:b4375fa743295bd8:136:140:far,b4375fa743295bd8,140,sensitivity,0.0013840506,0.18095553,1.0
sensitivity:b450f88783c15dea:156:152:near,b450f88783c15dea,156,sensitivity,4.5081153e-05,0.11733544,1.0
sensitivity:b450f88783c15dea:156:152:far,b450f88783c15dea,152,sensitivity,8.493225e-05,0.16661537,1.0
sensitivity:b450f88783c15dea:149:145:near,b450f88783c15dea,149,sensitivity,6.3529296e-05,0.17758246,1.0
sensitivity:b450f88783c15dea:149:145:far,b450f88783c15dea,145,sensitivity,8.1452155e-05,0.18785858,1.0
sensitivity:b450f88783c15dea:142:130:near,b450f88783c15dea,142,sensitivity,2.9787694e-05,0.1391402,1.0
sensitivity:b450f88783c15dea:142:130:far,b450f88783c15dea,130,sensitivity,2.7876024e-05,0.13666774,1.0
sensitivity:b450f88783c15dea:143:135:near,b450f88783c15dea,143,sensitivity,6.252186e-05,0.12318879,1.0
sensitivity:b450f88783c15dea:143:135:far,b450f88783c15dea,135,sensitivity,6.173746e-05,0.12962155,1.0
sensitivity:b450f88783c15dea:47:61:near,b450f88783c15dea,47,sensitivity,0.002790518,0.18356782,1.0
sensitivity:b450f88783c15dea:47:61:far,b450f88783c15dea,61,sensitivity,0.0035412926,0.20293121,0.8333333333333334
sensitivity:b450f88783c15dea:51:36:near,b450f88783c15dea,51,sensitivity,0.00031002157,0.17372353,1.0
sensitivity:b450f88783c15dea:51:36:far,b450f88783c15dea,36,sensitivity,0.0006325453,0.26523668,1.0
sensitivity:b450f88783c15dea:53:42:near,b450f88783c15dea,53,sensitivity,7.28163e-05,0.24040258,1.0
sensitivity:b450f88783c15dea:53:42:far,b450f88783c15dea,42,sensitivity,0.00014256143,0.32227764,0.6666666666666666
sensitivity:b450f88783c15dea:68:75:near,b450f88783c15dea,68,sensitivity,1.6535994e-05,0.19671635,0.8333333333333334
sensitivity:b450f88783c15dea:68:75:far,b450f88783c15dea,75,sensitivity,2.1724636e-05,0.20881718,0.8333333333333334
sensitivity:b46befc3e5a756ec:37:36:near,b46befc3e5a756ec,37,sensitivity,1.0959227e-05,0.21834596,0.6666666666666666
sensitivity:b46befc3e5a756ec:37:36:far,b46befc3e5a756ec,36,sensitivity,1.0943023e-05,0.21741419,0.8333333333333334
sensitivity:b46befc3e5a756ec:39:35:near,b46befc3e5a756ec,39,sensitivity,6.579192e-05,0.11067945,1.0
sensitivity:b46befc3e5a756ec:39:35:far,b46befc3e5a756ec,35,sensitivity,5.2349675e-05,0.10440443,1.0
sensitivity:b46befc3e5a756ec:47:33:near,b46befc3e5a756ec,47,sensitivity,0.0002488232,0.18762212,0.8333333333333334
sensitivity:b46befc3e5a756ec:47:33:far,b46befc3e5a756ec,33,sensitivity,0.00029424633,0.1942919,0.8333333333333334
sensitivity:b4929fe228725c94:33:51:near,b4929fe228725c94,33,sensitivity,4.7229503e-05,0.16962183,1.0
sensitivity:b4929fe228725c94:33:51:far,b4929fe228725c94,51,sensitivity,7.5677126e-05,0.2517232,1.0
sensitivity:b4e37918a3075f27:141:137:near,b4e37918a3075f27,141,sensitivity,0.000104636754,0.09435677,1.0
sensitivity:b4e37918a3075f27:141:137:far,b4e37918a3075f27,137,sensitivity,0.00011146403,0.09560973,1.0
sensitivity:b4e37918a3075f27:35:34:near,b4e37918a3075f27,35,sensitivity,6.563674e-05,0.051623076,1.0
sensitivity:b4e37918a3075f27:35:34:far,b4e37918a3075f27,34,sensitivity,0.00011527547,0.07648054,1.0
sensitivity:b4e37918a3075f27:43:48:near,b4e37918a3075f27,43,sensitivity,3.9344697e-05,0.14164099,1.0
sensitivity:b4e37918a3075f27:43:48:far,b4e37918a3075f27,48,sensitivity,4.582225e-05,0.2352738,1.0
sensitivity:b4e37918a3075f27:58:40:near,b4e37918a3075f27,58,sensitivity,0.00011903136,0.18691576,0.8333333333333334
sensitivity:b4e37918a3075f27:58:40:far,b4e37918a3075f27,40,sensitivity,0.00022490245,0.24966425,0.8333333333333334
sensitivity:b512bc2c568d5b7a:129:137:near,b512bc2c568d5b7a,129,sensitivity,5.465384e-05,0.19302708,1.0
sensitivity:b512bc2c568d5b7a:129:137:far,b512bc2c568d5b7a,137,sensitivity,0.00010761072,0.22039957,1.0
sensitivity:b512bc2c568d5b7a:32:33:near,b512bc2c568d5b7a,32,sensitivity,0.00047688285,0.23523323,1.0
sensitivity:b512bc2c568d5b7a:32:33:far,b512bc2c568d5b7a,33,sensitivity,0.00074395724,0.24350226,1.0
sensitivity:b53636b863815077:53:54:near,b53636b863815077,53,sensitivity,0.00094311795,0.13032849,1.0
sensitivity:b53636b863815077:53:54:far,b53636b863815077,54,sensitivity,0.0018408349,0.27042994,1.0
sensitivity:b548689d07d15535:133:141:near,b548689d07d15535,133,sensitivity,0.00018195291,0.17836206,1.0
sensitivity:b548689d07d15535:133:141:far,b548689d07d15535,141,sensitivity,0.00020496672,0.20605582,1.0
sensitivity:b5a136c8bff95db6:149:145:near,b5a136c8bff95db6,149,sensitivity,0.0045405263,0.15683703,1.0
sensitivity:b5a136c8bff95db6:149:145:far,b5a136c8bff95db6,145,sensitivity,0.0048951725,0.17088081,1.0
sensitivity:b5a136c8bff95db6:33:42:near,b5a136c8bff95db6,33,sensitivity,2.8708831e-05,0.1514986,1.0
sensitivity:b5a136c8bff95db6:33:42:far,b5a136c8bff95db6,42,sensitivity,0.00010108751,0.33838913,0.8333333333333334
sensitivity:b5d3d18e7d115933:128:132:near,b5d3d18e7d115933,128,sensitivity,0.00067743775,0.14043675,1.0
sensitivity:b5d3d18e7d115933:128:132:far,b5d3d18e7d115933,132,sensitivity,0.00059436815,0.13847294,1.0
sensitivity:b5d7c17fe5375141:41:33:near,b5d7c17fe5375141,41,sensitivity,7.8877725e-05,0.16100055,1.0
sensitivity:b5d7c17fe5375141:41:33:far,b5d7c17fe5375141,33,sensitivity,0.0002718119,0.22063886,1.0
sensitivity:b6093d9c703e54b1:32:43:near,b6093d9c703e54b1,32,sensitivity,0.0021056482,0.24414475,0.8333333333333334
sensitivity:b6093d9c703e54b1:32:43:far,b6093d9c703e54b1,43,sensitivity,0.00014507683,0.48876128,0.5
sensitivity:b6093d9c703e54b1:34:55:near,b6093d9c703e54b1,34,sensitivity,0.0012722164,0.23693113,1.0
sensitivity:b6093d9c703e54b1:34:55:far,b6093d9c703e54b1,55,sensitivity,0.00067539164,0.3667809,0.8333333333333334
sensitivity:b63a589b5dcf521d:164:160:near,b63a589b5dcf521d,164,sensitivity,0.00083415624,0.3131378,0.8333333333333334
sensitivity:b63a589b5dcf521d:164:160:far,b63a589b5dcf521d,160,sensitivity,0.0012617313,0.3934408,0.8333333333333334
sensitivity:b63a589b5dcf521d:172:168:near,b63a589b5dcf521d,172,sensitivity,0.00053882063,0.31831747,0.8333333333333334
sensitivity:b63a589b5dcf521d:172:168:far,b63a589b5dcf521d,168,sensitivity,0.0008096457,0.3654424,0.8333333333333334
sensitivity:b63b325909a058c9:148:156:near,b63b325909a058c9,148,sensitivity,9.196576e-05,0.31388417,0.8333333333333334
sensitivity:b63b325909a058c9:148:156:far,b63b325909a058c9,156,sensitivity,8.6236534e-05,0.31390336,0.8333333333333334
sensitivity:b63b325909a058c9:32:40:near,b63b325909a058c9,32,sensitivity,9.930084e-05,0.2190035,0.8333333333333334
sensitivity:b63b325909a058c9:32:40:far,b63b325909a058c9,40,sensitivity,0.00012667128,0.23176382,0.8333333333333334
sensitivity:b63b325909a058c9:34:51:near,b63b325909a058c9,34,sensitivity,0.00030838366,0.120095246,1.0
sensitivity:b63b325909a058c9:34:51:far,b63b325909a058c9,51,sensitivity,0.000597211,0.1681696,1.0
sensitivity:b65e09c4d8125da0:40:36:near,b65e09c4d8125da0,40,sensitivity,0.00031703108,0.21867128,0.8333333333333334
sensitivity:b65e09c4d8125da0:40:36:far,b65e09c4d8125da0,36,sensitivity,0.00062527566,0.18377243,0.8333333333333334
sensitivity:b65e09c4d8125da0:45:52:near,b65e09c4d8125da0,45,sensitivity,0.00017651607,0.11695313,1.0
sensitivity:b65e09c4d8125da0:45:52:far,b65e09c4d8125da0,52,sensitivity,0.00024252723,0.11530591,1.0
sensitivity:b65e09c4d8125da0:61:59:near,b65e09c4d8125da0,61,sensitivity,0.00022513745,0.12130958,1.0
sensitivity:b65e09c4d8125da0:61:59:far,b65e09c4d8125da0,59,sensitivity,0.00029747494,0.14551151,1.0
sensitivity:b663343f65cd5e92:172:160:near,b663343f65cd5e92,172,sensitivity,0.00029978188,0.20120032,1.0
sensitivity:b663343f65cd5e92:172:160:far,b663343f65cd5e92,160,sensitivity,0.0002983663,0.2086261,1.0
sensitivity:b663343f65cd5e92:35:51:near,b663343f65cd5e92,35,sensitivity,5.891904e-05,0.2335643,0.8333333333333334
sensitivity:b663343f65cd5e92:35:51:far,b663343f65cd5e92,51,sensitivity,7.1473965e-05,0.33815348,0.8333333333333334
sensitivity:b696a6cffd3a5700:176:180:near,b696a6cffd3a5700,176,sensitivity,0.003925757,0.27951095,1.0
sensitivity:b696a6cffd3a5700:176:180:far,b696a6cffd3a5700,180,sensitivity,0.0024251938,0.3026274,1.0
sensitivity:b696a6cffd3a5700:188:184:near,b696a6cffd3a5700,188,sensitivity,0.00035879738,0.38625172,1.0
sensitivity:b696a6cffd3a5700:188:184:far,b696a6cffd3a5700,184,sensitivity,0.00019770522,0.36053243,1.0
sensitivity:b696a6cffd3a5700:144:152:near,b696a6cffd3a5700,144,sensitivity,0.0005532445,0.32399443,1.0
sensitivity:b696a6cffd3a5700:144:152:far,b696a6cffd3a5700,152,sensitivity,0.00066440715,0.38527486,1.0
sensitivity:b696a6cffd3a5700:148:156:near,b696a6cffd3a5700,148,sensitivity,0.004619386,0.4450661,0.8333333333333334
sensitivity:b696a6cffd3a5700:148:156:far,b696a6cffd3a5700,156,sensitivity,0.003503629,0.53639185,0.8333333333333334
sensitivity:b6bba53a1bef520e:52:40:near,b6bba53a1bef520e,52,sensitivity,0.0016718609,0.14176543,1.0
sensitivity:b6bba53a1bef520e:52:40:far,b6bba53a1bef520e,40,sensitivity,0.0019057319,0.15261142,1.0
sensitivity:b74282046c9b5e26:156:152:near,b74282046c9b5e26,156,sensitivity,0.0024379627,0.21222466,0.6666666666666666
sensitivity:b74282046c9b5e26:156:152:far,b74282046c9b5e26,152,sensitivity,0.0026767727,0.21920373,0.6666666666666666
sensitivity:b74282046c9b5e26:131:139:near,b74282046c9b5e26,131,sensitivity,0.016971042,0.15879838,0.6666666666666666
sensitivity:b74282046c9b5e26:131:139:far,b74282046c9b5e26,139,sensitivity,0.019720875,0.17256506,0.6666666666666666
sensitivity:b74282046c9b5e26:135:143:near,b74282046c9b5e26,135,sensitivity,0.0005701727,0.12025893,1.0
sensitivity:b74282046c9b5e26:135:143:far,b74282046c9b5e26,143,sensitivity,0.00060017867,0.13029867,1.0
sensitivity:b74282046c9b5e26:0:4:near,b74282046c9b5e26,0,sensitivity,0.0003107112,0.116397925,1.0
sensitivity:b74282046c9b5e26:0:4:far,b74282046c9b5e26,4,sensitivity,0.00036015778,0.119554676,1.0
sensitivity:b74282046c9b5e26:1:6:near,b74282046c9b5e26,1,sensitivity,0.00036723848,0.09751749,1.0
sensitivity:b74282046c9b5e26:1:6:far,b74282046c9b5e26,6,sensitivity,0.0006162815,0.10681047,1.0
sensitivity:b74282046c9b5e26:2:10:near,b74282046c9b5e26,2,sensitivity,0.00064700504,0.13883328,1.0
sensitivity:b74282046c9b5e26:2:10:far,b74282046c9b5e26,10,sensitivity,0.0033524036,0.15238398,1.0
sensitivity:b74282046c9b5e26:3:15:near,b74282046c9b5e26,3,sensitivity,0.00066611695,0.1159935,1.0
sensitivity:b74282046c9b5e26:3:15:far,b74282046c9b5e26,15,sensitivity,0.0013969035,0.13568719,0.8333333333333334
sensitivity:b74282046c9b5e26:5:11:near,b74282046c9b5e26,5,sensitivity,0.0006180301,0.1421568,1.0
sensitivity:b74282046c9b5e26:5:11:far,b74282046c9b5e26,11,sensitivity,0.00044165232,0.16334032,0.8333333333333334
sensitivity:b74282046c9b5e26:12:20:near,b74282046c9b5e26,12,sensitivity,0.0002305865,0.09529833,1.0
sensitivity:b74282046c9b5e26:12:20:far,b74282046c9b5e26,20,sensitivity,0.00140667,0.20248342,1.0
sensitivity:b74282046c9b5e26:13:16:near,b74282046c9b5e26,13,sensitivity,0.00037939617,0.14122006,1.0
sensitivity:b74282046c9b5e26:13:16:far,b74282046c9b5e26,16,sensitivity,0.002430201,0.18643034,1.0
sensitivity:b74282046c9b5e26:26:21:near,b74282046c9b5e26,26,sensitivity,0.0005159702,0.10966625,1.0
sensitivity:b74282046c9b5e26:26:21:far,b74282046c9b5e26,21,sensitivity,0.0047447607,0.21139908,0.8333333333333334
sensitivity:b74282046c9b5e26:27:29:near,b74282046c9b5e26,27,sensitivity,0.0011876766,0.12287892,1.0
sensitivity:b74282046c9b5e26:27:29:far,b74282046c9b5e26,29,sensitivity,0.0012655654,0.1226426,1.0
sensitivity:b74282046c9b5e26:31:28:near,b74282046c9b5e26,31,sensitivity,0.00069764466,0.118943,1.0
sensitivity:b74282046c9b5e26:31:28:far,b74282046c9b5e26,28,sensitivity,0.0010343961,0.12322131,1.0
sensitivity:b74282046c9b5e26:56:42:near,b74282046c9b5e26,56,sensitivity,0.0021095707,0.18567573,0.6666666666666666
sensitivity:b74282046c9b5e26:56:42:far,b74282046c9b5e26,42,sensitivity,0.0016679744,0.18722028,0.6666666666666666
sensitivity:b7520d4aabdb522f:160:164:near,b7520d4aabdb522f,160,sensitivity,0.00010693527,0.21561128,1.0
sensitivity:b7520d4aabdb522f:160:164:far,b7520d4aabdb522f,164,sensitivity,0.00017311116,0.29980102,1.0
sensitivity:b7520d4aabdb522f:144:152:near,b7520d4aabdb522f,144,sensitivity,0.00010884062,0.31093732,0.6666666666666666
sensitivity:b7520d4aabdb522f:144:152:far,b7520d4aabdb522f,152,sensitivity,0.00014774573,0.36096597,0.6666666666666666
sensitivity:b7520d4aabdb522f:145:153:near,b7520d4aabdb522f,145,sensitivity,0.0020566124,0.24556963,1.0
sensitivity:b7520d4aabdb522f:145:153:far,b7520d4aabdb522f,153,sensitivity,0.002015088,0.32598692,0.8333333333333334
sensitivity:b7520d4aabdb522f:150:146:near,b7520d4aabdb522f,150,sensitivity,0.0004186433,0.2348966,1.0
sensitivity:b7520d4aabdb522f:150:146:far,b7520d4aabdb522f,146,sensitivity,0.00046108014,0.25340715,1.0
sensitivity:b7520d4aabdb522f:33:49:near,b7520d4aabdb522f,33,sensitivity,0.029111242,0.20988081,0.8333333333333334
sensitivity:b7520d4aabdb522f:33:49:far,b7520d4aabdb522f,49,sensitivity,0.04085347,0.38940272,0.5
sensitivity:b76fdedd0d1d5f46:32:39:near,b76fdedd0d1d5f46,32,sensitivity,5.127332e-05,0.30597192,0.8333333333333334
sensitivity:b76fdedd0d1d5f46:32:39:far,b76fdedd0d1d5f46,39,sensitivity,5.8717556e-05,0.32599902,0.8333333333333334
sensitivity:b76fdedd0d1d5f46:34:40:near,b76fdedd0d1d5f46,34,sensitivity,5.942828e-05,0.23421977,1.0
sensitivity:b76fdedd0d1d5f46:34:40:far,b76fdedd0d1d5f46,40,sensitivity,0.00029046065,0.23858245,1.0
sensitivity:b790a763e1ee538e:44:59:near,b790a763e1ee538e,44,sensitivity,0.008383123,0.2722526,1.0
sensitivity:b790a763e1ee538e:44:59:far,b790a763e1ee538e,59,sensitivity,0.00917657,0.27949598,1.0
sensitivity:b7b9f31751e459f0:128:132:near,b7b9f31751e459f0,128,sensitivity,0.0006677689,0.11814341,1.0
sensitivity:b7b9f31751e459f0:128:132:far,b7b9f31751e459f0,132,sensitivity,0.00031800478,0.13362516,1.0
sensitivity:b7b9f31751e459f0:45:33:near,b7b9f31751e459f0,45,sensitivity,0.00026959705,0.15399127,0.8333333333333334
sensitivity:b7b9f31751e459f0:45:33:far,b7b9f31751e459f0,33,sensitivity,0.0008694012,0.24266617,0.6666666666666666
sensitivity:b7d4e7ebc5c75968:156:152:near,b7d4e7ebc5c75968,156,sensitivity,7.691131e-05,0.19449167,0.8333333333333334
sensitivity:b7d4e7ebc5c75968:156:152:far,b7d4e7ebc5c75968,152,sensitivity,8.043161e-05,0.19754346,0.8333333333333334
sensitivity:b940d77be0d45ec9:130:134:near,b940d77be0d45ec9,130,sensitivity,8.190395e-05,0.3162845,0.8333333333333334
sensitivity:b940d77be0d45ec9:130:134:far,b940d77be0d45ec9,134,sensitivity,8.722866e-05,0.31413552,1.0
sensitivity:b940d77be0d45ec9:138:142:near,b940d77be0d45ec9,138,sensitivity,0.0049994364,0.3023344,1.0
sensitivity:b940d77be0d45ec9:138:142:far,b940d77be0d45ec9,142,sensitivity,0.0050555663,0.3055834,1.0
sensitivity:b940d77be0d45ec9:146:150:near,b940d77be0d45ec9,146,sensitivity,0.0014957478,0.35385457,1.0
sensitivity:b940d77be0d45ec9:146:150:far,b940d77be0d45ec9,150,sensitivity,0.0016471513,0.36118007,1.0
sensitivity:b940d77be0d45ec9:158:154:near,b940d77be0d45ec9,158,sensitivity,0.00016152667,0.46125087,0.8333333333333334
sensitivity:b940d77be0d45ec9:158:154:far,b940d77be0d45ec9,154,sensitivity,0.00019090709,0.46780476,0.8333333333333334
sensitivity:b940d77be0d45ec9:23:27:near,b940d77be0d45ec9,23,sensitivity,0.0011546728,0.44264832,1.0
sensitivity:b940d77be0d45ec9:23:27:far,b940d77be0d45ec9,27,sensitivity,0.0011592086,0.48989758,0.8333333333333334
sensitivity:b940d77be0d45ec9:42:46:near,b940d77be0d45ec9,42,sensitivity,0.0018709137,0.47202137,0.8333333333333334
sensitivity:b940d77be0d45ec9:42:46:far,b940d77be0d45ec9,46,sensitivity,0.002103611,0.5921336,0.8333333333333334
sensitivity:b940d77be0d45ec9:44:53:near,b940d77be0d45ec9,44,sensitivity,0.00055191095,0.41766584,1.0
sensitivity:b940d77be0d45ec9:44:53:far,b940d77be0d45ec9,53,sensitivity,0.0008036493,0.2864716,1.0
sensitivity:b9bcc9d0efaf5c7e:34:33:near,b9bcc9d0efaf5c7e,34,sensitivity,3.709847e-05,0.06563141,1.0
sensitivity:b9bcc9d0efaf5c7e:34:33:far,b9bcc9d0efaf5c7e,33,sensitivity,0.00019849488,0.116416536,0.8333333333333334
sensitivity:b9bcc9d0efaf5c7e:38:35:near,b9bcc9d0efaf5c7e,38,sensitivity,9.0064874e-05,0.0845651,1.0
sensitivity:b9bcc9d0efaf5c7e:38:35:far,b9bcc9d0efaf5c7e,35,sensitivity,0.00024322688,0.089408554,1.0
sensitivity:b9bcc9d0efaf5c7e:39:48:near,b9bcc9d0efaf5c7e,39,sensitivity,4.7308087e-05,0.050546523,1.0
sensitivity:b9bcc9d0efaf5c7e:39:48:far,b9bcc9d0efaf5c7e,48,sensitivity,0.00017085967,0.15162295,1.0
sensitivity:b9e0dc94c7725924:160:172:near,b9e0dc94c7725924,160,sensitivity,0.0006766195,0.3036405,1.0
sensitivity:b9e0dc94c7725924:160:172:far,b9e0dc94c7725924,172,sensitivity,0.00074519636,0.32300246,1.0
sensitivity:b9e0dc94c7725924:140:136:near,b9e0dc94c7725924,140,sensitivity,0.0002952294,0.23985611,0.8333333333333334
sensitivity:b9e0dc94c7725924:140:136:far,b9e0dc94c7725924,136,sensitivity,0.00040235254,0.28631163,0.8333333333333334
