run,token,split,old_high_quality_far,promoted_count,newly_eligible_count,frontier_promotion_rate,newly_eligible_PC_rate,current_reference_PDMS,old_reference_PDMS,current_reference_gain
grpo_final_seed1701,f679ed3e8e975575,train,61,0,0,0.0,0.0,98.30448428473238,99.84348320930411,-1.5389989245717288
grpo_final_seed1701,bc9f53029a6b5c52,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,8fcd3f59e5d35e62,holdout,48,0,0,0.0,0.0,92.74665413757708,93.09575267644256,-0.34909853886547637
grpo_final_seed1701,895b56e6e7d1506f,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,f22f6cb0966f5ddf,holdout,150,0,0,0.0,0.0,93.93187267421558,98.78070679577272,-4.8488341215571324
grpo_final_seed1701,8d16e85f8f505b74,train,48,0,0,0.0,0.0,91.24042625151151,91.44109808683325,-0.20067183532174226
grpo_final_seed1701,3e58b4e75b4d5910,holdout,114,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,a68174740e5d53d2,holdout,48,0,0,0.0,0.0,91.47362076123811,93.8956482388127,-2.422027477574588
grpo_final_seed1701,9c83725ca24453f5,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,af80a080342354b5,train,150,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,7592a60634a65972,holdout,48,0,0,0.0,0.0,91.10297989753754,90.41162077031987,0.691359127217666
grpo_final_seed1701,312f7d68b7845c0f,holdout,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,2ad520fb925f5ace,holdout,59,0,0,0.0,0.0,100.0,94.61504587947263,5.384954120527368
grpo_final_seed1701,d69754f18e1b5816,holdout,48,0,0,0.0,0.0,90.83932115277959,91.57712557985658,-0.7378044270769948
grpo_final_seed1701,1514fa6cda205491,train,152,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,65c6face44dc5242,holdout,155,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,116b808c2f825f23,train,44,0,0,0.0,0.0,85.14943049962477,88.74272755096628,-3.5932970513415086
grpo_final_seed1701,0502652852d456e7,train,48,0,0,0.0,0.0,97.44771716186627,97.1056324289929,0.34208473287336005
grpo_final_seed1701,d139b76f0b1e5791,train,48,0,0,0.0,0.0,87.02242288413893,89.27191962967535,-2.249496745536419
grpo_final_seed1701,e6a85ef20b3054c4,train,155,1,1,0.0064516129032258064,0.0064516129032258064,100.0,100.0,0.0
grpo_final_seed1701,d2b1e07b5d38547e,train,48,0,0,0.0,0.0,87.49066143102846,90.5070499178497,-3.016388486821242
grpo_final_seed1701,56faab1d1228542e,holdout,48,0,0,0.0,0.0,88.51393034646647,89.41795688104102,-0.9040265345745553
grpo_final_seed1701,a5aa2c07692a5f9b,holdout,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,ccb3b418f0a45229,train,141,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,9e326c77e25f526d,train,48,0,0,0.0,0.0,89.51210754030562,0.0,89.51210754030562
grpo_final_seed1701,a11285de52f553a7,train,48,0,0,0.0,0.0,89.61472165607631,90.87641718995384,-1.2616955338775284
grpo_final_seed1701,b3b328a0d89255ea,train,78,0,0,0.0,0.0,58.333333333333336,58.333333333333336,0.0
grpo_final_seed1701,ab7c0c62ea5d56df,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,822b5a4a2e075ace,train,48,0,0,0.0,0.0,81.33754310073505,82.87548495510644,-1.5379418543713967
grpo_final_seed1701,6ee8095e2d8b599c,holdout,34,0,0,0.0,0.0,89.78101193979754,99.95412578427776,-10.173113844480227
grpo_final_seed1701,e536a7424867539d,train,163,47,47,0.2883435582822086,0.2883435582822086,100.0,100.0,0.0
grpo_final_seed1701,228bc7a51ce85114,train,17,0,0,0.0,0.0,87.68718040538211,93.0560926861162,-5.368912280734094
grpo_final_seed1701,b386322960ff5784,train,140,0,0,0.0,0.0,100.0,92.90462279651189,7.095377203488113
grpo_final_seed1701,1779dc029c945352,train,155,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,e66f72e612d05320,train,34,0,0,0.0,0.0,88.25073398560139,90.21543700267989,-1.9647030170785058
grpo_final_seed1701,8a7b81e3d8ec589e,train,48,0,0,0.0,0.0,88.87872435950958,89.41898880515976,-0.5402644456501804
grpo_final_seed1701,79d01df5793f5d1a,holdout,48,0,0,0.0,0.0,92.1856883649228,92.34090818499232,-0.15521982006951873
grpo_final_seed1701,78273a4b69465c1f,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,e9c9a2873a275365,train,154,2,2,0.012987012987012988,0.012987012987012988,100.0,100.0,0.0
grpo_final_seed1701,063ebdc4cd7e5bd9,train,48,0,0,0.0,0.0,0.0,94.95011403146685,-94.95011403146685
grpo_final_seed1701,40b18724a90f5919,train,160,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,7f6ac29877365766,train,48,0,0,0.0,0.0,87.22170997564506,91.0855239656419,-3.8638139899968422
grpo_final_seed1701,2617f0cd70705817,train,137,0,0,0.0,0.0,99.51376621798741,0.0,99.51376621798741
grpo_final_seed1701,9356731128d95d59,holdout,48,0,0,0.0,0.0,96.57979191678993,98.21614251717449,-1.63635060038456
grpo_final_seed1701,d68f1142da63586f,train,48,0,0,0.0,0.0,87.4425968791546,88.14288102417078,-0.7002841450161696
grpo_final_seed1701,8c4982f5d16e51a8,train,48,0,0,0.0,0.0,79.80865701715905,80.0155167400466,-0.2068597228875575
grpo_final_seed1701,75b56424b7eb5ac6,holdout,135,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,12264b570ba358e9,train,48,0,0,0.0,0.0,90.35535607195801,88.89369141664947,1.4616646553085388
grpo_final_seed1701,2320cdddd8465622,holdout,156,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,5fec23f5a5d052cd,holdout,48,0,0,0.0,0.0,94.03806288354909,97.45587794876855,-3.4178150652194574
grpo_final_seed1701,a3d8003852145a71,train,64,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_final_seed1701,fadbd438f57e5612,train,48,0,0,0.0,0.0,93.86528788870807,90.36571902674478,3.499568861963283
grpo_final_seed1701,23ba8f4aee055e34,train,48,0,0,0.0,0.0,93.44571041947832,94.93993140601133,-1.4942209865330085
grpo_final_seed1701,edf80e77e2e65098,train,48,0,0,0.0,0.0,92.74493761832491,94.0145030864033,-1.2695654680783832
grpo_final_seed1701,ec646e4956125fcf,holdout,48,0,0,0.0,0.0,94.32426005714217,97.32438346767202,-3.000123410529852
grpo_final_seed1701,9069684898175278,train,48,0,0,0.0,0.0,90.45456028982643,88.20393932159044,2.2506209682359923
grpo_final_seed1701,c83e41bd3afa534c,holdout,48,0,0,0.0,0.0,0.0,91.81378913083825,-91.81378913083825
grpo_final_seed1701,c3fa71763867515b,train,30,0,0,0.0,0.0,96.59535653604331,100.0,-3.4046434639566883
grpo_final_seed1701,43916f0a6f7f5717,train,48,0,0,0.0,0.0,90.9625958883383,90.40855052076454,0.5540453675737638
grpo_final_seed1701,e8bd03529c905c16,train,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,130e725a1594571f,holdout,48,0,0,0.0,0.0,90.14207839454173,93.82917494785906,-3.687096553317332
grpo_final_seed1701,03d9c9a7f1655e53,train,48,0,0,0.0,0.0,85.56332912803043,86.82188492618211,-1.2585557981516757
grpo_final_seed1701,3c84060e9d245ad7,train,48,0,0,0.0,0.0,84.58439586142534,84.11805401280161,0.46634184862372763
grpo_final_seed1701,440da7a31b255ef9,train,66,0,0,0.0,0.0,95.27958131885823,97.71350268428111,-2.4339213654228757
grpo_final_seed1701,8deb3aea4c075024,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,fa72914538895375,train,154,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,095453a7aea65260,train,48,0,0,0.0,0.0,87.18038445794,82.12143591661675,5.058948541323247
grpo_final_seed1701,b5a136c8bff95db6,holdout,156,0,0,0.0,0.0,99.88461076976233,100.0,-0.11538923023766756
grpo_final_seed1701,16cf679d9cd35d85,train,48,0,0,0.0,0.0,91.69773698675648,91.67321446047367,0.0245225262828086
grpo_final_seed1701,0424e5fd9a5c5e60,train,48,0,0,0.0,0.0,85.2446622790704,87.11957021031034,-1.874907931239946
grpo_final_seed1701,97de4a69dec65c80,holdout,48,0,0,0.0,0.0,81.88427641767024,77.35345538822483,4.530821029445406
grpo_final_seed1701,e5a8e75d4450516b,train,48,0,0,0.0,0.0,88.98011013112604,89.68331985369667,-0.7032097225706337
grpo_final_seed1701,4669e83db7965ed0,train,48,0,0,0.0,0.0,95.91170398595717,97.78760960039476,-1.8759056144375847
grpo_final_seed1701,00bbc908bd5758e6,train,145,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,97f64f5b130055b0,holdout,48,0,0,0.0,0.0,90.14461107477084,85.63495468315713,4.509656391613703
grpo_final_seed1701,101da9987c395ba4,train,48,0,0,0.0,0.0,94.03249088831352,93.6550142110649,0.3774766772486231
grpo_final_seed1701,e20db842c987530f,train,48,0,0,0.0,0.0,87.57748124773501,84.72737086364336,2.85011038409165
grpo_final_seed1701,d14c834404a75404,train,130,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,b20465ed49f953d3,train,48,0,0,0.0,0.0,83.30849953734818,83.0228229451755,0.2856765921726776
grpo_final_seed1701,f6741cbf60265367,train,41,0,0,0.0,0.0,89.20059936753938,92.07984552348137,-2.879246155941985
grpo_final_seed1701,4df92e2616c75be7,train,57,0,0,0.0,0.0,95.01155771924793,93.47727876796954,1.5342789512783952
grpo_final_seed1701,b3a6f577c20d5eb3,holdout,66,0,0,0.0,0.0,98.85693514919772,100.0,-1.1430648508022756
grpo_final_seed1701,d7c39e8608e25e88,train,48,0,0,0.0,0.0,95.64001830234345,96.83879791337553,-1.19877961103208
grpo_final_seed1701,db42252e1f655f26,train,152,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,b4375fa743295bd8,train,48,0,0,0.0,0.0,94.85242394199335,91.52509809772091,3.327325844272437
grpo_final_seed1701,5b620dbb3b4d5892,train,48,0,0,0.0,0.0,89.63017642833373,90.8762531796295,-1.2460767512957744
grpo_final_seed1701,9a78f0e3d0335345,holdout,96,0,0,0.0,0.0,100.0,0.0,100.0
grpo_final_seed1701,576835726a7c57d4,train,48,0,0,0.0,0.0,86.7905178174571,83.86694312304596,2.923574694411144
grpo_final_seed1701,23c842d3f001597a,train,48,0,0,0.0,0.0,90.25413935438874,92.45639742733037,-2.202258072941632
grpo_final_seed1701,db4611f3cf8a5db7,holdout,39,0,0,0.0,0.0,83.5566349924553,84.73633975877051,-1.1797047663152114
grpo_final_seed1701,bed1f99d06215f1b,train,48,0,0,0.0,0.0,84.35784294417178,91.5975330820543,-7.239690137882519
grpo_final_seed1701,770e1697a0255dc8,train,48,0,0,0.0,0.0,88.17640404824301,91.11218601440895,-2.9357819661659335
grpo_final_seed1701,339d5c1111125971,holdout,48,0,0,0.0,0.0,95.41055303430535,97.69125125226417,-2.2806982179588147
grpo_final_seed1701,4a5cb683d82059f0,holdout,42,0,0,0.0,0.0,89.25480669581941,91.88868726547645,-2.6338805696570375
grpo_final_seed1701,6be7246860e057c8,holdout,145,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,4c31e06f0fc858a0,train,47,0,0,0.0,0.0,84.20233606461207,86.67449905489283,-2.472162990280765
grpo_final_seed1701,ac2dfd95a1e55c5e,holdout,44,0,0,0.0,0.0,96.58937414241734,95.47847755595843,1.1108965864589067
grpo_final_seed1701,664b084487e05ba0,train,136,0,0,0.0,0.0,97.07419142892651,99.3875212658247,-2.313329836898191
grpo_final_seed1701,b4206de96b755fb8,train,162,0,0,0.0,0.0,95.45017207471886,99.47541815231652,-4.025246077597657
grpo_final_seed1701,2fd40c15042e53d4,holdout,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,fc2be4c9cc135538,train,157,22,22,0.14012738853503184,0.14012738853503184,100.0,100.0,0.0
grpo_final_seed1701,9ac1e7123b245486,holdout,48,0,0,0.0,0.0,97.66156980635091,89.3250460347203,8.33652377163061
grpo_final_seed1701,bca73d6fa8f85d39,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,f57d194633ae5571,train,150,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,99d1ae48071a5aec,train,48,0,0,0.0,0.0,95.29456890031405,96.1143666286291,-0.8197977283150522
grpo_final_seed1701,008a9f9434c75b99,train,164,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,dc89cd046c135fae,train,34,0,0,0.0,0.0,92.7823709355137,94.52002534485345,-1.7376544093397541
grpo_final_seed1701,b5d3d18e7d115933,train,48,0,0,0.0,0.0,80.94067693124907,78.46791135851787,2.4727655727312055
grpo_final_seed1701,7da1df98fb8e5af0,holdout,164,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,af816d6041dd5257,train,62,0,0,0.0,0.0,97.2055041335476,100.0,-2.794495866452394
grpo_final_seed1701,ec765c8fe97a51bd,holdout,48,0,0,0.0,0.0,91.8205170624703,95.46011958998255,-3.6396025275122525
grpo_final_seed1701,4c188096aeb950bc,train,48,0,0,0.0,0.0,89.02595314000514,90.5566375682787,-1.5306844282735597
grpo_final_seed1701,392e034cb2a55053,train,77,0,0,0.0,0.0,0.0,0.0,0.0
grpo_final_seed1701,be6fe40f664154d7,holdout,59,0,0,0.0,0.0,100.0,88.65968427622556,11.340315723774438
grpo_final_seed1701,a400f271c6cd51f6,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,e93e621b5e14563f,train,107,0,0,0.0,0.0,0.0,0.0,0.0
grpo_final_seed1701,2e976da85a8b5e5b,train,48,0,0,0.0,0.0,91.71761107667541,93.21596404986018,-1.4983529731847653
grpo_final_seed1701,2f4462b637dc5044,train,48,0,0,0.0,0.0,89.30875480149496,89.78683255286937,-0.4780777513744141
grpo_final_seed1701,b548689d07d15535,holdout,48,0,0,0.0,0.0,89.58222372272581,91.24306887926691,-1.6608451565411002
grpo_final_seed1701,f696561dbf6055df,train,48,0,0,0.0,0.0,91.09877053211758,92.70280869119115,-1.6040381590735677
grpo_final_seed1701,7bb8d2878b1f53cb,train,48,0,0,0.0,0.0,95.78701382523714,88.68522832417338,7.101785501063759
grpo_final_seed1701,bff852b39f62557d,train,48,0,0,0.0,0.0,89.6697613646478,90.03389772601936,-0.364136361371564
grpo_final_seed1701,b940d77be0d45ec9,holdout,48,0,0,0.0,0.0,92.10133363453919,97.41340140698105,-5.312067772441864
grpo_final_seed1701,5050ddd89f6850ea,train,134,0,0,0.0,0.0,95.22174791667815,100.0,-4.778252083321846
grpo_final_seed1701,31c9a3082fa15d55,train,141,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,48f80f817e0656d9,train,48,0,0,0.0,0.0,88.24019430656999,89.99504370224832,-1.7548493956783346
grpo_final_seed1701,602d680df54553a2,holdout,147,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,cc8872f4a1fb5895,train,48,0,0,0.0,0.0,86.93957714522718,89.06557489483934,-2.125997749612168
grpo_final_seed1701,09d7ac879b745ba7,train,39,0,0,0.0,0.0,92.01281035531613,94.50502311349412,-2.4922127581779847
grpo_final_seed1701,1f22c13b337250e8,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,df16f52f5bea51cc,train,164,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,de8c2538d4305d9d,holdout,48,0,0,0.0,0.0,81.23692908482066,81.80225554588604,-0.5653264610653821
grpo_final_seed1701,9c7f841d11e6542d,train,48,0,0,0.0,0.0,92.19066220141117,0.0,92.19066220141117
grpo_final_seed1701,89a7b788217c5f67,holdout,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,3d53eff55b2855c2,train,15,0,0,0.0,0.0,92.23412774003837,95.82869179360203,-3.5945640535636585
grpo_final_seed1701,8fb50dd1fb5552df,holdout,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,1dda1a63c5735182,train,155,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_final_seed1701,006cbccbfae95262,train,159,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,cea771061cb25651,train,48,0,0,0.0,0.0,84.0796488433291,84.87069004085977,-0.7910411975306744
grpo_final_seed1701,053ae221b0d351f5,holdout,48,0,0,0.0,0.0,88.18518765475628,83.40083562837378,4.784352026382493
grpo_final_seed1701,edfca2d846ee5acf,holdout,48,0,0,0.0,0.0,87.96114593263657,90.60144465056318,-2.640298717926612
grpo_final_seed1701,278907212b495e23,train,48,0,0,0.0,0.0,92.0859047414865,94.80854097900132,-2.72263623751482
grpo_final_seed1701,449f34ad438e59d2,train,159,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,8c1a989cd94c5c12,train,153,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,48d4fcc3437755a8,holdout,48,0,0,0.0,0.0,96.29140214043933,89.92760354646485,6.3637985939744794
grpo_final_seed1701,13f740d88bf75471,holdout,24,0,0,0.0,0.0,86.06477683731839,84.36940313293957,1.6953737043788237
grpo_final_seed1701,8eb1bf4722515ad3,train,48,0,0,0.0,0.0,95.12744523546411,92.88066452624636,2.246780709217745
grpo_final_seed1701,21249a2d4eb25ed6,holdout,151,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,3d44a52acf525ec7,train,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,9fad4614acc251d6,train,34,0,0,0.0,0.0,88.04317057259489,90.11760252108503,-2.074431948490144
grpo_final_seed1701,727278e9914354b1,holdout,154,0,0,0.0,0.0,18.76405521187107,100.0,-81.23594478812893
grpo_final_seed1701,9d722cf10d7f5bd1,train,151,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,14d0749e1fc85004,holdout,27,0,0,0.0,0.0,95.67441193963843,98.93200611198915,-3.2575941723507214
grpo_final_seed1701,ee05069c50295595,holdout,150,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,5e7dad82583e5536,train,48,0,0,0.0,0.0,0.0,88.6557465617259,-88.6557465617259
grpo_final_seed1701,2c772a570884587c,holdout,139,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,aee904e6c2c35a90,train,48,0,0,0.0,0.0,83.23016528459682,81.7740682895841,1.4560969950127287
grpo_final_seed1701,0264cfbeb1705e5f,train,48,0,0,0.0,0.0,88.86402010774695,86.87032098267672,1.9936991250702363
grpo_final_seed1701,279ff8e3850c54e2,train,48,0,0,0.0,0.0,91.38232226913141,94.11876640196007,-2.736444132828666
grpo_final_seed1701,7c767d74b5fb5b5e,train,48,0,0,0.0,0.0,84.2263769225759,81.49943270891976,2.7269442136561395
grpo_final_seed1701,5daaf9b25cb558f9,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,864f5df8a94a508e,train,48,0,0,0.0,0.0,95.32485797254824,89.75467235844228,5.5701856141059665
grpo_final_seed1701,df51d2fef8c25f56,holdout,159,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,ac5b4b33a03c57fe,train,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,99adfd4cd925504d,train,48,0,0,0.0,0.0,89.99425563949774,94.09615309590919,-4.10189745641145
grpo_final_seed1701,1cba0de871fc5bfb,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,f84ac4472da55b91,train,46,0,0,0.0,0.0,92.88596312345253,94.55992025053042,-1.6739571270778981
grpo_final_seed1701,bcc74e9eaae05ca4,train,43,0,0,0.0,0.0,79.35361755932591,82.88725548079948,-3.53363792147357
grpo_final_seed1701,4fe8a056f88154d5,train,48,0,0,0.0,0.0,93.19806150979568,95.94236254101438,-2.744301031218697
grpo_final_seed1701,16ff52ac5d085cac,train,48,0,0,0.0,0.0,93.41116110884275,93.35698243091875,0.054178677923999885
grpo_final_seed1701,584a14a3e42050c4,train,17,0,0,0.0,0.0,84.92273538980555,85.34342230346775,-0.4206869136621947
grpo_final_seed1701,4a5834900788560a,train,48,0,0,0.0,0.0,90.5519294627642,91.0915331842109,-0.5396037214466958
grpo_final_seed1701,e6046882cf485f3a,train,36,0,0,0.0,0.0,89.72577646640843,91.48015936612158,-1.7543828997131499
grpo_final_seed1701,873f4bc746a55d13,holdout,147,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_final_seed1701,96886b2d240e5275,train,24,0,0,0.0,0.0,91.32171608589502,92.9786204716471,-1.6569043857520853
grpo_final_seed1701,190b153cfd3b5302,holdout,29,0,0,0.0,0.0,92.11987211370705,96.52978845422227,-4.409916340515224
grpo_final_seed1701,e1b0455379fd5adf,holdout,153,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,a801ebe0c8a55faf,train,162,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,8caca31e4dc357be,holdout,48,0,0,0.0,0.0,88.5768974203213,90.9794646998188,-2.4025672794975037
grpo_final_seed1701,a8263f179cca558d,train,156,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,22dddd249c8e5fe4,holdout,48,0,0,0.0,0.0,91.54312901937236,89.44244042019052,2.1006885991818365
grpo_final_seed1701,bcd578c19d9857ea,train,48,0,0,0.0,0.0,92.60147585977349,97.29559134933456,-4.694115489561071
grpo_final_seed1701,c4c0b5cb93d85645,train,48,0,0,0.0,0.0,90.24628425727101,88.01852683466656,2.227757422604455
grpo_final_seed1701,0fae6a22120d5bc2,train,161,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,9d67b6d20a0256c3,train,133,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,548d6bf7b63459e7,holdout,48,0,0,0.0,0.0,91.07931589606744,94.68598821061404,-3.6066723145466
grpo_final_seed1701,0f44c6e6440654d0,train,140,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,85fb576381c15527,train,160,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,d79d2c9951f35626,train,48,0,0,0.0,0.0,92.88774009287094,93.92503309176054,-1.0372929988895976
grpo_final_seed1701,980c4467fdf156c4,train,121,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_final_seed1701,11ceee170b09535e,train,129,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,c550cadc4a515e6b,train,48,0,0,0.0,0.0,83.7842496586578,81.35794722086729,2.426302437790511
grpo_final_seed1701,4fdf21ae819f5cf9,train,140,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,9af521b071b75ede,train,160,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,94fd2d5eaaff5125,holdout,48,0,0,0.0,0.0,0.0,92.47804824175239,-92.47804824175239
grpo_final_seed1701,3bfe55c892ef5093,train,117,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,76c61e8e77975178,train,146,0,0,0.0,0.0,94.98338079069988,100.0,-5.016619209300117
grpo_final_seed1701,6aa0f931a89f5d9a,train,160,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,7f3aa59671c45291,holdout,148,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,c17be2d2a6f65008,holdout,65,0,0,0.0,0.0,0.0,99.89039616969887,-99.89039616969887
grpo_final_seed1701,f6d7cbb8505f5782,train,155,4,4,0.025806451612903226,0.025806451612903226,100.0,100.0,0.0
grpo_final_seed1701,59b4fffb7aef599d,train,144,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,5c722cde25ba50d9,train,158,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,248aeb1af182529b,train,42,0,0,0.0,0.0,93.33264085080869,94.09723516420337,-0.7645943133946815
grpo_final_seed1701,8dff3247e7415c0d,train,159,0,0,0.0,0.0,100.0,0.0,100.0
grpo_final_seed1701,df244d376fd85a93,train,61,0,0,0.0,0.0,95.38410306129649,99.26640457952787,-3.8823015182313867
grpo_final_seed1701,06f781885ea25f20,holdout,48,0,0,0.0,0.0,94.10246263499222,96.05816736751413,-1.9557047325219088
grpo_final_seed1701,dabc9a6d5e755758,train,48,0,0,0.0,0.0,86.16769943519313,86.62040122614812,-0.45270179095498975
grpo_final_seed1701,666ee535a52a5acc,holdout,157,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,afe0ef0cd35b57f7,train,48,0,0,0.0,0.0,89.94715476334201,89.52448336906237,0.4226713942796465
grpo_final_seed1701,b7d4e7ebc5c75968,train,48,0,0,0.0,0.0,87.574363916486,89.85455868137134,-2.280194764885337
grpo_final_seed1701,bc5eb52653bc5031,holdout,48,0,0,0.0,0.0,85.17546120275584,85.47559670303761,-0.30013550028176894
grpo_final_seed1701,6793006a7d995092,train,149,0,0,0.0,0.0,96.1749280738452,100.0,-3.8250719261548056
grpo_final_seed1701,9e7acfb214dd58eb,train,109,0,0,0.0,0.0,0.0,100.0,-100.0
grpo_final_seed1701,6cda2f0cbda156bd,train,48,2,2,0.041666666666666664,0.041666666666666664,91.70832208133533,86.8684926918127,4.83982938952262
grpo_final_seed1701,beea15c8657d59a2,train,48,0,0,0.0,0.0,0.0,87.98456584107123,-87.98456584107123
grpo_final_seed1701,1971c4278e675b9d,holdout,79,0,0,0.0,0.0,92.325300184256,96.9801090190157,-4.654808834759706
grpo_final_seed1701,c7009bf1a2025be7,train,48,0,0,0.0,0.0,95.35420268387362,97.00862711452312,-1.6544244306494988
grpo_final_seed1701,c37c94fa634f5265,train,48,0,0,0.0,0.0,87.99386065047193,88.89966730010474,-0.9058066496328081
grpo_final_seed1701,caaf3bef91ac58a3,holdout,63,0,0,0.0,0.0,95.93704845874198,99.21726533009542,-3.2802168713534314
grpo_final_seed1701,89c4479f74c05538,holdout,138,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,7f35bb1a29c1549f,holdout,115,0,0,0.0,0.0,99.94673097213202,100.0,-0.05326902786798371
grpo_final_seed1701,b46befc3e5a756ec,holdout,27,0,0,0.0,0.0,88.07943262998853,89.38133588169651,-1.3019032517079836
grpo_final_seed1701,f06dec0352685bd7,holdout,48,0,0,0.0,0.0,84.41197567769638,86.17816127856051,-1.7661856008641337
grpo_final_seed1701,9956d04c0d275e7d,holdout,151,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,edb7e230c20f542a,train,30,0,0,0.0,0.0,82.50245101473705,86.20674990594145,-3.7042988912044024
grpo_final_seed1701,bbe9d736a2595720,train,48,0,0,0.0,0.0,100.0,90.91653625833169,9.08346374166831
grpo_final_seed1701,8f7d5b80e1f85c3c,train,48,0,0,0.0,0.0,85.9171460158001,87.63386284297732,-1.7167168271772226
grpo_final_seed1701,3c9433a90ab05621,train,32,0,0,0.0,0.0,96.36055987565328,100.0,-3.63944012434672
grpo_final_seed1701,b37c26e5cdf853d5,train,142,0,0,0.0,0.0,98.48982716371947,100.0,-1.5101728362805318
grpo_final_seed1701,6dfe97d2aff95bf6,train,24,0,0,0.0,0.0,98.00750651936978,98.26202585280652,-0.2545193334367326
grpo_final_seed1701,9e66bc21c0d4507d,holdout,163,0,0,0.0,0.0,100.0,100.0,0.0
grpo_final_seed1701,121fdf5f01785268,holdout,48,0,0,0.0,0.0,71.32339161700939,74.5952175191949,-3.271825902185512
