token,method,raw_index,loss,region,q_holdout,PDMS,exact_source,gradient_norm,reference_norm,cosine,dot,predicted_delta_L_ref
0056ae51961f5a18,score,0,1.3856250461685704e-05,boundary,94.53125,100.0,GT,0.024283887818455696,0.05004781857132912,-0.440536206985101,-0.0005354081513360143,5.354081513360143e-09
0056ae51961f5a18,score,1,5.209672872297233e-05,far,96.09375,100.0,GT,0.08785424381494522,0.05004781857132912,-0.07096870449578792,-0.0003120432374998927,3.1204323749989272e-09
0056ae51961f5a18,score,2,4.6532153646694496e-05,far,95.3125,100.0,GT,0.08820483088493347,0.05004781857132912,-0.009331664279008436,-4.119425284443423e-05,4.1194252844434234e-10
0056ae51961f5a18,score,3,4.862216519541107e-05,far,96.09375,100.0,GT,0.07726646214723587,0.05004781857132912,-0.09758110235294552,-0.00037734786747023463,3.7734786747023466e-09
0056ae51961f5a18,pareto,0,1.3856250461685704e-05,boundary,94.53125,100.0,GT,0.024283887818455696,0.05004781857132912,-0.440536206985101,-0.0005354081513360143,5.354081513360143e-09
0056ae51961f5a18,pareto,105,0.0002565445593063487,far,100.0,100.0,grpo_9041,0.37100523710250854,0.05004781857132912,0.6345937674936489,0.01178313884884119,-1.1783138848841191e-07
0056ae51961f5a18,pareto,115,0.00021773916705569718,far,100.0,100.0,apr_9145,0.11858978867530823,0.05004781857132912,0.15561085670714186,0.0009235753677785397,-9.235753677785398e-09
0056ae51961f5a18,pareto,74,5.304373371473048e-05,far,100.0,100.0,mts_8692,0.1805284172296524,0.05004781857132912,0.7688142439700408,0.006946277804672718,-6.946277804672719e-08
0056ae51961f5a18,gt_distance,0,1.3856250461685704e-05,boundary,94.53125,100.0,GT,0.024283887818455696,0.05004781857132912,-0.440536206985101,-0.0005354081513360143,5.354081513360143e-09
0056ae51961f5a18,gt_distance,125,0.00021607953294733306,far,100.0,100.0,apr_9145,0.13163915276527405,0.05004781857132912,0.23765812734465103,0.0015657517360523343,-1.5657517360523343e-08
0056ae51961f5a18,gt_distance,175,0.0001623156704226858,far,100.0,100.0,Bridge-0.8_grpo_9041,0.28267669677734375,0.05004781857132912,0.6532590985437042,0.00924188643693924,-9.24188643693924e-08
0056ae51961f5a18,gt_distance,90,5.0114880650653504e-05,far,100.0,100.0,mts_8751,0.1737392246723175,0.05004781857132912,0.7864203165134461,0.006838136352598667,-6.838136352598668e-08
0056ae51961f5a18,old_pc,0,1.3856250461685704e-05,boundary,94.53125,100.0,GT,0.024283887818455696,0.05004781857132912,-0.440536206985101,-0.0005354081513360143,5.354081513360143e-09
0056ae51961f5a18,old_pc,129,3.752565271497588e-05,boundary,94.53125,100.0,Bridge-0.4_mts_8692,0.13506919145584106,0.05004781857132912,0.8121275671483477,0.0054899160750210285,-5.489916075021029e-08
0056ae51961f5a18,old_pc,38,1.8858688235923182e-05,boundary,57.03125,100.0,IL-native,0.061184629797935486,0.05004781857132912,0.9537509517666791,0.0029205353930592537,-2.9205353930592538e-08
0056ae51961f5a18,old_pc,34,1.387350539516774e-05,boundary,91.40625,100.0,IL-native,0.03807924687862396,0.05004781857132912,0.6752460805573948,0.0012868726626038551,-1.2868726626038552e-08
0056ae51961f5a18,conditional_pc,0,1.3856250461685704e-05,boundary,94.53125,100.0,GT,0.024283887818455696,0.05004781857132912,-0.440536206985101,-0.0005354081513360143,5.354081513360143e-09
0056ae51961f5a18,conditional_pc,129,3.752565271497588e-05,boundary,94.53125,100.0,Bridge-0.4_mts_8692,0.13506919145584106,0.05004781857132912,0.8121275671483477,0.0054899160750210285,-5.489916075021029e-08
0056ae51961f5a18,conditional_pc,38,1.8858688235923182e-05,boundary,57.03125,100.0,IL-native,0.061184629797935486,0.05004781857132912,0.9537509517666791,0.0029205353930592537,-2.9205353930592538e-08
0056ae51961f5a18,conditional_pc,34,1.387350539516774e-05,boundary,91.40625,100.0,IL-native,0.03807924687862396,0.05004781857132912,0.6752460805573948,0.0012868726626038551,-1.2868726626038552e-08
cc8872f4a1fb5895,score,74,0.00014651447418145835,far,100.0,92.28871507386583,mts_8692,0.2588208019733429,0.08340280503034592,0.7189679962611671,0.015519917011260986,-1.5519917011260987e-07
cc8872f4a1fb5895,pareto,74,0.00014651447418145835,far,100.0,92.28871507386583,mts_8692,0.2588208019733429,0.08340280503034592,0.7189679962611671,0.015519917011260986,-1.5519917011260987e-07
cc8872f4a1fb5895,gt_distance,22,5.3010551710030995e-05,far,100.0,91.53781394936192,GT,0.06312955170869827,0.08340280503034592,0.46099672566422767,0.0024272315204143524,-2.4272315204143525e-08
cc8872f4a1fb5895,old_pc,57,4.667007124226075e-05,boundary,89.84375,89.99587727228567,IL-native,0.06255728006362915,0.08340280503034592,0.9792297372055224,0.005109084770083427,-5.109084770083428e-08
cc8872f4a1fb5895,conditional_pc,57,4.667007124226075e-05,boundary,89.84375,89.99587727228567,IL-native,0.06255728006362915,0.08340280503034592,0.9792297372055224,0.005109084770083427,-5.109084770083428e-08
48d4fcc3437755a8,score,112,0.006285925093834521,far,100.0,100.0,apr_9145,1.6006159782409668,0.10025830566883087,0.023972498808219795,0.0038469878491014242,-3.846987849101425e-08
48d4fcc3437755a8,pareto,112,0.006285925093834521,far,100.0,100.0,apr_9145,1.6006159782409668,0.10025830566883087,0.023972498808219795,0.0038469878491014242,-3.846987849101425e-08
48d4fcc3437755a8,gt_distance,53,4.084173974661098e-05,boundary,88.28125,91.31345749137726,IL-native,0.08767541497945786,0.10025830566883087,0.32624997390899246,0.002867798786610365,-2.8677987866103652e-08
48d4fcc3437755a8,old_pc,58,0.0003389078751752095,boundary,58.59375,93.6666920976278,IL-native,0.3655375838279724,0.10025830566883087,0.3918486814802774,0.014360540546476841,-1.4360540546476842e-07
48d4fcc3437755a8,conditional_pc,58,0.0003389078751752095,boundary,58.59375,93.6666920976278,IL-native,0.3655375838279724,0.10025830566883087,0.3918486814802774,0.014360540546476841,-1.4360540546476842e-07
b4375fa743295bd8,score,96,0.03927758822464966,far,100.0,100.0,grpo_9041,3.398367404937744,3.0400962829589844,0.9572051117282824,9.88923454284668,-9.889234542846681e-05
b4375fa743295bd8,pareto,96,0.03927758822464966,far,100.0,100.0,grpo_9041,3.398367404937744,3.0400962829589844,0.9572051117282824,9.88923454284668,-9.889234542846681e-05
b4375fa743295bd8,gt_distance,99,0.05387894986779429,far,100.0,100.0,grpo_9041,4.385737895965576,3.0400962829589844,0.9627119347690335,12.835901260375977,-0.0001283590126037598
b4375fa743295bd8,old_pc,52,0.01306950523667183,boundary,61.71875,94.75439773772311,IL-native,2.1252353191375732,3.0400962829589844,0.9982890708893377,6.449865818023682,-6.449865818023683e-05
b4375fa743295bd8,conditional_pc,52,0.01306950523667183,boundary,61.71875,94.75439773772311,IL-native,2.1252353191375732,3.0400962829589844,0.9982890708893377,6.449865818023682,-6.449865818023683e-05
b4e37918a3075f27,score,91,0.001154890953330323,far,100.0,95.55395903840336,mts_8751,0.2707705795764923,0.26706159114837646,-0.5387106589769963,-0.03895547240972519,3.895547240972519e-07
b4e37918a3075f27,pareto,91,0.001154890953330323,far,100.0,95.55395903840336,mts_8751,0.2707705795764923,0.26706159114837646,-0.5387106589769963,-0.03895547240972519,3.895547240972519e-07
b4e37918a3075f27,gt_distance,91,0.001154890953330323,far,100.0,95.55395903840336,mts_8751,0.2707705795764923,0.26706159114837646,-0.5387106589769963,-0.03895547240972519,3.895547240972519e-07
b4e37918a3075f27,old_pc,141,0.0003882744404108962,boundary,93.75,94.3789711850477,Bridge-0.4_mts_8692,0.2807635962963104,0.26706159114837646,0.7668599800264496,0.05750006064772606,-5.750006064772607e-07
b4e37918a3075f27,conditional_pc,141,0.0003882744404108962,boundary,93.75,94.3789711850477,Bridge-0.4_mts_8692,0.2807635962963104,0.26706159114837646,0.7668599800264496,0.05750006064772606,-5.750006064772607e-07
39fd3f2e5f005306,score,0,0.0003087991281063296,far,100.0,100.0,GT,0.43867364525794983,0.17914973199367523,0.879066747830415,0.06908433139324188,-6.908433139324189e-07
39fd3f2e5f005306,score,1,0.00041912393498932943,far,100.0,100.0,GT,0.5099417567253113,0.17914973199367523,0.7824152273176982,0.07147826999425888,-7.147826999425889e-07
39fd3f2e5f005306,score,2,0.0008335505262948573,far,100.0,100.0,GT,0.4832736849784851,0.17914973199367523,0.7737807657714706,0.06699266284704208,-6.699266284704209e-07
39fd3f2e5f005306,score,3,0.00041938475624192506,far,100.0,100.0,GT,0.5042221546173096,0.17914973199367523,0.7939641819038659,0.07171978801488876,-7.171978801488877e-07
39fd3f2e5f005306,pareto,0,0.0003087991281063296,far,100.0,100.0,GT,0.43867364525794983,0.17914973199367523,0.879066747830415,0.06908433139324188,-6.908433139324189e-07
39fd3f2e5f005306,pareto,122,0.0010438591125421226,far,100.0,100.0,apr_9145,0.48583078384399414,0.17914973199367523,-0.12383007246123331,-0.010777730494737625,1.0777730494737626e-07
39fd3f2e5f005306,pareto,52,5.22955488122534e-05,boundary,94.53125,100.0,IL-native,0.15832699835300446,0.17914973199367523,-0.12504477763101676,-0.003546799998730421,3.546799998730421e-08
39fd3f2e5f005306,pareto,105,0.0008186365812434815,far,100.0,100.0,grpo_9041,0.5896047353744507,0.17914973199367523,0.9305621017154663,0.09829297661781311,-9.829297661781312e-07
39fd3f2e5f005306,gt_distance,0,0.0003087991281063296,far,100.0,100.0,GT,0.43867364525794983,0.17914973199367523,0.879066747830415,0.06908433139324188,-6.908433139324189e-07
39fd3f2e5f005306,gt_distance,117,0.001028813436278142,far,100.0,100.0,apr_9145,0.41319435834884644,0.17914973199367523,-0.10315227654100487,-0.007635708898305893,7.635708898305894e-08
39fd3f2e5f005306,gt_distance,52,5.22955488122534e-05,boundary,94.53125,100.0,IL-native,0.15832699835300446,0.17914973199367523,-0.12504477763101676,-0.003546799998730421,3.546799998730421e-08
39fd3f2e5f005306,gt_distance,105,0.0008186365812434815,far,100.0,100.0,grpo_9041,0.5896047353744507,0.17914973199367523,0.9305621017154663,0.09829297661781311,-9.829297661781312e-07
39fd3f2e5f005306,old_pc,33,2.4244541236839723e-05,boundary,60.9375,100.0,IL-native,0.09398896992206573,0.17914973199367523,0.4455144398611844,0.007501616142690182,-7.501616142690183e-08
39fd3f2e5f005306,old_pc,41,4.092690869583748e-05,boundary,68.75,100.0,IL-native,0.15490008890628815,0.17914973199367523,0.9912726534588755,0.027508122846484184,-2.7508122846484184e-07
39fd3f2e5f005306,old_pc,52,5.22955488122534e-05,boundary,94.53125,100.0,IL-native,0.15832699835300446,0.17914973199367523,-0.12504477763101676,-0.003546799998730421,3.546799998730421e-08
39fd3f2e5f005306,old_pc,62,3.19932969432557e-05,boundary,63.28125,100.0,IL-native,0.10454059392213821,0.17914973199367523,0.9185801619823369,0.01720355451107025,-1.7203554511070253e-07
39fd3f2e5f005306,conditional_pc,33,2.4244541236839723e-05,boundary,60.9375,100.0,IL-native,0.09398896992206573,0.17914973199367523,0.4455144398611844,0.007501616142690182,-7.501616142690183e-08
39fd3f2e5f005306,conditional_pc,41,4.092690869583748e-05,boundary,68.75,100.0,IL-native,0.15490008890628815,0.17914973199367523,0.9912726534588755,0.027508122846484184,-2.7508122846484184e-07
39fd3f2e5f005306,conditional_pc,52,5.22955488122534e-05,boundary,94.53125,100.0,IL-native,0.15832699835300446,0.17914973199367523,-0.12504477763101676,-0.003546799998730421,3.546799998730421e-08
39fd3f2e5f005306,conditional_pc,62,3.19932969432557e-05,boundary,63.28125,100.0,IL-native,0.10454059392213821,0.17914973199367523,0.9185801619823369,0.01720355451107025,-1.7203554511070253e-07
6b7469c8e2195492,score,49,0.0001630090605431178,far,100.0,95.33624815894241,IL-native,0.18675732612609863,0.30546557903289795,-0.7067186382481854,-0.04031683877110481,4.0316838771104816e-07
6b7469c8e2195492,pareto,49,0.0001630090605431178,far,100.0,95.33624815894241,IL-native,0.18675732612609863,0.30546557903289795,-0.7067186382481854,-0.04031683877110481,4.0316838771104816e-07
6b7469c8e2195492,gt_distance,49,0.0001630090605431178,far,100.0,95.33624815894241,IL-native,0.18675732612609863,0.30546557903289795,-0.7067186382481854,-0.04031683877110481,4.0316838771104816e-07
6b7469c8e2195492,old_pc,35,7.975701282703085e-05,core,48.4375,94.69222154788045,IL-native,0.08942970633506775,0.30546557903289795,0.052013270440211375,0.0014208827633410692,-1.4208827633410693e-08
6b7469c8e2195492,conditional_pc,42,9.723273888084805e-05,boundary,93.75,94.60828463334778,IL-native,0.10840389132499695,0.30546557903289795,-0.46623290836984294,-0.015438676811754704,1.5438676811754705e-07
21c8e0c8fe5f5495,score,123,0.0036399329546839,far,100.0,87.89368604815971,apr_9145,1.3177000284194946,0.4008174538612366,-0.03421603943387563,-0.01807144656777382,1.807144656777382e-07
21c8e0c8fe5f5495,pareto,123,0.0036399329546839,far,100.0,87.89368604815971,apr_9145,1.3177000284194946,0.4008174538612366,-0.03421603943387563,-0.01807144656777382,1.807144656777382e-07
21c8e0c8fe5f5495,gt_distance,177,0.0010005533695220947,far,100.0,86.91509838265686,Bridge-0.4_apr_9145,0.68708336353302,0.4008174538612366,0.1771208009793481,0.04877818375825882,-4.877818375825882e-07
21c8e0c8fe5f5495,old_pc,44,0.0001456273312214762,boundary,56.25,85.95010217573304,IL-native,0.23245523869991302,0.4008174538612366,0.3633004319219987,0.03384947031736374,-3.3849470317363744e-07
21c8e0c8fe5f5495,conditional_pc,44,0.0001456273312214762,boundary,56.25,85.95010217573304,IL-native,0.23245523869991302,0.4008174538612366,0.3633004319219987,0.03384947031736374,-3.3849470317363744e-07
daaed109e7eb5f66,score,99,0.00026529714432399487,far,100.0,100.0,grpo_9041,0.11826372891664505,0.13784687221050262,0.19262082740489092,0.003140159649774432,-3.140159649774432e-08
daaed109e7eb5f66,pareto,99,0.00026529714432399487,far,100.0,100.0,grpo_9041,0.11826372891664505,0.13784687221050262,0.19262082740489092,0.003140159649774432,-3.140159649774432e-08
daaed109e7eb5f66,gt_distance,128,0.00013321443111635745,far,100.0,95.29852839886458,Bridge-0.2_mts_8692,0.27015048265457153,0.13784687221050262,0.8836887311682202,0.032908037304878235,-3.290803730487824e-07
daaed109e7eb5f66,old_pc,32,4.733271271106787e-05,boundary,55.46875,98.0289340667015,IL-native,0.051114656031131744,0.13784687221050262,-0.2136459130430657,-0.0015053481329232454,1.5053481329232456e-08
daaed109e7eb5f66,conditional_pc,32,4.733271271106787e-05,boundary,55.46875,98.0289340667015,IL-native,0.051114656031131744,0.13784687221050262,-0.2136459130430657,-0.0015053481329232454,1.5053481329232456e-08
9b500f26b0f8560e,score,0,0.0007223759421322029,far,100.0,100.0,GT,0.43458035588264465,0.1305513232946396,0.5198726390504437,0.02949499525129795,-2.949499525129795e-07
9b500f26b0f8560e,score,1,0.0007777561913826503,far,100.0,100.0,GT,0.46281173825263977,0.1305513232946396,0.5440129830674465,0.03286963701248169,-3.286963701248169e-07
9b500f26b0f8560e,score,2,0.0007793414042680524,far,100.0,100.0,GT,0.4551239609718323,0.1305513232946396,0.5138192161369877,0.03052961453795433,-3.0529614537954335e-07
9b500f26b0f8560e,score,3,0.0007969518082973082,far,100.0,100.0,GT,0.46479299664497375,0.1305513232946396,0.5346093386255732,0.03243974223732948,-3.2439742237329487e-07
9b500f26b0f8560e,pareto,0,0.0007223759421322029,far,100.0,100.0,GT,0.43458035588264465,0.1305513232946396,0.5198726390504437,0.02949499525129795,-2.949499525129795e-07
9b500f26b0f8560e,pareto,122,0.004857706135226181,far,100.0,100.0,apr_9145,1.4190932512283325,0.1305513232946396,-0.1045879898487984,-0.019376441836357117,1.9376441836357118e-07
9b500f26b0f8560e,pareto,102,0.0019238492059230339,far,100.0,100.0,grpo_9041,1.0417104959487915,0.1305513232946396,0.7370025051460912,0.1002298966050148,-1.0022989660501481e-06
9b500f26b0f8560e,pareto,113,0.0024752400313445833,far,100.0,100.0,apr_9145,0.8094915747642517,0.1305513232946396,-0.2349700459948843,-0.024831680580973625,2.483168058097363e-07
9b500f26b0f8560e,gt_distance,0,0.0007223759421322029,far,100.0,100.0,GT,0.43458035588264465,0.1305513232946396,0.5198726390504437,0.02949499525129795,-2.949499525129795e-07
9b500f26b0f8560e,gt_distance,186,0.001543454302009195,far,100.0,100.0,Bridge-0.6_apr_9145,0.7867595553398132,0.1305513232946396,-0.09685487191000525,-0.009948206134140491,9.948206134140493e-08
9b500f26b0f8560e,gt_distance,101,0.0015064346880535595,far,100.0,100.0,grpo_9041,0.908842146396637,0.1305513232946396,0.5985036153294486,0.07101278007030487,-7.101278007030488e-07
9b500f26b0f8560e,gt_distance,35,0.00018815369367075618,boundary,82.8125,100.0,IL-native,0.22906970977783203,0.1305513232946396,0.5522223174517696,0.016514403745532036,-1.6514403745532038e-07
9b500f26b0f8560e,old_pc,33,0.00016987893377518049,boundary,50.78125,100.0,IL-native,0.18864037096500397,0.1305513232946396,0.0706778713935873,0.0017406016122549772,-1.7406016122549775e-08
9b500f26b0f8560e,old_pc,140,0.00026188945048488677,boundary,93.75,100.0,Bridge-0.2_mts_8692,0.3339129686355591,0.1305513232946396,0.5538293725033476,0.02414296194911003,-2.4142961949110034e-07
9b500f26b0f8560e,old_pc,45,0.00010385616951680277,boundary,53.90625,100.0,IL-native,0.10981079936027527,0.1305513232946396,-0.758251491394886,-0.010870251804590225,1.0870251804590227e-07
9b500f26b0f8560e,old_pc,47,0.00011371505934221204,boundary,93.75,100.0,IL-native,0.2061169445514679,0.1305513232946396,0.8632765470094053,0.023229770362377167,-2.3229770362377167e-07
9b500f26b0f8560e,conditional_pc,33,0.00016987893377518049,boundary,50.78125,100.0,IL-native,0.18864037096500397,0.1305513232946396,0.0706778713935873,0.0017406016122549772,-1.7406016122549775e-08
9b500f26b0f8560e,conditional_pc,140,0.00026188945048488677,boundary,93.75,100.0,Bridge-0.2_mts_8692,0.3339129686355591,0.1305513232946396,0.5538293725033476,0.02414296194911003,-2.4142961949110034e-07
9b500f26b0f8560e,conditional_pc,45,0.00010385616951680277,boundary,53.90625,100.0,IL-native,0.10981079936027527,0.1305513232946396,-0.758251491394886,-0.010870251804590225,1.0870251804590227e-07
9b500f26b0f8560e,conditional_pc,47,0.00011371505934221204,boundary,93.75,100.0,IL-native,0.2061169445514679,0.1305513232946396,0.8632765470094053,0.023229770362377167,-2.3229770362377167e-07
802c127f63f955ed,score,81,0.02124513906892389,far,100.0,96.1051492351663,mts_8751,3.8803980350494385,0.3497745096683502,-0.14856828497227623,-0.20164643228054047,2.0164643228054047e-06
802c127f63f955ed,pareto,81,0.02124513906892389,far,100.0,96.1051492351663,mts_8751,3.8803980350494385,0.3497745096683502,-0.14856828497227623,-0.20164643228054047,2.0164643228054047e-06
802c127f63f955ed,gt_distance,34,0.0004461724056454841,boundary,90.625,89.03940675324068,IL-native,0.25335046648979187,0.3497745096683502,-0.8660570179099666,-0.07674610614776611,7.674610614776612e-07
802c127f63f955ed,old_pc,34,0.0004461724056454841,boundary,90.625,89.03940675324068,IL-native,0.25335046648979187,0.3497745096683502,-0.8660570179099666,-0.07674610614776611,7.674610614776612e-07
802c127f63f955ed,conditional_pc,34,0.0004461724056454841,boundary,90.625,89.03940675324068,IL-native,0.25335046648979187,0.3497745096683502,-0.8660570179099666,-0.07674610614776611,7.674610614776612e-07
5d3ce016a8a256cf,score,123,0.0027345612179487944,far,100.0,95.06938725334956,apr_9145,1.3101685047149658,0.12146823108196259,-0.015137700162227836,-0.002409071894362569,2.409071894362569e-08
5d3ce016a8a256cf,pareto,123,0.0027345612179487944,far,100.0,95.06938725334956,apr_9145,1.3101685047149658,0.12146823108196259,-0.015137700162227836,-0.002409071894362569,2.409071894362569e-08
5d3ce016a8a256cf,gt_distance,177,0.0008023720874916762,far,100.0,93.76242432256726,Bridge-0.4_apr_9145,0.7233713865280151,0.12146823108196259,0.13884466335995388,0.012199814431369305,-1.2199814431369306e-07
5d3ce016a8a256cf,old_pc,62,0.00010242442658636719,boundary,59.375,92.56012175324459,IL-native,0.25847458839416504,0.12146823108196259,-0.08463940480269125,-0.002657376928254962,2.657376928254962e-08
5d3ce016a8a256cf,conditional_pc,62,0.00010242442658636719,boundary,59.375,92.56012175324459,IL-native,0.25847458839416504,0.12146823108196259,-0.08463940480269125,-0.002657376928254962,2.657376928254962e-08
de8c2538d4305d9d,score,114,0.00014107850438449532,far,100.0,85.8765969334391,apr_9145,0.2700527012348175,0.052080173045396805,-0.4203967068885834,-0.005912623833864927,5.912623833864928e-08
de8c2538d4305d9d,pareto,114,0.00014107850438449532,far,100.0,85.8765969334391,apr_9145,0.2700527012348175,0.052080173045396805,-0.4203967068885834,-0.005912623833864927,5.912623833864928e-08
de8c2538d4305d9d,gt_distance,160,2.5863461814878974e-05,far,100.0,83.10368176877549,Bridge-0.2_grpo_9041,0.05399356782436371,0.052080173045396805,0.11030241405164753,0.00031016976572573185,-3.1016976572573186e-09
de8c2538d4305d9d,old_pc,58,2.0452702301554382e-05,boundary,58.59375,82.56966259278072,IL-native,0.037877295166254044,0.052080173045396805,0.15273113145543793,0.0003012859961017966,-3.0128599610179666e-09
de8c2538d4305d9d,conditional_pc,58,2.0452702301554382e-05,boundary,58.59375,82.56966259278072,IL-native,0.037877295166254044,0.052080173045396805,0.15273113145543793,0.0003012859961017966,-3.0128599610179666e-09
4a5834900788560a,score,115,0.0020545978331938386,far,100.0,94.5280129141374,apr_9145,1.0618071556091309,0.27386441826820374,-0.9529132101597918,-0.27709877490997314,2.7709877490997315e-06
4a5834900788560a,pareto,115,0.0020545978331938386,far,100.0,94.5280129141374,apr_9145,1.0618071556091309,0.27386441826820374,-0.9529132101597918,-0.27709877490997314,2.7709877490997315e-06
4a5834900788560a,gt_distance,32,6.227307494555134e-05,core,22.65625,91.21064594463985,IL-native,0.1473712921142578,0.27386441826820374,0.8760749359217455,0.03535816818475723,-3.535816818475724e-07
4a5834900788560a,old_pc,40,7.38581111363601e-05,boundary,94.53125,91.53565206189255,IL-native,0.0677233636379242,0.27386441826820374,-0.3951984611935506,-0.00732975360006094,7.329753600060941e-08
4a5834900788560a,conditional_pc,40,7.38581111363601e-05,boundary,94.53125,91.53565206189255,IL-native,0.0677233636379242,0.27386441826820374,-0.3951984611935506,-0.00732975360006094,7.329753600060941e-08
9ed0f61a7d9551dd,score,122,0.0009803492721403018,far,100.0,99.6841253545262,apr_9145,0.7520295977592468,0.14596807956695557,0.7996546146003364,0.0877799391746521,-8.77799391746521e-07
9ed0f61a7d9551dd,pareto,122,0.0009803492721403018,far,100.0,99.6841253545262,apr_9145,0.7520295977592468,0.14596807956695557,0.7996546146003364,0.0877799391746521,-8.77799391746521e-07
9ed0f61a7d9551dd,gt_distance,189,0.0002930194623331772,far,100.0,98.77541938908084,Bridge-0.4_apr_9145,0.37524762749671936,0.14596807956695557,0.8690554665701871,0.04760179668664932,-4.7601796686649324e-07
9ed0f61a7d9551dd,old_pc,59,9.412904910277575e-05,boundary,77.34375,98.08311812770576,IL-native,0.18937572836875916,0.14596807956695557,0.8925546767384926,0.024672720581293106,-2.467272058129311e-07
9ed0f61a7d9551dd,conditional_pc,59,9.412904910277575e-05,boundary,77.34375,98.08311812770576,IL-native,0.18937572836875916,0.14596807956695557,0.8925546767384926,0.024672720581293106,-2.467272058129311e-07
a4b7b2795e615efb,score,114,0.0028313750717643416,far,100.0,100.0,apr_9145,0.6690866351127625,0.07707017660140991,0.45085749853543516,0.023249199613928795,-2.3249199613928798e-07
a4b7b2795e615efb,pareto,114,0.0028313750717643416,far,100.0,100.0,apr_9145,0.6690866351127625,0.07707017660140991,0.45085749853543516,0.023249199613928795,-2.3249199613928798e-07
a4b7b2795e615efb,gt_distance,162,0.0006272832615650259,far,100.0,95.22294811175357,Bridge-0.6_grpo_9041,0.21319697797298431,0.07707017660140991,0.6998745038056956,0.011499728076159954,-1.1499728076159955e-07
a4b7b2795e615efb,old_pc,36,0.00011430335280238069,boundary,92.1875,88.13404709887719,IL-native,0.10545072704553604,0.07707017660140991,0.7481569357874102,0.006080350838601589,-6.08035083860159e-08
a4b7b2795e615efb,conditional_pc,36,0.00011430335280238069,boundary,92.1875,88.13404709887719,IL-native,0.10545072704553604,0.07707017660140991,0.7481569357874102,0.006080350838601589,-6.08035083860159e-08
165b4475bd6b5188,score,123,0.0029590580797957955,far,100.0,89.63676109179771,apr_9145,0.8469873666763306,0.30124568939208984,-0.6654514749640088,-0.16979080438613892,1.6979080438613892e-06
165b4475bd6b5188,pareto,123,0.0029590580797957955,far,100.0,89.63676109179771,apr_9145,0.8469873666763306,0.30124568939208984,-0.6654514749640088,-0.16979080438613892,1.6979080438613892e-06
165b4475bd6b5188,gt_distance,107,0.0010533976192164118,far,100.0,89.40632397329523,grpo_9041,0.4681110978126526,0.30124568939208984,-0.07415095382562509,-0.010456504300236702,1.0456504300236703e-07
165b4475bd6b5188,old_pc,152,6.251192007766804e-05,boundary,93.75,83.99855920371007,Bridge-0.2_mts_8751,0.12179888784885406,0.30124568939208984,-0.8406762134846381,-0.030845578759908676,3.084557875990868e-07
165b4475bd6b5188,conditional_pc,152,6.251192007766804e-05,boundary,93.75,83.99855920371007,Bridge-0.2_mts_8751,0.12179888784885406,0.30124568939208984,-0.8406762134846381,-0.030845578759908676,3.084557875990868e-07
16cf679d9cd35d85,score,119,0.0014255950227379799,far,100.0,94.65315451611498,apr_9145,0.9170892834663391,0.13257765769958496,-0.6466284871543291,-0.07862067967653275,7.862067967653275e-07
16cf679d9cd35d85,pareto,119,0.0014255950227379799,far,100.0,94.65315451611498,apr_9145,0.9170892834663391,0.13257765769958496,-0.6466284871543291,-0.07862067967653275,7.862067967653275e-07
16cf679d9cd35d85,gt_distance,164,7.431356698361924e-05,far,100.0,92.43040556313122,Bridge-0.2_grpo_9041,0.15397003293037415,0.13257765769958496,-0.5917171729092252,-0.012078714556992054,1.2078714556992054e-07
16cf679d9cd35d85,old_pc,53,2.80217263934901e-05,boundary,75.78125,91.97401175102183,IL-native,0.07972808927297592,0.13257765769958496,0.5812974574631544,0.006144409067928791,-6.144409067928792e-08
16cf679d9cd35d85,conditional_pc,53,2.80217263934901e-05,boundary,75.78125,91.97401175102183,IL-native,0.07972808927297592,0.13257765769958496,0.5812974574631544,0.006144409067928791,-6.144409067928792e-08
c84f1984d6e459d4,score,32,0.0001627091805858072,core,47.65625,100.0,IL-native,0.11992254853248596,0.5758451223373413,0.104489873583601,0.007215737830847502,-7.215737830847502e-08
c84f1984d6e459d4,score,33,0.0005200692130529205,boundary,84.375,100.0,IL-native,0.3769541382789612,0.5758451223373413,-0.7689571960899296,-0.1669153869152069,1.6691538691520692e-06
c84f1984d6e459d4,score,34,0.00029009496938670054,core,29.6875,100.0,IL-native,0.20491550862789154,0.5758451223373413,-0.4883632677696038,-0.057626668363809586,5.762666836380959e-07
c84f1984d6e459d4,score,35,0.0006929350947757484,boundary,93.75,100.0,IL-native,0.41303807497024536,0.5758451223373413,-0.7533780395456751,-0.17918792366981506,1.7918792366981508e-06
c84f1984d6e459d4,pareto,32,0.0001627091805858072,core,47.65625,100.0,IL-native,0.11992254853248596,0.5758451223373413,0.104489873583601,0.007215737830847502,-7.215737830847502e-08
c84f1984d6e459d4,pareto,98,0.0029167782377044205,far,100.0,100.0,grpo_9041,1.3445223569869995,0.5758451223373413,0.5694963132193606,0.44092491269111633,-4.409249126911164e-06
c84f1984d6e459d4,pareto,146,0.008433245500782505,far,100.0,100.0,Bridge-0.6_mts_8751,2.0767107009887695,0.5758451223373413,0.9680940218106403,1.1577085256576538,-1.157708525657654e-05
c84f1984d6e459d4,pareto,119,0.0017683988298813347,far,100.0,100.0,apr_9145,0.8404982686042786,0.5758451223373413,0.03067513994504608,0.01484667044132948,-1.484667044132948e-07
