model,token,log,teacher_PDMS_weighted,teacher_feasible_weighted,teacher_best_PDMS,teacher_GT_PDMS,GT_in_selected_support,teacher_best_gain_over_GT,teacher_nonGT_PDMS,teacher_weighted_GT_distance,shift_teacher_cosine,output_to_weighted_teacher_center,il_to_weighted_teacher_center,official_il_teacher_nearest_ADE_weighted,official_il_teacher_mass_covered_0.25,official_il_nonGT_mass_covered_0.25,official_il_teacher_mass_covered_0.5,official_il_nonGT_mass_covered_0.5,official_il_teacher_mass_covered_1.0,official_il_nonGT_mass_covered_1.0,mts_8692_teacher_nearest_ADE_weighted,mts_8692_teacher_mass_covered_0.25,mts_8692_nonGT_mass_covered_0.25,mts_8692_teacher_mass_covered_0.5,mts_8692_nonGT_mass_covered_0.5,mts_8692_teacher_mass_covered_1.0,mts_8692_nonGT_mass_covered_1.0,mts_8751_teacher_nearest_ADE_weighted,mts_8751_teacher_mass_covered_0.25,mts_8751_nonGT_mass_covered_0.25,mts_8751_teacher_mass_covered_0.5,mts_8751_nonGT_mass_covered_0.5,mts_8751_teacher_mass_covered_1.0,mts_8751_nonGT_mass_covered_1.0,raw_count,support_count,unique_support_count,positive_weight_count,non_gt_count,nominal_GT_mass,expected_GT_mass_pre_budget,beta,scene_weight,target_ESS,weighted_pair_ADE,unweighted_pair_ADE,gt_archive_ADE
mts_8692,13f740d88bf75471,2021.07.16.01.22.41_veh-14_00572_01716,87.50449743606748,1.0,90.80367589015786,84.20531795281649,True,6.598357937341381,90.80367589015786,0.4701599102925534,-0.2861543360342111,0.5292250896450461,0.3978714860600707,0.3519089191124377,0.5,0.0,0.5,0.0,1.0,1.0,0.5040285743841787,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,42,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.4701598536983554,0.9403197073967108,1.042654363083412e-07
mts_8751,13f740d88bf75471,2021.07.16.01.22.41_veh-14_00572_01716,85.91364891688737,0.9999999999999998,90.80367589015786,84.20531795281649,True,6.598357937341381,89.82920864267508,0.2975612624254298,-0.1353272769859266,0.4489681859354955,0.2307512921780471,0.2572427933754352,0.6962369395600382,0.0,0.7785365184487336,0.2709334662664218,0.9999999999999998,1.0,,,,,,,,0.2924806604561326,0.6962369395600382,0.0,0.7785365184487336,0.2709334662664218,0.9999999999999998,1.0,19,4,4,4,3,0.6962369,0.6962369395600382,0.4000000059604645,1.1863064765930176,1.9354747361773497,0.4380801252448357,0.6929417802710227,1.042654363083412e-07
mts_8692,8eb1bf4722515ad3,2021.10.01.17.52.06_veh-28_00098_00211,97.3980634572812,1.0,100.0,94.7961253219282,True,5.203874678071808,100.0,0.7243197356535267,0.3785794085328834,0.6824546058846037,0.7124927359847173,0.6332781088935612,0.5,0.0,0.5,0.0,0.5,0.0,0.6570401155531025,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7243195845603825,1.448639169120765,1.6085016095235513e-07
mts_8751,8eb1bf4722515ad3,2021.10.01.17.52.06_veh-28_00098_00211,95.49457457986448,0.999999999999998,100.0,94.7961253219282,True,5.203874678071808,100.0,0.3910454974245535,0.62669811074211,0.3203052060456313,0.3636612028223185,0.430889282506543,0.8657831092658866,0.0,0.8657831092658866,0.0,0.8657831092658866,0.0,,,,,,,,0.403796305047479,0.8657831092658866,0.0,0.8657831092658866,0.0,0.8657831092658866,0.0,27,12,12,12,11,0.6206504,0.8657831092658866,0.4000000059604645,1.14693284034729,1.3301990884363035,0.7110628990254353,2.3675843355153647,1.6085016095235513e-07
mts_8692,21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,100.0,1.0,100.0,100.0,True,0.0,100.0,0.6129164894444298,0.9785479079010462,0.3243747246585478,0.5720524043627934,0.6080214049823335,0.5,0.0,0.5,0.0,0.7960526347160339,0.5921052694320679,0.6037101537925447,0.5,0.0,0.5,0.0,0.7960526347160339,0.5921052694320679,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.6368407982874977,0.8863508506670067,1.5895353061067794,2.0681065523079523e-07
mts_8751,21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,100.00000000000011,1.0000000000000009,100.0,100.0,True,0.0,100.0,0.0567213224608523,0.9947214487112512,0.0624982411084558,0.3390297432646194,0.1353699535224669,0.9500209144125744,0.0435798371761431,0.9529132066923937,0.0989279216936151,0.9723361593643206,0.4706134645295159,,,,,,,,0.0990908740985316,0.947743588508359,0.0,0.9529132066923937,0.0989279216936151,0.9770113168721178,0.5600791850860249,23,12,12,12,11,0.8355643,0.947743588508359,0.1747021526098251,1.0,1.1129785275597603,0.110306204364705,1.0765195509217835,2.0681065523079523e-07
mts_8692,3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,100.0,1.0,100.0,100.0,True,0.0,100.0,0.6786304213660983,0.9823534973246258,1.0861100158248398,1.4722551975178113,1.2474226415663183,0.0,0.0,0.0,0.0,0.5,0.0,0.7674768387612708,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.6786303164556007,1.3572606329112014,1.7134300297728637e-07
mts_8751,3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,100.00000000000024,1.0000000000000024,100.0,100.0,True,0.0,100.0,0.048316899127182,0.9588497970218428,0.4347611694192406,0.7989037504801686,0.5971000448501337,0.0,0.0,0.0,0.0,0.9821151011962872,0.4845326363295642,,,,,,,,0.3809644149175916,0.0,0.0,0.9693701879103112,0.1172067194300286,0.9751556903506026,0.2839528510763666,25,12,12,12,11,0.8858653,0.9653035282847724,0.1212018579244613,1.0,1.0730425802375876,0.0953130424653625,1.829405053671538,1.7134300297728637e-07
mts_8692,9fad4614acc251d6,2021.08.17.18.13.38_veh-45_00410_00618,89.46299080749031,1.0,90.2244428468038,90.22444352701824,True,-6.802144403295074e-07,88.7015387681768,0.6082679609927086,0.2422170370629285,0.543447975536872,0.5417975631401997,0.5319846388008441,0.5,0.0,0.5,0.0,1.0,1.0,0.2050552237791231,0.5,0.0,1.0,1.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.6082679131601377,1.2165358263202757,2.4134938411442564e-07
mts_8751,9fad4614acc251d6,2021.08.17.18.13.38_veh-45_00410_00618,90.2244428468038,1.0,90.2244428468038,90.22444352701824,True,-6.802144403295074e-07,,2.4134938411442564e-07,0.901924554687648,0.1031245920583953,0.2287198178522108,0.1365930084438719,1.0,,1.0,,1.0,,,,,,,,,0.0473152767120287,1.0,,1.0,,1.0,,27,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.4134938411442564e-07
mts_8692,727278e9914354b1,2021.07.16.18.06.21_veh-38_04933_05307,100.00000298023224,1.0000000298023224,100.0,100.0,True,0.0,100.0,0.6302255635840996,0.9122712387926798,0.1946989203311873,0.3846149728623111,0.6286606053676999,0.5,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,0.5305999978457026,0.5,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,,,,,,,,42,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,0.945222498259708,1.6836315261573949,1.6510817959438685e-07
mts_8751,727278e9914354b1,2021.07.16.18.06.21_veh-38_04933_05307,99.99999999999984,0.999999999999998,100.0,100.0,True,0.0,100.0,0.0299029061844166,0.8704888496287086,0.1784108228445485,0.260586901659266,0.154085945258052,0.9649586313106608,0.4317809971592597,0.9786431632785902,0.6536847469270362,0.9921289363537956,0.8723654896019496,,,,,,,,0.1382830887413881,0.9587130056745622,0.3305040406989242,0.9786431632785902,0.6536847469270362,0.9921289363537956,0.8723654896019496,19,12,12,12,11,0.8106766,0.938331227019594,0.2016571164131164,1.0,1.135267986128363,0.0586148822948,0.6019592025590125,1.6510817959438685e-07
mts_8692,9d722cf10d7f5bd1,2021.06.09.17.23.18_veh-38_00305_00597,100.00000298023224,0.0,100.0,100.0,True,0.0,100.0,0.6651817491757825,0.9310313685412972,0.1835105635405322,0.3522397714355824,0.7045527730344826,0.0,0.0,0.5,0.0,0.7421875,0.4843749711290019,0.5257694371648362,0.5,0.0,0.5,0.0,0.7578125298023224,0.5156250288709981,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,0.9971985755563358,1.774398276871013,2.647096008355278e-07
mts_8751,9d722cf10d7f5bd1,2021.06.09.17.23.18_veh-38_00305_00597,100.00000000000036,0.0,100.0,100.0,True,0.0,99.99999999999996,0.0725352713136509,0.8993871419994136,0.2016101109359478,0.3865890766223768,0.3190632884737038,0.0142021792016311,0.2052769498438428,0.9705678764664448,0.5745908806937015,0.9795361303673624,0.7042171711431345,,,,,,,,0.1740967543797925,0.93081454487494,0.0,0.9511317719641004,0.2936632714554488,0.9736254004102094,0.6187840414995044,25,12,12,12,11,0.7910355,0.93081454487494,0.2221206724643707,1.0,1.1535382124300129,0.1398410347127877,1.1103622306480403,2.647096008355278e-07
mts_8692,14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,96.66001073405558,1.0,99.32634153578948,97.10922621657546,True,2.2171153192140247,96.21079414581114,0.4171342450351437,0.9878770674860462,0.0650392277642778,0.3427113238374989,0.4006737414836327,0.5,0.0,0.7039473652839661,0.4078947305679321,1.0,1.0,0.3890307897466847,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.6368407982874977,0.6201461529924553,1.125923333962138,1.7067116568097825e-07
mts_8751,14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,97.23647734663172,0.9999999999999996,100.0,97.10922621657546,True,2.8907737834245384,98.80245139410792,0.0584627301202592,0.9477873374532904,0.2772455651315212,0.2645571477134247,0.1451773633177912,0.9562279851838388,0.4175574460792443,0.9699436982902708,0.6000625239036551,0.996118094105366,0.9483462848843868,,,,,,,,0.2030392151775138,0.9248474986562942,0.0,0.936060578953454,0.1492043524390154,0.9835351738041836,0.780914461908392,24,12,12,12,11,0.7791627,0.9248474986562942,0.2379367053508758,1.081621766090393,1.1677593808610274,0.1128834344067609,1.0744716526542462,1.7067116568097825e-07
mts_8692,ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,100.0,1.0,100.0,100.0,True,0.0,100.0,0.588753948117912,0.0206044457576646,0.4888794352944486,0.4077900911874684,0.3866177817506552,0.5,0.0,0.5,0.0,1.0,1.0,0.535136046071253,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.5887537244544709,1.177507448908942,2.63799785129196e-07
mts_8751,ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,99.99999999999952,0.9999999999999944,100.0,100.0,True,0.0,100.0,0.0326389510647174,0.7986230272967103,0.2183787510764417,0.2506682692256513,0.1230898831513066,0.9677122626677318,0.0,0.9714968678565028,0.1172149398338078,0.9964737914893476,0.8907879956294275,,,,,,,,0.1160925864025565,0.9677122626677318,0.0,0.9779732725860862,0.3177989777593164,0.9926891863005768,0.7735730557956196,27,12,12,12,11,0.8931801,0.9677122626677318,0.1134342104196548,1.0,1.067726189913372,0.0643291518360944,1.3578254042376878,2.63799785129196e-07
mts_8692,5e7dad82583e5536,2021.10.11.07.12.18_veh-50_00211_00304,89.15607673182613,1.0,90.1704828885166,89.54611625992625,True,0.6243666285903338,88.7660369637389,0.5247170310946049,0.6731582604987579,0.1793227866768072,0.249213191414592,0.5380040321203275,0.5,0.0,0.6734693795442581,0.3469387590885162,0.6734693795442581,0.3469387590885162,0.5734563160382455,0.5,0.0,0.5,0.0,0.8418367356061935,0.6836734712123871,,,,,,,,43,4,4,4,3,0.5,0.5,0.5,1.0,2.9989073085560083,0.8232719246706174,1.4351914316927836,2.2248631451072317e-07
mts_8751,5e7dad82583e5536,2021.10.11.07.12.18_veh-50_00211_00304,91.01498485275984,0.9999999999999996,95.3417124567003,89.54611625992625,True,5.795596196774033,94.64853056796764,0.9436698054341872,0.3296014272528141,0.991505634360732,0.8967082544567699,1.0227356336945843,0.7121228631672736,0.0,0.7121228631672736,0.0,0.7121228631672736,0.0,,,,,,,,1.0273285755902126,0.7121228631672736,0.0,0.7121228631672736,0.0,0.7121228631672736,0.0,25,5,5,5,4,0.658707,0.7121228631672736,0.4000000059604645,1.163640379905701,1.8808434154356115,1.37931565656769,1.6843483464388918,2.2248631451072317e-07
mts_8692,2c772a570884587c,2021.07.09.15.53.28_veh-38_02316_03434,100.00000298023224,1.0000000298023224,100.0,100.0,True,0.0,100.0,0.6098744832836618,-0.0589524239998281,0.2047345935356887,0.1846789752482364,0.5833065825737608,0.5,0.0,0.5,0.0,0.5,0.0,0.4889154516632722,0.5,0.0,0.7578125298023224,0.5156250288709981,0.7578125298023224,0.5156250288709981,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.665798893589326,0.911929695598824,1.623038392552271,2.105125295662627e-07
mts_8751,2c772a570884587c,2021.07.09.15.53.28_veh-38_02316_03434,99.99999999999996,0.9999999999999998,100.0,100.0,True,0.0,100.00000000000004,0.0242499875899769,0.7772812822058377,0.0929445150606303,0.1500145900805488,0.1305575269780722,0.972730766627619,0.0833649253225203,0.9856727660444492,0.5184006463463992,0.9948884982993912,0.8281806577006001,,,,,,,,0.0923497415129657,0.9702507201331176,0.0,0.9856727660444492,0.5184006463463992,0.9932643142395592,0.7735849139683195,26,12,12,12,11,0.90098,0.9702507201331176,0.1051512509584426,1.0,1.062164637772302,0.0477996755788068,0.9383208799049298,2.105125295662627e-07
mts_8692,aee904e6c2c35a90,2021.06.14.14.03.45_veh-38_02112_03169,85.52946781106257,1.0,88.43751311791918,82.62142278536791,True,5.816090332551271,88.43751311791918,0.727206066537515,0.9283628033273348,0.5700564828266421,0.7466280234574274,0.6232898223814021,0.5,0.0,0.5,0.0,0.5,0.0,0.5962693875563944,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7272060534064415,1.454412106812883,5.9487983746331226e-08
mts_8751,aee904e6c2c35a90,2021.06.14.14.03.45_veh-38_02112_03169,85.54378646293237,0.9999999999999996,100.0,82.62142278536791,True,17.378577214632084,99.6535485310419,0.6483915179447493,0.348060669183933,0.6281989137336039,0.6601035599641728,0.657707155469974,0.8284204829084781,0.0,0.8284204829084781,0.0,0.8284204829084781,0.0,,,,,,,,0.6547645491430291,0.8284204829084781,0.0,0.8284204829084781,0.0,0.8284204829084781,0.0,20,10,10,10,9,0.62811506,0.8284204829084781,0.4000000059604645,1.4906892776489258,1.4459618780402033,1.0977517569923112,1.8178609969405908,5.9487983746331226e-08
mts_8692,0264cfbeb1705e5f,2021.06.09.11.54.15_veh-12_00015_00259,88.66658587912542,1.0,89.71800390020786,87.61516833491173,True,2.102835565296124,89.71800390020786,0.4627884953664888,0.9203228203023436,0.4778731086246245,0.6134263779398264,0.4797378031380929,0.5,0.0,0.5,0.0,1.0,1.0,0.4799062578788676,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.4627884724927198,0.9255769449854396,1.3559180141771973e-07
mts_8751,0264cfbeb1705e5f,2021.06.09.11.54.15_veh-12_00015_00259,89.66111117816357,1.0,96.57227930174837,87.61516833491173,True,8.957110966836623,96.57227930174837,0.4162122015035388,0.7814615888025535,0.494911836169168,0.546395708252454,0.4436927622991367,0.7715844741935871,0.0,0.7715844741935871,0.0,0.7715844741935871,0.0,,,,,,,,0.4682450338996133,0.7715844741935871,0.0,0.7715844741935871,0.0,0.7715844741935871,0.0,24,2,2,2,1,0.77158445,0.7715844741935871,0.4000000059604645,1.2529066801071167,1.5443627785201934,0.6422856127854384,1.822170862345374,1.3559180141771973e-07
mts_8692,279ff8e3850c54e2,2021.10.11.07.12.18_veh-50_00866_01534,97.39900848333406,1.0,100.0,94.7980166417748,True,5.201983358225204,100.0,0.5836448803771279,-0.0798135865438153,0.6623653721301613,0.6459297904188723,0.4863838116194583,0.5,0.0,0.5,0.0,1.0,1.0,0.6107647559512249,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.58364481512624,1.16728963025248,3.339659433613808e-07
mts_8751,279ff8e3850c54e2,2021.10.11.07.12.18_veh-50_00866_01534,95.4882581500036,0.9999999999999996,100.0,94.7980166417748,True,5.201983358225204,99.40018537013874,0.2023311376128458,0.7269775174395138,0.2241772837564268,0.2642583273632123,0.2080849235636106,0.8500182690370498,0.0,0.8500182690370498,0.0,0.9228085074088214,0.4853273655692977,,,,,,,,0.2406560877750834,0.8500182690370498,0.0,0.8500182690370498,0.0,0.8615789831273518,0.077080815217141,21,12,12,12,11,0.6240501,0.8500182690370498,0.4000000059604645,1.1468795537948608,1.3764564357700837,0.3596690557783116,1.0864179991708875,3.339659433613808e-07
mts_8692,7c767d74b5fb5b5e,2021.10.11.07.12.18_veh-50_01571_01823,83.16510080060634,1.0,84.30397310769354,82.0262290622348,True,2.2777440454587405,84.30397310769354,0.7033598964157797,0.1627857092448254,0.8006779831493218,0.7703612315561683,0.6823175282345298,0.5,0.0,0.5,0.0,0.5,0.0,0.7684759813532502,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7033598323584219,1.4067196647168438,1.591225419071477e-07
mts_8751,7c767d74b5fb5b5e,2021.10.11.07.12.18_veh-50_01571_01823,84.19334593653964,1.0,90.17357145900642,82.0262290622348,True,8.147342396771629,88.96898425042575,0.5925275713199917,0.1671688521014136,0.7636519605721925,0.6356268273965264,0.5979371451294399,0.6878591846091255,0.0,0.6878591846091255,0.0,0.6878591846091255,0.0,,,,,,,,0.3642998352045646,0.0837186507012133,0.2682079579896582,0.8622101113850731,0.5585649750982382,1.0,1.0,26,4,4,4,3,0.6878591,0.6878591846091255,0.4000000059604645,1.230042576789856,1.9709896607164576,0.856367653463984,1.2427732898444328,1.591225419071477e-07
mts_8692,5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,100.0,1.0,100.0,100.0,True,0.0,100.0,0.4837221574676343,0.71592841418716,0.2357724203404483,0.2940920537727005,0.4414252970698187,0.5,0.0,0.7960526347160339,0.5921052694320679,0.7960526347160339,0.5921052694320679,0.3467778783193293,0.7960526347160339,0.5921052694320679,0.7960526347160339,0.5921052694320679,0.7960526347160339,0.5921052694320679,,,,,,,,42,3,3,3,2,0.5,0.5,0.5,1.0,2.6368407982874977,0.7232413299439879,1.348037759685359,3.3258529226480654e-07
mts_8751,5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,100.00000000000036,1.000000000000003,100.0,100.0,True,0.0,100.00000000000004,0.0433809745797049,0.8585689370933443,0.2201725145332898,0.2711757526662677,0.1736125692911076,0.9500391200646888,0.2176459993044023,0.9845089308623034,0.7574202069574654,1.000000000000003,1.0,,,,,,,,0.1713988683030528,0.9389961848891898,0.0447210122913731,0.9524534589613552,0.2554529333953869,0.9845089308623034,0.7574202069574654,20,12,12,12,11,0.8055548,0.936140315137532,0.2067907750606537,1.0,1.1405440101856903,0.0843030369704995,0.7445470884478802,3.3258529226480654e-07
mts_8692,864f5df8a94a508e,2021.06.14.17.26.26_veh-38_00104_00944,95.7206166999298,1.0,100.0,91.44123321448323,True,8.558766785516758,100.0,0.7269721331091141,0.5732995847030045,0.7814842283349841,0.8151449660903836,0.6986238721446809,0.5,0.0,0.5,0.0,0.5,0.0,0.6252019557043387,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.726972113514746,1.453944227029492,7.399936609781465e-08
mts_8751,864f5df8a94a508e,2021.06.14.17.26.26_veh-38_00104_00944,92.7414838860416,0.9999999999999992,100.0,91.44123321448323,True,8.558766785516758,99.39525483634732,0.1810026799678186,0.9875029396177464,0.1587062762150784,0.2609817657588034,0.2095109115295691,0.8365291699847078,0.0,0.863366647038187,0.1641728805742816,0.927557682616434,0.5568486599304052,,,,,,,,0.1786163485144935,0.8365291699847078,0.0,0.863366647038187,0.1641728805742816,0.927557682616434,0.5568486599304052,26,11,11,11,10,0.6235082,0.8365291699847078,0.4000000059604645,1.2416592836380005,1.4190500478208117,0.3201600764825753,0.7236913958700292,7.399936609781465e-08
mts_8692,df51d2fef8c25f56,2021.06.09.19.40.26_veh-12_00279_01212,100.0,1.0,100.0,100.0,True,0.0,100.0,0.7222011635422568,0.6417336558792773,0.6514860915839233,0.8454120846326112,0.740533367353181,0.5,0.0,0.5,0.0,0.5,0.0,0.7014167326233497,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7222010279186521,1.4444020558373043,1.9329289479342402e-07
mts_8751,df51d2fef8c25f56,2021.06.09.19.40.26_veh-12_00279_01212,100.0000000000006,1.0000000000000062,100.0,100.0,True,0.0,99.99999999999996,0.0397428541944561,0.8858815595126939,0.191775532562759,0.2489804694294151,0.1810883677000285,0.9665398620610254,0.0,0.9683671450320956,0.0546107423227755,0.9817901458576098,0.4557746840253751,,,,,,,,0.1739689044818959,0.9665398620610254,0.0,0.9704617559547748,0.1172109302388868,0.9817901458576098,0.4557746840253751,25,12,12,12,11,0.88960934,0.9665398620610254,0.1172260418534278,1.0,1.0703090581824446,0.0782182467647542,1.432774666050141,1.9329289479342402e-07
mts_8692,ac5b4b33a03c57fe,2021.08.17.16.48.45_veh-43_01837_02038,100.0000029802322,1.0000000298023222,100.0,100.0,True,0.0,100.0,0.4282137657062822,0.9952711352686506,0.0893950525191835,0.6894811048006508,0.5719390265224795,0.5,0.0,0.5,0.0,0.8366336822509763,0.6732673243720934,0.4433632057593764,0.0,0.0,0.6683168411254882,0.3366336621860467,1.0000000298023222,1.0,,,,,,,,43,4,4,4,3,0.5,0.5,0.5,1.0,2.999852664554382,0.6022599101664627,0.9534852189633808,4.2104460832560614e-07
mts_8751,ac5b4b33a03c57fe,2021.08.17.16.48.45_veh-43_01837_02038,100.00000000000009,1.0000000000000009,100.0,100.0,True,0.0,100.00000000000004,0.0488822315845801,0.9818285765893644,0.146761974930324,0.4021107556186372,0.2273659555754561,0.939725521252522,0.2130408116218717,0.956288022051152,0.4292851069994925,0.980955480418695,0.7513498252627738,,,,,,,,0.1066892340525029,0.930203261461869,0.0887157242532585,0.9575980986211016,0.4463898056318931,1.0000000000000009,1.0,28,12,12,12,11,0.77273965,0.9234083804629056,0.2418751269578933,1.0,1.171950261972916,0.0948553891292025,0.7802019530323852,4.2104460832560614e-07
mts_8692,99adfd4cd925504d,2021.08.17.13.15.12_veh-45_00565_00643,96.68807412854552,1.0,99.32825031088797,95.06509737624292,True,4.263152934645042,98.3110501329917,0.6753007860363388,0.6140531682431813,0.6098415705029012,0.7793796589062674,0.6216086785331092,0.5,0.0,0.5,0.0,0.5,0.0,0.6994609911109756,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,43,3,3,3,2,0.5,0.5,0.5,1.0,2.6368407982874977,0.7735395699591564,1.1787541219266515,1.4776316235330856e-07
mts_8751,99adfd4cd925504d,2021.08.17.13.15.12_veh-45_00565_00643,95.69304813371797,0.9999999999999996,100.0,95.06509737624292,True,4.9349026237570754,99.2656415885065,0.2261065196525592,0.9320796657853052,0.2260304386177397,0.3472490556647566,0.252502016127783,0.8505074367306233,0.0,0.8505074367306233,0.0,0.8702422494927693,0.1320120033435046,,,,,,,,0.1783615990286845,0.858017904991443,0.0502397450185284,0.8651497595910371,0.0979468312014239,0.955663367205588,0.7034191412283185,26,12,12,12,11,0.6250026,0.8505074367306233,0.4000000059604645,1.1393383741378784,1.3747157598780964,0.3979503681341933,0.9730588069160442,1.4776316235330856e-07
mts_8692,1cba0de871fc5bfb,2021.06.14.16.48.02_veh-12_03091_03461,100.0,1.0,100.0,100.0,True,0.0,,3.0477194966311814e-08,0.9808922591597324,0.0658651758938009,0.1597900524775469,0.0316294974304073,1.0,,1.0,,1.0,,0.026377664419781,1.0,,1.0,,1.0,,,,,,,,,43,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0477194966311814e-08
mts_8751,1cba0de871fc5bfb,2021.06.14.16.48.02_veh-12_03091_03461,100.0,1.0,100.0,100.0,True,0.0,,3.0477194966311814e-08,0.9153741071138054,0.0611151964630267,0.1597900524775469,0.0316294974304073,1.0,,1.0,,1.0,,,,,,,,,0.0348640664408986,1.0,,1.0,,1.0,,21,1,1,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0477194966311814e-08
mts_8692,f84ac4472da55b91,2021.06.23.17.31.36_veh-16_01443_01606,98.66566445101428,1.0,100.0,97.3313274977797,True,2.668672502220304,100.0,0.4641144278899992,0.8245447631789932,0.543165549828203,0.6637626976258486,0.4855839553856833,0.5,0.0,0.5,0.0,1.0,1.0,0.3119791425178915,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.4641143755627703,0.9282287511255408,1.260116265083487e-07
mts_8751,f84ac4472da55b91,2021.06.23.17.31.36_veh-16_01443_01606,97.50274288273135,1.0,100.0,97.3313274977797,True,2.668672502220304,99.8320991204252,0.0528373339305564,0.8352921338045628,0.1723396249411997,0.2552717481287952,0.1148840000228235,0.9314555254050038,0.0,0.964921931784356,0.488243677949138,0.9869550199316884,0.8096858988942671,,,,,,,,0.1342590493908026,0.9314555254050038,0.0,0.964921931784356,0.488243677949138,0.9869550199316884,0.8096858988942671,25,12,12,12,11,0.7940148,0.9314555254050038,0.2185204029083252,1.0753507614135742,1.1515517853469948,0.1016614571925168,0.922567111132029,1.260116265083487e-07
mts_8692,bcc74e9eaae05ca4,2021.06.14.14.25.15_veh-26_03964_04278,89.02535513577931,1.0,94.60247434581892,83.44823608493364,True,11.154238260885274,94.60247434581892,0.7169709092621024,-0.1072071296209745,0.7090605431378888,0.6247297245937685,0.5498762687178538,0.5,0.0,0.5,0.0,0.5,0.0,0.4374111263159558,0.5,0.0,0.5,0.0,1.0,1.0,,,,,,,,43,2,2,2,1,0.5,0.5,0.5,1.0,2.0,0.7169708334511411,1.4339416669022822,1.2238087219078668e-07
mts_8751,bcc74e9eaae05ca4,2021.06.14.14.25.15_veh-26_03964_04278,85.6303530471619,0.9999999999999996,98.61161030115936,83.44823608493364,True,15.1633742162257,94.89758848617517,0.2786294234131669,-0.49124389648203,0.4733058232917308,0.1981957556098708,0.2588446176797095,0.8220805204172696,0.0664741002608657,0.8358437877068993,0.1386886015062309,0.8819580063602951,0.3806453426125994,,,,,,,,0.3403438271663675,0.8094113086391621,0.0,0.8220805204172696,0.0664741002608657,0.8616906213215005,0.2743043792842837,23,9,9,9,8,0.64521986,0.8094113086391621,0.4000000059604645,1.4281423091888428,1.5054825390624529,0.4714435005193287,0.7027865249708296,1.2238087219078668e-07
mts_8692,4fe8a056f88154d5,2021.08.17.19.18.39_veh-08_00407_00595,94.7671537938411,1.0,95.72001267251302,95.26255390322224,True,0.4574587692907861,94.27175175677408,0.5759044244597177,0.9727334978791776,0.1773509714209713,0.3118928354987943,0.5571239487512074,0.5,0.0,0.5,0.0,0.8316326439380646,0.663265287876129,0.5994067359638507,0.5,0.0,0.5,0.0,0.6734693795442581,0.3469387590885162,,,,,,,,43,4,4,4,3,0.5,0.5,0.5,1.0,2.9989073085560083,0.9002486792464364,1.5625166271675257,5.053146120760425e-07
