token,log,step,PDMS,median_PDMS,P10_PDMS,feasible,hard_failure,zero_score,oracle64,oracle_gap,CVaR20,NC,DAC,EP,TTC,Comfort,DDC,HQ_mass,Hit8,best8,pairwise_ADE,Spread_AUC,mean_center_shift
bed1f99d06215f1b,2021.07.16.20.45.29_veh-35_00600_01084,0,92.16684047465785,92.23416413452668,91.2839019680959,1.0,0.0,0.0,93.47332926836891,1.3064887937110967,91.17368384265134,1.0,1.0,0.812004171391788,1.0,1.0,1.0,0.0625,0.25,93.04348388867044,0.1639171490838342,0.1379048643584738,0.0
bed1f99d06215f1b,2021.07.16.20.45.29_veh-35_00600_01084,1330,94.36833311740082,94.5100245618753,93.20426715997304,1.0,0.0,0.0,95.8802428300278,1.5119097126269736,93.01675883904534,1.0,1.0,0.8648399948176198,1.0,1.0,1.0,0.90625,1.0,95.4556722774458,0.2842500537707764,0.2388515730512152,0.6075255605847769
bed1f99d06215f1b,2021.07.16.20.45.29_veh-35_00600_01084,6650,96.66080949156182,96.78221272768116,96.07893396769586,1.0,0.0,0.0,97.65871832894648,0.9979088373846708,95.80658676291668,1.0,1.0,0.919859427797484,1.0,1.0,1.0,1.0,1.0,97.45370122896728,0.225060660451752,0.18707438258706,0.9382326124150508
bed1f99d06215f1b,2021.07.16.20.45.29_veh-35_00600_01084,13300,95.99553685889262,96.1214837586146,95.26602769404066,1.0,0.0,0.0,97.3079246822698,1.3123878233771933,95.10038343287586,1.0,1.0,0.9038928846134228,1.0,1.0,1.0,1.0,1.0,96.86642848850116,0.1846386232026426,0.1579735769956429,0.5794067761270035
bed1f99d06215f1b,2021.07.16.20.45.29_veh-35_00600_01084,11970,95.50866177749836,95.65538753865272,94.798778958928,1.0,0.0,0.0,96.8463283036385,1.33766652614014,94.56829933225124,1.0,1.0,0.8922078826599606,1.0,1.0,1.0,1.0,1.0,96.41060603318677,0.1881848375656415,0.1608337368092005,0.5127740827386071
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,0,91.4529386451406,91.48769992174832,90.76847278571114,1.0,0.0,0.0,92.76297501185988,1.310036366719288,90.69894636200549,1.0,1.0,0.7948705274833741,1.0,1.0,1.0,0.03125,0.25,92.35834480846322,0.1325454116180734,0.1125180894280069,0.0
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,1330,90.1871947894914,90.14632248207984,89.20386074710353,1.0,0.0,0.0,91.6473242413479,1.4601294518565169,89.13299622128336,1.0,1.0,0.7644926749477928,1.0,1.0,1.0,0.0,0.0,91.3247103105945,0.2610289479605812,0.2205761725476255,0.353381157571256
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,6650,92.17782204226096,92.23889672436748,91.66982141571818,1.0,0.0,0.0,93.39930792129296,1.221485879031988,91.52204486214414,1.0,1.0,0.8122677290142635,1.0,1.0,1.0,0.28125,1.0,92.94636330795348,0.1731679258940488,0.1453600456169129,0.5661407382205906
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,13300,92.36515997449156,92.32658793571709,91.73102570856511,1.0,0.0,0.0,93.47728693914134,1.112126964649789,91.67859914610396,1.0,1.0,0.816763839387797,1.0,1.0,1.0,0.4375,1.0,93.13949878743612,0.1505822741866087,0.1279554083390763,0.3063828311606186
770e1697a0255dc8,2021.07.09.17.06.37_veh-35_00928_02567,11970,91.31066237599248,91.30568819674444,90.59857313076049,1.0,0.0,0.0,92.52537948663662,1.2147171106441448,90.53374288019296,1.0,1.0,0.7914558970238195,1.0,1.0,1.0,0.03125,0.25,92.12959999957503,0.1560238873968954,0.1334623584960576,0.3816699966067159
ac2dfd95a1e55c5e,2021.10.01.19.16.42_veh-28_01731_01935,0,95.35831391996688,95.26433905082295,94.98444605197427,1.0,0.0,0.0,95.95533791907734,0.5970239991104478,94.95845221604807,1.0,1.0,0.8885995340792054,1.0,1.0,1.0,0.0,0.0,95.93336566008009,0.1355938719192786,0.1095191052624467,0.0
ac2dfd95a1e55c5e,2021.10.01.19.16.42_veh-28_01731_01935,1330,93.66861845125284,93.57550675237026,93.08487650696364,1.0,0.0,0.0,94.5478296518575,0.8792112006046438,93.03917963752522,1.0,1.0,0.8480468428300686,1.0,1.0,1.0,0.0,0.0,94.4590071780531,0.2429918569402814,0.1975844947978355,0.7489003808448087
ac2dfd95a1e55c5e,2021.10.01.19.16.42_veh-28_01731_01935,6650,94.83539397131256,94.74941912017924,94.33642780339522,1.0,0.0,0.0,95.74510055789146,0.9097065865789062,94.28888516692066,1.0,1.0,0.8760494553115014,1.0,1.0,1.0,0.0,0.0,95.55525931457304,0.1948464908655877,0.1575953147679143,0.5033517086410246
ac2dfd95a1e55c5e,2021.10.01.19.16.42_veh-28_01731_01935,13300,94.0220255960354,93.97211917713796,93.5316559801703,1.0,0.0,0.0,94.69676934915704,0.6747437531216463,93.5233430650059,1.0,1.0,0.8565286143048496,1.0,1.0,1.0,0.0,0.0,94.64587387483562,0.1495655823858359,0.1228004577025098,0.4942101618087559
ac2dfd95a1e55c5e,2021.10.01.19.16.42_veh-28_01731_01935,11970,94.10619033583926,94.06847078190005,93.6256440516803,1.0,0.0,0.0,94.77530081564458,0.669110479805326,93.609693999822,1.0,1.0,0.8585485680601421,1.0,1.0,1.0,0.0,0.0,94.73692423604072,0.1469274563009474,0.1204679823002111,0.6817578285213003
b4206de96b755fb8,2021.07.16.18.06.21_veh-38_04311_04460,0,99.72588953661068,100.0,98.79977165018796,1.0,0.0,0.0,100.0,0.2741104633893201,98.88887316375222,1.0,1.0,0.993421348878656,1.0,1.0,1.0,0.0,0.0,100.0,0.1745885635452521,0.1522827024084449,0.0
b4206de96b755fb8,2021.07.16.18.06.21_veh-38_04311_04460,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.3510019037150856,0.2975637657524116,0.4476554591601511
b4206de96b755fb8,2021.07.16.18.06.21_veh-38_04311_04460,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2173447994557401,0.1883121171789203,0.5052921333832378
b4206de96b755fb8,2021.07.16.18.06.21_veh-38_04311_04460,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2017991003367392,0.1765706651233767,0.3663421496462262
b4206de96b755fb8,2021.07.16.18.06.21_veh-38_04311_04460,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.199952750797304,0.1745832340487594,0.371045571978265
9ac1e7123b245486,2021.08.31.18.15.54_veh-40_00579_00980,0,90.5178971647436,90.32580397777797,89.06382344173427,1.0,0.0,0.0,92.86277951299468,2.3448823482510903,88.54257193154392,1.0,1.0,0.7724295319538464,1.0,1.0,1.0,0.34375,1.0,92.46078182896744,0.1764087793163136,0.1524774935131163,0.0
9ac1e7123b245486,2021.08.31.18.15.54_veh-40_00579_00980,1330,97.67162358917156,98.56994214769884,93.96258853614827,1.0,0.0,0.0,100.0,2.32837641082844,93.5419012341908,1.0,1.0,0.9441189661401173,1.0,1.0,1.0,0.96875,1.0,100.0,0.4428299156521101,0.3765383692872264,0.5908068783560524
9ac1e7123b245486,2021.08.31.18.15.54_veh-40_00579_00980,6650,92.75250152017,92.98329101836929,90.06897099009119,1.0,0.0,0.0,96.7013973458764,3.948895825706373,89.69420537364998,1.0,1.0,0.8260600364840804,1.0,1.0,1.0,0.6875,1.0,95.83434012072992,0.2872753092294076,0.2426959843283961,0.2996234732643813
9ac1e7123b245486,2021.08.31.18.15.54_veh-40_00579_00980,13300,91.11482299892184,90.84351637411343,89.35751127550245,1.0,0.0,0.0,93.8021070282118,2.687284029289956,88.90202423478677,1.0,1.0,0.7867557519741242,1.0,1.0,1.0,0.40625,1.0,93.47555115591996,0.2104236814304659,0.1788440907710439,0.2048033423724556
9ac1e7123b245486,2021.08.31.18.15.54_veh-40_00579_00980,11970,91.91018553419336,91.74108274010383,89.72383252124465,1.0,0.0,0.0,94.866798045059,2.95661251086564,89.28833061203328,1.0,1.0,0.8058444528206411,1.0,1.0,1.0,0.5625,1.0,94.36902326937668,0.2265072941298986,0.1934722890447454,0.3289210588100829
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,0,95.36369687834386,95.42153005318504,94.32933204185836,1.0,0.0,0.0,97.8622325619742,2.498535683630351,94.1586643780566,1.0,1.0,0.8887287250802525,1.0,1.0,1.0,0.125,0.75,96.84952803359356,0.10448029899038,0.0914207778529864,0.0
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,1330,96.47249621348143,96.22463765578829,95.00007319302702,1.0,0.0,0.0,98.84017167422948,2.367675460748046,94.94055589497628,1.0,1.0,0.9153399091235546,1.0,1.0,1.0,0.46875,1.0,98.08120711754532,0.2819530116942945,0.2405919844609214,0.3470272720760265
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,6650,93.62691684768,93.52547138069224,93.0358871833193,1.0,0.0,0.0,95.36757726213948,1.7406604144594835,92.90688736476449,1.0,1.0,0.8470460043443202,1.0,1.0,1.0,0.0,0.0,94.55847861766291,0.1421461062114355,0.1219963362450347,0.2253116619212493
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,13300,95.67309075962146,95.65364513415344,94.91710846066124,1.0,0.0,0.0,97.11582112796822,1.4427303683467585,94.9572360523139,1.0,1.0,0.8961541782309153,1.0,1.0,1.0,0.09375,0.5,96.50428368054776,0.1280827941663632,0.110540348358551,0.3383675089007446
dc89cd046c135fae,2021.10.01.19.16.42_veh-28_03307_03808,11970,96.14747083753558,96.10216759400598,95.38739202539873,1.0,0.0,0.0,97.66263796419396,1.5151671266583833,95.38435682760893,1.0,1.0,0.907539300100854,1.0,1.0,1.0,0.28125,1.0,97.06189410132416,0.137687701409274,0.118858010914795,0.2562352700991716
7da1df98fb8e5af0,2021.07.09.23.23.48_veh-26_00054_01295,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1433298195427845,0.1186206769263091,0.0
7da1df98fb8e5af0,2021.07.09.23.23.48_veh-26_00054_01295,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2451979015229898,0.2035894833222931,0.2353738958111179
7da1df98fb8e5af0,2021.07.09.23.23.48_veh-26_00054_01295,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1952162671744981,0.1613098801062016,0.6090944902518252
7da1df98fb8e5af0,2021.07.09.23.23.48_veh-26_00054_01295,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1551031737051978,0.1296502054761761,0.1818281776385796
7da1df98fb8e5af0,2021.07.09.23.23.48_veh-26_00054_01295,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1618366618656464,0.1350109995393794,0.256961513860393
392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1194861799258888,0.102873075320749,0.0
392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,1330,28.125,0.0,0.0,0.28125,0.71875,0.71875,100.0,71.875,0.0,0.28125,1.0,0.28125,0.28125,1.0,1.0,0.28125,1.0,100.0,0.2873483549020413,0.2430993967530232,0.3598605417714688
392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,6650,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1694552235858772,0.1457182412640534,0.3457111026015949
392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,13300,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1397434864992155,0.1205503838005369,0.2226721098223666
392e034cb2a55053,2021.10.05.06.31.40_veh-52_00005_00342,11970,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.153035698964963,0.1316827275171593,0.2860120981506584
b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,0,97.90621581012624,97.91249531401148,97.40611639319702,1.0,0.0,0.0,98.70025511203391,0.7940393019076737,97.30234387905728,1.0,1.0,0.9497491794430296,1.0,1.0,1.0,0.0,0.0,98.4920767948898,0.2792604480475952,0.2389871234500563,0.0
b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,1330,99.23248352210882,99.43057281914976,98.31032365672428,1.0,0.0,0.0,100.0,0.7675164778911778,98.09228054043776,1.0,1.0,0.981579604530612,1.0,1.0,1.0,0.71875,1.0,100.0,0.6329301443772541,0.555307499502431,0.6924641577158035
b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,6650,99.30939026091596,99.34977128327768,98.61498570172915,1.0,0.0,0.0,99.98196331823638,0.6725730573204345,98.63158069364226,1.0,1.0,0.983425366261983,1.0,1.0,1.0,0.84375,1.0,99.84001352887074,0.3514866757608688,0.3061140736680072,0.7539453566976362
b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,13300,98.44860914320896,98.43412450500648,97.87883884374097,1.0,0.0,0.0,99.08848893849282,0.6398797952838606,97.88794530165252,1.0,1.0,0.9627666194370152,1.0,1.0,1.0,0.125,0.75,98.97335130096953,0.2865691579419244,0.2440625195499866,0.3589287944595246
b940d77be0d45ec9,2021.07.16.16.27.22_veh-26_01536_02260,11970,99.25109160513516,99.23276335635872,98.71306419740536,1.0,0.0,0.0,99.89898110435416,0.6478894992189907,98.69483723897808,1.0,1.0,0.982026198523244,1.0,1.0,1.0,0.84375,1.0,99.7906150531258,0.302080007908813,0.2565669592592676,0.5565819441970745
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.0385290385776219,0.0338635895008202,0.0
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.19106814988311,0.1672668961203506,0.3644889269111905
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1127453684867818,0.0966259464747818,0.3462123491677862
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.0720453544641811,0.0608066561909482,0.2898018596223035
1f22c13b337250e8,2021.07.16.20.45.29_veh-35_00016_00589,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.0768541903589139,0.0646133004562354,0.4327271746614409
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,0,81.99658228321584,82.00340592251894,81.63184216280828,1.0,0.0,0.0,82.61178703593185,0.6152047527160107,81.59228736349176,1.0,1.0,0.5679179747971801,1.0,1.0,1.0,0.0,0.0,82.41400633394566,0.1308687873841541,0.1093935047798283,0.0
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,1330,83.48175821402168,83.57824617208115,82.96446202844112,1.0,0.0,0.0,84.0679753052194,0.5862170911977245,82.91889125614982,1.0,1.0,0.6035621971365206,1.0,1.0,1.0,0.90625,1.0,83.94632960889118,0.2716186451005039,0.2261521622240526,0.4552890759495447
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,6650,84.11309878500177,84.09305456125153,83.512454975832,1.0,0.0,0.0,84.86582349759803,0.7527247125962617,83.51022860978942,1.0,1.0,0.6187143708400422,1.0,1.0,1.0,1.0,1.0,84.7238614179152,0.2144792415502302,0.1805179633077879,0.5145711990240444
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,13300,83.94765714561107,83.93838350939365,83.44814528618659,1.0,0.0,0.0,84.66608629246007,0.7184291468489903,83.44496002826381,1.0,1.0,0.6147437714946657,1.0,1.0,1.0,1.0,1.0,84.51393580843961,0.1790762357354015,0.1497980401455889,0.5192282999994055
de8c2538d4305d9d,2021.10.05.06.31.40_veh-52_00734_01305,11970,84.27735012594593,84.26001915227863,83.72451944566855,1.0,0.0,0.0,84.99849308033421,0.7211429543882844,83.7565904970503,1.0,1.0,0.6226564030227022,1.0,1.0,1.0,1.0,1.0,84.8297005743211,0.1855932015165629,0.1546358172288613,0.5974311936283352
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,0,99.99297520019024,100.0,100.0,1.0,0.0,0.0,100.0,0.0070247998097556,99.9678866294411,1.0,1.0,0.9998314048045658,1.0,1.0,1.0,0.0,0.0,100.0,0.1474142474628914,0.1217200155992975,0.0
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2741327988778793,0.2248243669155948,0.2539230488169863
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2152994213825969,0.1740867636370414,0.7504106125340286
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1634193183667991,0.1356107806277566,0.6205649888245451
1dda1a63c5735182,2021.06.23.16.54.19_veh-35_01277_01592,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1627169685776535,0.1349046095808316,0.6475485539383681
449f34ad438e59d2,2021.07.16.01.22.41_veh-14_04315_07102,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1070327615433788,0.0939307732384152,0.0
449f34ad438e59d2,2021.07.16.01.22.41_veh-14_04315_07102,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2894584832602802,0.2585709469905865,0.2966568207846957
449f34ad438e59d2,2021.07.16.01.22.41_veh-14_04315_07102,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1552463847922299,0.1329234356685577,0.2468293203828346
449f34ad438e59d2,2021.07.16.01.22.41_veh-14_04315_07102,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1221217122787665,0.1065620404152529,0.3124236740128839
449f34ad438e59d2,2021.07.16.01.22.41_veh-14_04315_07102,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1209085696178492,0.1047184241286789,0.3205294577781857
8c1a989cd94c5c12,2021.07.16.00.51.05_veh-17_01938_03243,0,84.375,100.0,0.0,0.84375,0.15625,0.15625,100.0,15.625,28.571428571428573,1.0,0.84375,0.84375,0.90625,1.0,1.0,0.84375,1.0,100.0,0.1162603344871167,0.0964868206937924,0.0
8c1a989cd94c5c12,2021.07.16.00.51.05_veh-17_01938_03243,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.2237808447767247,0.1851017354091402,0.5435919050805442
8c1a989cd94c5c12,2021.07.16.00.51.05_veh-17_01938_03243,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.1524605716880085,0.1272572002733425,0.6408804384950475
8c1a989cd94c5c12,2021.07.16.00.51.05_veh-17_01938_03243,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.1207943935017364,0.1014263188897233,0.4246661770031709
8c1a989cd94c5c12,2021.07.16.00.51.05_veh-17_01938_03243,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.1210372838820321,0.1018474711669119,0.4968157385715745
3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1449608981383256,0.124326709540513,0.0
3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2665455883314008,0.228362976861257,0.9595451663808544
3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2188424260082588,0.1843254346154937,0.3592442179420561
3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1633931864555821,0.1399280892419162,0.1970182446067934
3d44a52acf525ec7,2021.09.15.15.34.53_veh-28_00512_01084,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1656028737851899,0.1405299141012123,0.2657924233448123
14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,0,86.23485068862158,98.79760669767222,58.28183346964782,0.6875,0.0,0.0,99.91874996265516,13.683899274033593,58.20383568001595,1.0,1.0,0.982136416526918,0.6875,1.0,1.0,0.6875,1.0,99.68588157198757,0.1535740643853712,0.1294954888493616,0.0
14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,1330,97.84011283868776,98.05066697878382,95.93989681040772,1.0,0.0,0.0,100.0,2.159887161312241,95.92555540820284,1.0,1.0,0.9481627081285062,1.0,1.0,1.0,1.0,1.0,99.34028036599338,0.2947310562126284,0.2500025309456118,0.4027075093985047
14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,6650,95.61864734332212,95.72259875543637,94.36987016825644,1.0,0.0,0.0,97.12377381374417,1.5051264704220555,94.41499856416756,1.0,1.0,0.8948475362397306,1.0,1.0,1.0,1.0,1.0,96.5569599236848,0.2040382665076397,0.1711257227217532,0.2913523861775968
14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,13300,93.34461719521116,93.33535406491916,92.71807990645728,1.0,0.0,0.0,94.28111532129732,0.9364981260861498,92.69900886481598,1.0,1.0,0.8402708126850682,1.0,1.0,1.0,1.0,1.0,94.0000018262505,0.1685698037361615,0.1420939015366331,0.4711596947804344
14d0749e1fc85004,2021.06.23.21.56.29_veh-35_00947_01581,11970,94.2592301345756,94.29009130827951,93.48146079229468,1.0,0.0,0.0,95.31300366794623,1.0537735333706308,93.50222205184843,1.0,1.0,0.8622215232298145,1.0,1.0,1.0,1.0,1.0,94.87370854869368,0.1714574818129814,0.1452973132065105,0.48786734932832
ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1376147675702337,0.1125414667010319,0.0
ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2622688718702132,0.2224145777063414,0.614417326628802
ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1786049682098646,0.1516895070054453,0.5414334886600933
ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1448233394621736,0.1192940309326356,0.4217276704974905
ee05069c50295595,2021.06.23.14.58.13_veh-35_00016_00153,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1480493888825064,0.1216321053651766,0.4336972271541784
5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1527833956462103,0.1224502377195498,0.0
5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2743682215723486,0.2267831048397506,0.234483904080664
5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2052797690397136,0.1649399775877032,0.6697056720119876
5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1545648834859903,0.1260193629843058,0.2344478781530382
5daaf9b25cb558f9,2021.06.14.11.44.56_veh-35_02696_02932,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1591462320474968,0.129376761873572,0.376848925685985
df51d2fef8c25f56,2021.06.09.19.40.26_veh-12_00279_01212,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1565464057941621,0.1296249981639209,0.0
