token,log,cohort,psi_train,psi_validation,positive_weight_targets,non_gt_targets
0c90305d79115393,2021.06.14.13.27.42_veh-35_02117_02272,NEW4000,True,False,2,1
80f6e669cd6b5117,2021.08.17.18.54.02_veh-45_00665_01065,NEW4000,True,False,2,2
d716414467955dba,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,True,False,3,2
8ea0c4199fc95316,2021.06.14.11.44.56_veh-35_00938_01134,NEW4000,True,False,2,2
f083a5d5be4e5302,2021.06.14.16.32.09_veh-35_03803_04103,NEW4000,True,False,2,1
258a2c54d30752bb,2021.07.09.15.53.28_veh-38_02316_03434,NEW4000,True,False,3,2
1d6491246e215b5b,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,True,False,1,1
5f087ec056fd56c6,2021.08.17.13.15.12_veh-45_02124_02293,NEW4000,True,False,2,2
e561c3bbc4a851cb,2021.06.23.14.06.20_veh-26_00020_01142,NEW4000,True,False,2,1
2d2ad163c5cd5b34,2021.07.16.00.51.05_veh-17_03264_05261,NEW4000,True,False,2,1
19756c7e7d015c5e,2021.07.16.16.27.22_veh-26_02282_03814,NEW4000,True,False,2,1
f8b1221748755f94,2021.08.09.17.55.59_veh-28_00320_00544,NEW4000,False,True,1,0
8e06330363f3578e,2021.06.23.20.00.35_veh-35_00016_00119,NEW4000,True,False,2,1
f25ccf079e4d5125,2021.10.11.05.34.05_veh-50_00020_00149,NEW4000,True,False,1,1
4997d52f1b85561b,2021.07.09.17.06.37_veh-35_00928_02567,NEW4000,True,False,2,1
5a138a421c5f5550,2021.10.06.17.08.46_veh-28_01127_01287,NEW4000,True,False,1,1
c261fb35bc3a5bf2,2021.06.23.18.23.38_veh-26_00663_01217,NEW4000,True,False,2,2
39b14e7f852f5811,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,2,1
51917072a2835e88,2021.10.05.07.10.04_veh-52_00689_01322,NEW4000,False,True,1,0
a45d929ad6555f1c,2021.06.23.14.58.13_veh-35_01130_01820,NEW4000,True,False,1,1
6d76cc887d685692,2021.07.16.01.22.41_veh-14_00015_00547,NEW4000,True,False,3,2
e3a32f5d86805688,2021.08.17.17.17.01_veh-45_01796_02069,NEW4000,True,False,1,1
aaa39cb51bf955b3,2021.06.23.14.06.20_veh-26_00020_01142,NEW4000,True,False,1,0
64a2a7a4ef13505c,2021.07.09.20.59.12_veh-38_04342_05676,NEW4000,True,False,2,2
8bea5f4288c554e0,2021.07.16.00.51.05_veh-17_01938_03243,NEW4000,True,False,3,3
ee77d9a564fa535a,2021.06.09.14.50.36_veh-26_00677_00819,NEW4000,True,False,3,3
c6e964acdf545d8e,2021.10.01.17.52.06_veh-28_00450_00599,NEW4000,True,False,1,1
c95cebbef6a85f6c,2021.06.14.18.13.35_veh-26_04547_04710,NEW4000,True,False,1,1
1543049980f15e78,2021.10.11.02.57.41_veh-50_02155_02265,NEW4000,True,False,1,1
362916cb56fe5943,2021.10.11.07.47.13_veh-50_01513_02138,NEW4000,True,False,3,2
158144729b945f8d,2021.10.05.06.31.40_veh-52_00734_01305,NEW4000,False,True,1,0
539b7c76bace5f43,2021.06.23.17.31.36_veh-16_01904_02129,NEW4000,True,False,2,1
db8331745fc552a4,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,True,False,2,1
eba99700f08f5558,2021.06.23.20.00.35_veh-35_00960_03649,NEW4000,True,False,1,1
fb49e0a26abb5d7a,2021.06.08.17.36.50_veh-26_03873_04225,NEW4000,False,True,1,0
ce767518636753b9,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,True,False,1,1
f762f556ad3e59f2,2021.06.14.14.03.45_veh-38_04499_05170,NEW4000,True,False,3,2
81ba27a70737506b,2021.07.16.18.49.56_veh-26_00833_03384,NEW4000,True,False,1,0
9db0a0346c5d57f0,2021.08.17.16.48.45_veh-43_03384_03788,NEW4000,True,False,2,1
bd4bb3997db351c1,2021.06.14.11.44.56_veh-35_00938_01134,NEW4000,True,False,1,1
126521547c655d11,2021.08.17.18.54.02_veh-45_00016_00304,NEW4000,True,False,1,1
ee8a01183f3c5c9d,2021.06.09.11.54.15_veh-12_00361_00678,NEW4000,True,False,1,1
75c8e19b5d595161,2021.10.01.19.16.42_veh-28_01511_01624,NEW4000,True,False,3,3
fc4d0e0099c7513b,2021.10.01.15.32.11_veh-28_01178_01392,NEW4000,True,False,1,1
84313df7ed355edc,2021.06.08.14.35.24_veh-26_02555_03004,NEW4000,False,True,1,0
87c65fc20c8150e9,2021.08.17.17.17.01_veh-45_02314_02798,NEW4000,True,False,1,1
ce55be3c63d95068,2021.07.16.00.51.05_veh-17_00023_01331,NEW4000,True,False,3,3
b8ad7d442da053ff,2021.06.09.11.54.15_veh-12_02734_02946,NEW4000,True,False,2,1
72439ddbd40d5c90,2021.09.14.18.43.41_veh-45_01245_01529,NEW4000,False,True,1,0
380c3e9744c55761,2021.07.09.23.23.48_veh-26_00054_01295,NEW4000,True,False,1,0
90a90b1248a553d3,2021.10.11.05.34.05_veh-50_02309_02677,NEW4000,True,False,2,1
7e52637b50355a3e,2021.06.23.14.06.20_veh-26_01563_02494,NEW4000,True,False,1,1
527aa56f9e895667,2021.06.07.19.43.00_veh-35_01782_01986,NEW4000,False,True,1,0
90dcd8b937495fcf,2021.07.16.01.22.41_veh-14_00572_01716,NEW4000,True,False,2,2
9844b1934771531e,2021.07.09.16.12.19_veh-26_07208_07271,NEW4000,True,False,2,1
438c900cb1405d45,2021.05.12.23.36.44_veh-35_01133_01535,NEW4000,True,False,1,0
fa5bd63663695d34,2021.06.23.21.56.29_veh-35_01603_02401,NEW4000,True,False,2,1
6613d2776e325288,2021.10.11.02.57.41_veh-50_02318_02417,NEW4000,True,False,1,1
c6204a3ae8dc52cf,2021.10.11.07.12.18_veh-50_00866_01534,NEW4000,True,False,2,1
0a4bf5e58c775dc3,2021.06.08.12.54.54_veh-26_00733_00983,NEW4000,False,True,1,0
2c13308d83aa50cc,2021.06.14.18.33.41_veh-35_03901_04264,NEW4000,True,False,1,1
6665500d632552fc,2021.06.14.14.03.45_veh-38_02112_03169,NEW4000,True,False,1,1
57302b4225955da6,2021.06.09.19.40.26_veh-12_00279_01212,NEW4000,True,False,1,0
39141adaaa845bb9,2021.06.09.12.39.51_veh-26_04543_05321,NEW4000,True,False,1,1
2f032b963cdc5785,2021.06.14.17.26.26_veh-38_00955_01067,NEW4000,True,False,1,1
11290c49b1b45c38,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,1,0
684a1d76d17d5b55,2021.10.05.06.24.06_veh-50_00717_01300,NEW4000,False,True,1,0
875ca3a865ea5377,2021.06.23.18.23.38_veh-26_01769_01925,NEW4000,True,False,1,1
bc4b5e51fb975321,2021.10.11.05.34.05_veh-50_00189_00398,NEW4000,True,False,1,1
f113e70c012f55ca,2021.06.08.14.35.24_veh-26_02555_03004,NEW4000,False,True,1,0
e143e31ff8475a07,2021.07.09.23.23.48_veh-26_04648_06327,NEW4000,True,False,1,1
522d9ac535465d75,2021.06.23.14.06.20_veh-26_00020_01142,NEW4000,True,False,2,1
f937d42b8b875381,2021.06.14.19.22.11_veh-38_01134_01389,NEW4000,True,False,2,2
ecd96bf9429256af,2021.06.14.13.28.41_veh-12_01779_02059,NEW4000,True,False,2,2
174ae90988285ddf,2021.06.23.18.23.38_veh-26_00663_01217,NEW4000,True,False,1,1
44423fb4b4e45939,2021.06.08.17.36.50_veh-26_03873_04225,NEW4000,False,True,1,0
79553a1f4d495bb9,2021.06.14.14.25.15_veh-26_02932_03190,NEW4000,True,False,1,0
66dc03243db95ac7,2021.06.09.14.03.17_veh-12_00294_00364,NEW4000,True,False,1,1
cc22a320d84c5856,2021.08.17.16.48.45_veh-43_00451_00871,NEW4000,True,False,2,2
2d9f87993b9e5a9a,2021.06.08.18.18.30_veh-38_05578_05988,NEW4000,False,True,1,0
38ae0f1629215d45,2021.10.05.06.31.40_veh-52_00465_00713,NEW4000,False,True,1,0
7edfc759338c5d9e,2021.08.17.18.13.38_veh-45_00946_01854,NEW4000,True,False,1,1
7ce1ff06e3515258,2021.06.08.14.14.51_veh-35_00893_01188,NEW4000,False,True,1,0
ea8e54d271cd5f73,2021.07.16.18.06.21_veh-38_02197_03220,NEW4000,True,False,1,0
654bad5614ed5a30,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,True,False,2,1
f8a922c4a6b15db6,2021.06.09.20.26.11_veh-35_00026_00236,NEW4000,True,False,2,1
effc3af855d653a9,2021.09.14.18.43.41_veh-45_00965_01195,NEW4000,False,True,1,0
4c35b111a39a56ec,2021.10.05.04.03.05_veh-50_00536_00637,NEW4000,False,True,1,0
4c14db84747c50cb,2021.06.09.12.51.31_veh-35_03229_03360,NEW4000,True,False,2,2
6ece56da69135424,2021.07.09.23.23.48_veh-26_00054_01295,NEW4000,True,False,2,1
2309d8f1ef1758af,2021.06.14.17.26.26_veh-38_01293_01488,NEW4000,True,False,1,1
e64d644132c25f6e,2021.08.31.18.15.54_veh-40_00038_00199,NEW4000,False,True,1,0
420ea43044b05ddf,2021.05.12.22.28.35_veh-35_01175_02127,NEW4000,True,False,1,1
fe47d1d6868e571a,2021.08.24.19.30.33_veh-45_01391_01523,NEW4000,False,True,1,0
18a788f9e0b35bac,2021.08.24.19.30.33_veh-45_00290_00484,NEW4000,False,True,1,0
91c00211260a5e01,2021.07.16.20.45.29_veh-35_02509_02649,NEW4000,True,False,2,1
08985a94440452a4,2021.06.14.18.33.41_veh-35_00488_00562,NEW4000,True,False,1,1
25759fe2cf405e20,2021.07.16.00.24.14_veh-38_00367_01154,NEW4000,True,False,2,1
3265548e625e51ff,2021.07.16.18.19.22_veh-35_00023_00234,NEW4000,True,False,1,1
92de903642d55659,2021.06.23.21.56.29_veh-35_00220_00936,NEW4000,True,False,3,3
3c0237b4bd4f5070,2021.09.15.13.52.55_veh-39_00818_01335,NEW4000,True,False,1,1
c9f6600e11e55ef4,2021.09.14.18.43.41_veh-45_02503_03013,NEW4000,False,True,1,0
d6587d7b1cc8515f,2021.10.05.06.24.06_veh-50_00021_00383,NEW4000,False,True,1,0
b61466aee802514b,2021.06.14.18.13.35_veh-26_01728_01918,NEW4000,True,False,2,2
63f7d70d4a29501e,2021.07.16.16.01.30_veh-38_00016_00333,NEW4000,True,False,2,2
cd40125483eb573d,2021.10.11.02.57.41_veh-50_00352_00535,NEW4000,True,False,1,1
42f40df634a75f7d,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,True,False,1,1
d64e9664777450e1,2021.06.23.22.05.48_veh-16_00015_00276,NEW4000,True,False,1,1
f19d8494044c579a,2021.06.07.17.46.49_veh-35_02607_03120,NEW4000,False,True,1,0
d3697bc85b5a5cff,2021.10.11.07.47.13_veh-50_00326_00708,NEW4000,True,False,1,1
9cf3177f41975a7b,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,True,False,1,1
e46661aa479f5570,2021.06.14.16.48.02_veh-12_00721_00828,NEW4000,True,False,3,3
0cc13d4765035a55,2021.07.09.20.26.06_veh-35_01768_02782,NEW4000,True,False,1,0
992907e4edad5192,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,True,False,1,1
ae0ec5bd020e52c7,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,True,False,1,1
6c7b1c60828a5d8a,2021.10.11.08.31.07_veh-50_00005_00242,NEW4000,True,False,1,1
d277b1726ee15b0c,2021.09.15.14.27.22_veh-39_00038_00414,NEW4000,True,False,1,1
e490256610fd5c61,2021.10.01.15.32.11_veh-28_01178_01392,NEW4000,True,False,2,1
7a3f618b51e55c6b,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,True,False,2,1
464926219efe5666,2021.06.14.11.44.56_veh-35_00938_01134,NEW4000,True,False,2,1
c7aa3f0beaeb510a,2021.07.16.16.08.35_veh-35_01664_02376,NEW4000,True,False,2,1
8c454e3f9dfb543e,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,True,False,2,1
dda2e7df3c7f5e8e,2021.06.14.14.03.45_veh-38_04499_05170,NEW4000,True,False,1,0
fdd8d8db69fb5c5b,2021.09.15.13.16.40_veh-28_00366_00631,NEW4000,True,False,2,1
593e5c31020e5c06,2021.07.16.16.01.30_veh-38_05766_06843,NEW4000,True,False,1,0
5727ded773505276,2021.06.14.16.32.09_veh-35_03803_04103,NEW4000,True,False,2,1
3a3d8fd874315602,2021.06.14.16.32.09_veh-35_03803_04103,NEW4000,True,False,2,1
32124ba9830f5318,2021.07.16.18.49.56_veh-26_00833_03384,NEW4000,True,False,2,1
dbe873f67d295c85,2021.07.09.23.23.48_veh-26_02228_04624,NEW4000,True,False,1,1
eb617262821a5a50,2021.10.01.13.28.54_veh-28_00607_00973,NEW4000,True,False,1,0
9cba0ba6adac5b5f,2021.05.12.22.28.35_veh-35_00620_01164,NEW4000,True,False,2,1
943bd3e0d7455911,2021.09.15.12.32.43_veh-28_01070_01157,NEW4000,True,False,1,1
036e15d2072a575e,2021.06.09.17.23.18_veh-38_00305_00597,NEW4000,True,False,1,1
3c19ca832da556c1,2021.05.12.22.28.35_veh-35_00620_01164,NEW4000,True,False,2,1
880ebcaa69855e69,2021.06.23.21.56.29_veh-35_01603_02401,NEW4000,True,False,2,1
5fa7b5ff9e465c0e,2021.07.16.18.06.21_veh-38_04933_05307,NEW4000,True,False,2,1
87f8f56cc5db5808,2021.06.14.17.26.26_veh-38_03414_03761,NEW4000,True,False,2,2
162227c7efb15e43,2021.07.09.17.06.37_veh-35_05026_05593,NEW4000,True,False,1,1
344305db1b1d5917,2021.07.16.01.22.41_veh-14_02003_02615,NEW4000,True,False,1,1
7f99557a480e52b8,2021.07.09.20.26.06_veh-35_00016_01757,NEW4000,True,False,2,1
ab915f2b2c005211,2021.08.17.14.32.33_veh-08_01072_01231,NEW4000,True,False,2,1
be7c0cffbf8553e2,2021.06.14.11.44.56_veh-35_02064_02388,NEW4000,True,False,3,3
32810b1a65f55d11,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,2,1
16e446eab82b5d45,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,True,False,1,1
73f168b39deb50fc,2021.06.14.11.44.56_veh-35_02983_03378,NEW4000,True,False,2,1
71c69f0fa88b5938,2021.06.08.12.00.19_veh-35_05235_05578,NEW4000,False,True,1,0
20f2926266985a98,2021.08.31.16.37.21_veh-40_01405_01642,NEW4000,False,True,1,0
36a54d2443f154ba,2021.06.09.18.23.43_veh-35_02680_02868,NEW4000,True,False,1,0
86e8e35f532c508b,2021.08.17.18.54.02_veh-45_02202_02416,NEW4000,True,False,1,1
4283ccd781355eea,2021.10.06.19.27.33_veh-28_00805_01736,NEW4000,True,False,1,1
c5578661619e5d99,2021.10.05.07.10.04_veh-52_00689_01322,NEW4000,False,True,1,0
ab86c5c23a1f5ff9,2021.07.09.23.23.48_veh-26_04648_06327,NEW4000,True,False,1,1
5ef6f8ab19cf57c4,2021.09.15.14.00.15_veh-28_01611_01874,NEW4000,True,False,1,1
b154aa1883005a40,2021.10.05.07.49.39_veh-52_00934_01406,NEW4000,False,True,1,0
687cb46742975bb0,2021.06.23.21.56.29_veh-35_00947_01581,NEW4000,True,False,1,1
5d6f565a3b855a22,2021.08.24.17.34.27_veh-45_00808_00993,NEW4000,False,True,1,0
8570d9472c0c5ba8,2021.10.11.07.47.13_veh-50_01020_01123,NEW4000,True,False,1,1
5f6c447441735020,2021.08.24.15.09.18_veh-45_00216_00862,NEW4000,False,True,1,0
eb7b351f880a5246,2021.06.23.20.00.35_veh-35_00130_00949,NEW4000,True,False,1,1
3c1c605d83155b45,2021.10.06.14.31.13_veh-28_00589_00665,NEW4000,True,False,1,1
75b7d16fee945100,2021.10.01.13.28.54_veh-28_01098_01337,NEW4000,True,False,1,1
4883f48f74fa553d,2021.08.17.14.32.33_veh-08_01072_01231,NEW4000,True,False,2,1
0e8f1b9f15eb509d,2021.06.23.14.58.13_veh-35_01130_01820,NEW4000,True,False,1,0
24590d64442a582a,2021.06.14.18.33.41_veh-35_03798_03867,NEW4000,True,False,1,1
f8c24ec7f1215e5d,2021.06.07.17.46.49_veh-35_04839_05184,NEW4000,False,True,1,0
49e6828c772b5410,2021.10.01.19.16.42_veh-28_03307_03808,NEW4000,True,False,1,1
e2b4a566e4d056c8,2021.06.09.17.23.18_veh-38_02094_02305,NEW4000,True,False,1,1
62537ca12c515819,2021.06.09.17.37.09_veh-12_03600_03810,NEW4000,True,False,1,0
1d1d6b14e0795818,2021.07.16.16.08.35_veh-35_02551_02640,NEW4000,True,False,2,1
a81815f3aef35cb9,2021.06.09.12.39.51_veh-26_05620_06003,NEW4000,True,False,1,0
46477c5e06295ad6,2021.10.01.19.16.42_veh-28_00392_00906,NEW4000,True,False,1,1
0fb44f035ccb55d9,2021.10.05.06.57.40_veh-50_00665_00857,NEW4000,False,True,1,0
e538c4e2bb155e78,2021.09.14.18.43.41_veh-45_00965_01195,NEW4000,False,True,1,0
8289537664b95b7e,2021.06.09.12.06.35_veh-35_00422_01112,NEW4000,True,False,1,1
78481325807e59dc,2021.07.09.17.06.37_veh-35_02609_05015,NEW4000,True,False,1,1
dce3e2b2505c5a81,2021.08.17.13.15.12_veh-45_02025_02103,NEW4000,True,False,1,1
5fe9649c73455b07,2021.06.08.12.00.19_veh-35_05235_05578,NEW4000,False,True,1,0
826ea935f9875f44,2021.08.17.14.32.33_veh-08_01072_01231,NEW4000,True,False,1,1
58019caa7f205206,2021.07.09.20.26.06_veh-35_00016_01757,NEW4000,True,False,1,1
5c558febf24e5e2d,2021.07.09.20.59.12_veh-38_03292_04331,NEW4000,True,False,2,1
302e74b1e7ee5d60,2021.09.15.13.16.40_veh-28_00366_00631,NEW4000,True,False,2,1
00bb64a977de56d5,2021.10.11.05.34.05_veh-50_00568_00631,NEW4000,True,False,1,1
53ae74000081523d,2021.06.14.20.14.09_veh-26_00488_00601,NEW4000,True,False,1,1
2d4ef1305b7d556f,2021.10.05.06.57.40_veh-50_00485_00624,NEW4000,False,True,1,0
888cb5a4b4c25eab,2021.06.09.12.51.31_veh-35_01729_02626,NEW4000,True,False,3,2
fc84c4682de25e66,2021.06.09.17.37.09_veh-12_00404_00864,NEW4000,True,False,1,0
5e86753af6db58ff,2021.06.09.19.40.26_veh-12_01525_02020,NEW4000,True,False,2,1
d7fcee5972235e51,2021.06.07.17.46.49_veh-35_02607_03120,NEW4000,False,True,1,0
b2f8a2dd75345c5a,2021.06.14.18.33.41_veh-35_00654_00887,NEW4000,True,False,1,0
d2036bd593335bb8,2021.06.23.18.23.38_veh-26_00069_00642,NEW4000,True,False,2,1
c73733b5e5e55b64,2021.06.09.12.39.51_veh-26_00609_01168,NEW4000,True,False,2,1
cbbf3f5578a05f21,2021.06.23.20.00.35_veh-35_00960_03649,NEW4000,True,False,2,2
4500d43b216754c9,2021.06.09.20.26.11_veh-35_00825_00942,NEW4000,True,False,1,1
5272d115f691525d,2021.07.09.20.26.06_veh-35_00016_01757,NEW4000,True,False,1,1
4b453eab042050a1,2021.06.23.18.23.38_veh-26_00663_01217,NEW4000,True,False,1,1
a095b961487a5b63,2021.10.11.02.57.41_veh-50_02428_02548,NEW4000,True,False,1,1
6bbc73aef4ce56bc,2021.07.16.16.08.35_veh-35_00805_01292,NEW4000,True,False,1,0
715522fde8ce5009,2021.10.11.08.31.07_veh-50_01972_02057,NEW4000,True,False,1,1
935ce5fd34c75e7b,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,True,False,1,0
b56abd6ec2f45b81,2021.07.16.00.51.05_veh-17_00023_01331,NEW4000,True,False,1,1
81cc48bc907e5336,2021.06.23.21.56.29_veh-35_00947_01581,NEW4000,True,False,1,1
928bc8d28aac5f98,2021.06.23.16.52.00_veh-26_00828_01032,NEW4000,True,False,2,1
2cbad57b521c57b2,2021.06.14.11.44.56_veh-35_04178_05084,NEW4000,True,False,1,1
ddd2962f0a4c5381,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,True,False,1,1
dd64b091ab335da1,2021.06.08.17.36.50_veh-26_03873_04225,NEW4000,False,True,1,0
541bf29113de54e1,2021.06.14.16.32.09_veh-35_01781_02379,NEW4000,True,False,1,0
1cc6f57ea3795008,2021.08.17.13.15.12_veh-45_01517_01668,NEW4000,True,False,1,1
e07673017acd57b7,2021.06.14.18.42.45_veh-12_04086_04221,NEW4000,True,False,1,0
bf9b14da2d425b8c,2021.06.09.12.06.35_veh-35_00284_00410,NEW4000,True,False,1,1
29519b29e4155f15,2021.06.08.14.14.51_veh-35_00893_01188,NEW4000,False,True,1,0
3ea3416c97095653,2021.07.09.15.53.28_veh-38_00184_02293,NEW4000,True,False,2,1
cfd304e469ed58b6,2021.06.09.18.23.43_veh-35_01232_01405,NEW4000,True,False,1,1
a154216e1b4f5a96,2021.06.23.14.54.32_veh-16_01187_03336,NEW4000,True,False,1,1
a70f7dc1b37e5871,2021.06.09.20.26.11_veh-35_00825_00942,NEW4000,True,False,2,1
070988681d2b567c,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,True,False,2,1
ae705bb0b129515c,2021.06.09.14.50.36_veh-26_05398_05800,NEW4000,True,False,1,1
3e7dfb08171c5ec8,2021.07.09.20.59.12_veh-38_02064_03281,NEW4000,True,False,1,0
280b0693fd4857e8,2021.06.09.12.39.51_veh-26_03951_04180,NEW4000,True,False,2,1
a47d3abdb3dc520f,2021.06.23.16.54.19_veh-35_00808_01256,NEW4000,True,False,1,1
39df0240ad9156c2,2021.07.16.16.27.22_veh-26_02282_03814,NEW4000,True,False,2,1
b868bad238895794,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,True,False,2,1
5543b3f415e453aa,2021.06.09.14.03.17_veh-12_00859_00931,NEW4000,True,False,2,1
c8eb8606c7995109,2021.06.23.20.00.35_veh-35_03660_04140,NEW4000,True,False,1,0
d5b82bf0402c5a39,2021.06.09.19.40.26_veh-12_00279_01212,NEW4000,True,False,3,3
a3865e30ab6f56c7,2021.10.11.05.34.05_veh-50_01281_01692,NEW4000,True,False,1,1
07adaac081bb5e33,2021.08.31.14.01.15_veh-40_00573_00681,NEW4000,False,True,1,0
d7610e969e8d5160,2021.09.15.15.02.19_veh-39_00105_00203,NEW4000,True,False,1,1
ca7330e7b5645ba6,2021.06.14.14.03.45_veh-38_00088_00769,NEW4000,True,False,3,2
e40b2d22410e51bb,2021.06.07.17.46.49_veh-35_02607_03120,NEW4000,False,True,1,0
401b00cf08515ca7,2021.07.09.23.23.48_veh-26_04648_06327,NEW4000,True,False,1,0
f18c3fc4dcf15a79,2021.07.16.00.51.05_veh-17_01938_03243,NEW4000,True,False,1,1
64f1f060282d55d6,2021.06.09.17.37.09_veh-12_02639_02992,NEW4000,True,False,3,3
b6afc9e2672056ad,2021.07.09.20.59.12_veh-38_04342_05676,NEW4000,True,False,2,1
c58841b3eda35d47,2021.08.17.16.57.11_veh-08_00354_01167,NEW4000,True,False,2,2
1a36b3d3610c54d2,2021.06.09.14.58.55_veh-35_04695_05321,NEW4000,True,False,2,1
bbe2120dde5b5bcb,2021.06.09.17.37.09_veh-12_02639_02992,NEW4000,True,False,2,2
0c7feca286c8526f,2021.06.23.17.31.36_veh-16_02795_04024,NEW4000,True,False,1,1
9b4d8c62f5ff5191,2021.10.01.19.16.42_veh-28_00917_01499,NEW4000,True,False,1,0
a11430c36569580f,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,True,False,1,1
40811dd9ceb956b8,2021.06.14.19.22.11_veh-38_02857_03230,NEW4000,True,False,1,1
d4ed5a3b2a2051ea,2021.07.24.22.52.16_veh-35_03236_04096,NEW4000,False,True,1,0
918bde99c54d51f7,2021.07.16.16.01.30_veh-38_02497_03871,NEW4000,True,False,1,0
bf70b8f46c795028,2021.07.09.15.53.28_veh-38_02316_03434,NEW4000,True,False,1,1
9ab15689b88a51d8,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,True,False,1,0
8e8a1a0e142d52e0,2021.06.14.17.26.26_veh-38_01499_01849,NEW4000,True,False,2,1
bb655b8926d25bb6,2021.08.31.14.40.58_veh-40_01022_01255,NEW4000,False,True,1,0
c51eb5b9d0665709,2021.08.17.19.18.39_veh-08_00208_00380,NEW4000,True,False,1,0
9ee919a72b7f58ec,2021.06.14.13.27.42_veh-35_01472_01666,NEW4000,True,False,2,1
653cacdd731a507b,2021.06.09.20.26.11_veh-35_00247_00529,NEW4000,True,False,1,1
df0246175095564c,2021.08.17.18.54.02_veh-45_02105_02189,NEW4000,True,False,2,1
2a2d8a4342a15d90,2021.07.16.18.06.21_veh-38_04311_04460,NEW4000,True,False,3,3
8a702a6b6ea859e5,2021.07.09.23.23.48_veh-26_04648_06327,NEW4000,True,False,3,2
64774b7b2e3f5719,2021.08.17.14.32.33_veh-08_01072_01231,NEW4000,True,False,2,2
db256a7f027552b4,2021.06.14.11.44.56_veh-35_03389_04017,NEW4000,True,False,1,1
050baf33ffa15653,2021.07.16.18.06.21_veh-38_01526_02150,NEW4000,True,False,2,1
d27f30a6a15f5f8c,2021.07.09.20.59.12_veh-38_05697_06861,NEW4000,True,False,1,0
cbe74326de1a5a30,2021.08.17.16.48.45_veh-43_03384_03788,NEW4000,True,False,2,1
274e8d0e1b695305,2021.06.09.11.54.15_veh-12_05108_05331,NEW4000,True,False,1,1
22311b981b2f55f4,2021.10.05.06.31.40_veh-52_01316_01565,NEW4000,False,True,1,0
0b73c50759445882,2021.06.07.17.46.49_veh-35_02607_03120,NEW4000,False,True,1,0
f6e94fef0b6d5561,2021.06.14.17.26.26_veh-38_05281_05444,NEW4000,True,False,2,2
208ead61b0b75999,2021.06.14.11.44.56_veh-35_00059_00410,NEW4000,True,False,1,1
5c2e7035f39d57c8,2021.10.11.08.31.07_veh-50_02360_02684,NEW4000,True,False,1,1
71dd94d8ecf15220,2021.07.16.22.40.23_veh-38_00818_03032,NEW4000,True,False,2,1
5f970dbac1d65b9b,2021.10.06.19.27.33_veh-28_00016_00079,NEW4000,True,False,2,1
85041dfab48d537c,2021.06.09.17.37.09_veh-12_00875_01204,NEW4000,True,False,2,1
e29657fffc1f5a07,2021.08.24.17.01.06_veh-45_00228_00689,NEW4000,False,True,1,0
65af3db384d05ac0,2021.06.14.18.42.45_veh-12_03445_03902,NEW4000,True,False,2,1
860dc03a6fcf5086,2021.10.06.19.27.33_veh-28_00805_01736,NEW4000,True,False,1,0
eecf653c1c155233,2021.10.11.07.47.13_veh-50_00736_00843,NEW4000,True,False,1,1
f99ef2602d4853b7,2021.06.09.17.37.09_veh-12_04489_04816,NEW4000,True,False,2,1
8c3110529121534a,2021.06.23.21.56.29_veh-35_00947_01581,NEW4000,True,False,1,1
a8ef4c190594529d,2021.06.23.15.56.12_veh-16_01308_04289,NEW4000,True,False,2,1
495b5b69313b581d,2021.08.31.16.37.21_veh-40_00277_00417,NEW4000,False,True,1,0
2be3d06f018655a2,2021.09.15.13.16.40_veh-28_00642_01267,NEW4000,True,False,2,1
beb361980f435b82,2021.08.24.14.35.46_veh-45_00549_00693,NEW4000,False,True,1,0
2f2015c1606f5d8b,2021.07.09.15.53.28_veh-38_03528_04262,NEW4000,True,False,3,2
d92f9299f5dd517b,2021.07.09.17.06.37_veh-35_00928_02567,NEW4000,True,False,1,1
1bf56e16e94054aa,2021.06.09.14.50.36_veh-26_03403_03496,NEW4000,True,False,2,1
d922c1a5c06d5875,2021.07.16.16.08.35_veh-35_04744_06051,NEW4000,True,False,2,2
bebf190c4b2a59a4,2021.05.12.23.36.44_veh-35_00063_00141,NEW4000,True,False,2,1
4fb59a73e8cd558a,2021.09.14.20.42.30_veh-45_01603_01670,NEW4000,False,True,1,0
