token,log,cohort,command,model,protocol,pairwise_ADE64,centroid_displacement,mean_PDMS
7e8055a19dfb5956,2021.07.16.16.08.35_veh-35_00805_01292,NEW4000,straight,original_grpo_11970,eval,0.1479632705450058,0.276924729347229,96.26533837751067
7e8055a19dfb5956,2021.07.16.16.08.35_veh-35_00805_01292,NEW4000,straight,original_grpo_11970,native_grpo,1.9913095235824585,0.29006561636924744,74.78834769981033
7e8055a19dfb5956,2021.07.16.16.08.35_veh-35_00805_01292,NEW4000,straight,psi_sft,eval,0.2855948805809021,0.18927833437919617,97.86509713326187
7e8055a19dfb5956,2021.07.16.16.08.35_veh-35_00805_01292,NEW4000,straight,psi_sft,native_grpo,2.257056713104248,0.35742077231407166,53.22424449819369
53992d7f47f15953,2021.10.05.04.03.05_veh-50_00058_00321,NEW4000,left,official_il,eval,0.14102929830551147,0.0,100.0
53992d7f47f15953,2021.10.05.04.03.05_veh-50_00058_00321,NEW4000,left,official_il,native_grpo,2.100064277648926,0.0,45.97926933234161
53992d7f47f15953,2021.10.05.04.03.05_veh-50_00058_00321,NEW4000,left,original_grpo_11970,eval,0.1680012047290802,0.538915753364563,100.0
53992d7f47f15953,2021.10.05.04.03.05_veh-50_00058_00321,NEW4000,left,original_grpo_11970,native_grpo,2.1041250228881836,0.53624427318573,68.4958398263652
53992d7f47f15953,2021.10.05.04.03.05_veh-50_00058_00321,NEW4000,left,psi_sft,eval,0.3530932366847992,0.41079169511795044,100.0
53992d7f47f15953,2021.10.05.04.03.05_veh-50_00058_00321,NEW4000,left,psi_sft,native_grpo,2.4230666160583496,0.33903634548187256,50.78235689005177
78915c7be9a75bc2,2021.08.17.17.17.01_veh-45_00123_00191,NEW4000,straight,official_il,eval,0.16588997840881348,0.0,96.86111487274162
78915c7be9a75bc2,2021.08.17.17.17.01_veh-45_00123_00191,NEW4000,straight,official_il,native_grpo,2.0406746864318848,0.0,67.97932194842502
78915c7be9a75bc2,2021.08.17.17.17.01_veh-45_00123_00191,NEW4000,straight,original_grpo_11970,eval,0.2076599895954132,0.4886714220046997,98.07704407458458
78915c7be9a75bc2,2021.08.17.17.17.01_veh-45_00123_00191,NEW4000,straight,original_grpo_11970,native_grpo,2.064675807952881,0.5018138885498047,85.72678257949218
78915c7be9a75bc2,2021.08.17.17.17.01_veh-45_00123_00191,NEW4000,straight,psi_sft,eval,0.4040817618370056,0.43609684705734253,97.96469981948383
78915c7be9a75bc2,2021.08.17.17.17.01_veh-45_00123_00191,NEW4000,straight,psi_sft,native_grpo,2.3444647789001465,0.5447133183479309,75.17957687322281
9eec391c725651bf,2021.07.16.16.27.22_veh-26_01536_02260,NEW4000,straight,official_il,eval,0.11601750552654266,0.0,85.99176579553989
9eec391c725651bf,2021.07.16.16.27.22_veh-26_01536_02260,NEW4000,straight,official_il,native_grpo,2.0216026306152344,0.0,71.00769131548932
9eec391c725651bf,2021.07.16.16.27.22_veh-26_01536_02260,NEW4000,straight,original_grpo_11970,eval,0.14086811244487762,0.31484439969062805,88.21006540247727
9eec391c725651bf,2021.07.16.16.27.22_veh-26_01536_02260,NEW4000,straight,original_grpo_11970,native_grpo,2.0223703384399414,0.3073584735393524,74.74798429571689
9eec391c725651bf,2021.07.16.16.27.22_veh-26_01536_02260,NEW4000,straight,psi_sft,eval,0.28903645277023315,0.49742618203163147,92.07141614427732
9eec391c725651bf,2021.07.16.16.27.22_veh-26_01536_02260,NEW4000,straight,psi_sft,native_grpo,2.2651028633117676,0.6618440747261047,53.14034041878182
399dcba481f158b8,2021.10.06.17.08.46_veh-28_00651_01030,NEW4000,straight,official_il,eval,0.10977580398321152,0.0,99.98775789483824
399dcba481f158b8,2021.10.06.17.08.46_veh-28_00651_01030,NEW4000,straight,official_il,native_grpo,1.9716888666152954,0.0,80.93091991610503
399dcba481f158b8,2021.10.06.17.08.46_veh-28_00651_01030,NEW4000,straight,original_grpo_11970,eval,0.14443331956863403,0.3131512403488159,100.0
399dcba481f158b8,2021.10.06.17.08.46_veh-28_00651_01030,NEW4000,straight,original_grpo_11970,native_grpo,1.981248140335083,0.3308877944946289,81.27146070459528
399dcba481f158b8,2021.10.06.17.08.46_veh-28_00651_01030,NEW4000,straight,psi_sft,eval,0.21511483192443848,0.34859544038772583,100.0
399dcba481f158b8,2021.10.06.17.08.46_veh-28_00651_01030,NEW4000,straight,psi_sft,native_grpo,2.18792724609375,0.3706236481666565,79.0304692738516
34045ba09c925110,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,right,official_il,eval,0.14484478533267975,0.0,96.02960893482017
34045ba09c925110,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,right,official_il,native_grpo,1.956465482711792,0.0,82.6206739706239
34045ba09c925110,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,right,original_grpo_11970,eval,0.18850119411945343,0.6034406423568726,100.0
34045ba09c925110,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,right,original_grpo_11970,native_grpo,1.9450730085372925,0.5958746671676636,82.88395287668779
34045ba09c925110,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,right,psi_sft,eval,0.3009220361709595,0.7485921382904053,99.44677336045598
34045ba09c925110,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,right,psi_sft,native_grpo,2.159071445465088,0.6568285226821899,81.82302265935567
223e973f97b15edb,2021.08.31.14.40.58_veh-40_00467_00668,NEW4000,straight,official_il,eval,0.18803389370441437,0.0,93.25134670899905
223e973f97b15edb,2021.08.31.14.40.58_veh-40_00467_00668,NEW4000,straight,official_il,native_grpo,2.031407356262207,0.0,76.58549402041061
223e973f97b15edb,2021.08.31.14.40.58_veh-40_00467_00668,NEW4000,straight,original_grpo_11970,eval,0.2145601511001587,0.7522317171096802,96.08798084512873
223e973f97b15edb,2021.08.31.14.40.58_veh-40_00467_00668,NEW4000,straight,original_grpo_11970,native_grpo,2.0414955615997314,0.7580910921096802,79.29439319513162
223e973f97b15edb,2021.08.31.14.40.58_veh-40_00467_00668,NEW4000,straight,psi_sft,eval,0.4684782922267914,0.6770957708358765,95.57811190620802
223e973f97b15edb,2021.08.31.14.40.58_veh-40_00467_00668,NEW4000,straight,psi_sft,native_grpo,2.402414560317993,0.7514840960502625,68.84970808921885
802dce6682045b61,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,official_il,eval,0.09917924553155899,0.0,86.58444589928361
802dce6682045b61,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,official_il,native_grpo,1.951180100440979,0.0,75.3943618300404
802dce6682045b61,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,original_grpo_11970,eval,0.13444919884204865,0.3920215964317322,90.2428173473435
802dce6682045b61,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,original_grpo_11970,native_grpo,1.949657917022705,0.3914353847503662,76.48255124879066
802dce6682045b61,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,psi_sft,eval,0.27458885312080383,0.7868576049804688,94.72734887723416
802dce6682045b61,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,psi_sft,native_grpo,2.218186616897583,0.8608821034431458,63.4475213461254
39f5a34b6503544b,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,left,official_il,eval,0.13326604664325714,0.0,91.00736080083092
39f5a34b6503544b,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,left,official_il,native_grpo,1.9245507717132568,0.0,61.51774910629351
39f5a34b6503544b,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,left,original_grpo_11970,eval,0.14870713651180267,0.2974293828010559,88.41853290350016
39f5a34b6503544b,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,left,original_grpo_11970,native_grpo,1.9102219343185425,0.31267696619033813,60.2684371890753
39f5a34b6503544b,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,left,psi_sft,eval,0.2564806342124939,0.1584816873073578,92.26046788690385
39f5a34b6503544b,2021.05.12.22.28.35_veh-35_02138_02481,NEW4000,left,psi_sft,native_grpo,2.178805351257324,0.417608380317688,52.80127731480601
29a015a612b25a63,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,official_il,eval,0.12134692072868347,0.0,90.49622077675525
29a015a612b25a63,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,official_il,native_grpo,1.977573275566101,0.0,80.83142534808835
29a015a612b25a63,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,original_grpo_11970,eval,0.1645275056362152,0.43083685636520386,92.03365403894202
29a015a612b25a63,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,original_grpo_11970,native_grpo,1.987658977508545,0.4498661756515503,79.74149951063191
29a015a612b25a63,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,psi_sft,eval,0.3146430253982544,0.40361765027046204,93.2131934122939
29a015a612b25a63,2021.07.16.16.08.35_veh-35_02651_03700,NEW4000,straight,psi_sft,native_grpo,2.2982256412506104,0.5030193328857422,67.58075341491922
6017f25bf53154ff,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,left,official_il,eval,0.1332067847251892,0.0,58.333333333333336
6017f25bf53154ff,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,left,official_il,native_grpo,2.0195531845092773,0.0,57.812500000000014
6017f25bf53154ff,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,left,original_grpo_11970,eval,0.14789070188999176,0.5093291997909546,100.0
6017f25bf53154ff,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,left,original_grpo_11970,native_grpo,2.016381025314331,0.4974205493927002,69.40104166666667
6017f25bf53154ff,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,left,psi_sft,eval,0.25785499811172485,0.1867430955171585,62.890625
6017f25bf53154ff,2021.06.23.16.54.19_veh-35_01277_01592,NEW4000,left,psi_sft,native_grpo,2.2288129329681396,0.1998673528432846,62.239583333333336
6d1d3949f03d544f,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,left,official_il,eval,0.14345978200435638,0.0,95.78646679345542
6d1d3949f03d544f,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,left,official_il,native_grpo,1.9328639507293701,0.0,62.6086314437233
6d1d3949f03d544f,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,left,original_grpo_11970,eval,0.17527100443840027,0.63267982006073,59.90821701614576
6d1d3949f03d544f,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,left,original_grpo_11970,native_grpo,1.9490336179733276,0.6380789279937744,64.52185902369283
6d1d3949f03d544f,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,left,psi_sft,eval,0.33409035205841064,0.6109806299209595,88.02143161200506
6d1d3949f03d544f,2021.10.11.07.12.18_veh-50_00541_00832,NEW4000,left,psi_sft,native_grpo,2.193225145339966,0.6449794769287109,53.06749751408945
4217609ab69557df,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,left,official_il,eval,0.18061886727809906,0.0,100.0
4217609ab69557df,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,left,official_il,native_grpo,1.9623243808746338,0.0,84.98881490807648
4217609ab69557df,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,left,original_grpo_11970,eval,0.22674256563186646,0.456216424703598,100.0
4217609ab69557df,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,left,original_grpo_11970,native_grpo,1.9933041334152222,0.4803187847137451,88.80261734631883
4217609ab69557df,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,left,psi_sft,eval,0.3475877344608307,0.2524038553237915,99.99607858889873
4217609ab69557df,2021.07.16.01.22.41_veh-14_04315_07102,NEW4000,left,psi_sft,native_grpo,2.2638585567474365,0.47742658853530884,83.81518806474156
8f675db0d22a5509,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,left,official_il,eval,0.17361117899417877,0.0,100.0
8f675db0d22a5509,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,left,official_il,native_grpo,2.0052132606506348,0.0,89.58333333333334
8f675db0d22a5509,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,left,original_grpo_11970,eval,0.19119304418563843,0.5864139199256897,100.0
8f675db0d22a5509,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,left,original_grpo_11970,native_grpo,2.0083401203155518,0.580217719078064,95.96354166666667
8f675db0d22a5509,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,left,psi_sft,eval,0.3973803222179413,0.5002315044403076,100.0
8f675db0d22a5509,2021.07.09.02.42.50_veh-35_00038_02629,NEW4000,left,psi_sft,native_grpo,2.3271126747131348,0.467962384223938,91.14583333333334
b5626c0925ea51a0,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,straight,official_il,eval,0.1248229518532753,0.0,100.0
b5626c0925ea51a0,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,straight,official_il,native_grpo,1.970883846282959,0.0,63.15104166666667
b5626c0925ea51a0,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,straight,original_grpo_11970,eval,0.1478973776102066,0.27182620763778687,100.0
b5626c0925ea51a0,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,straight,original_grpo_11970,native_grpo,1.968630075454712,0.27201926708221436,74.47916666666667
b5626c0925ea51a0,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,straight,psi_sft,eval,0.2535993456840515,0.22542084753513336,99.34895833333334
b5626c0925ea51a0,2021.06.14.13.28.41_veh-12_01313_01541,NEW4000,straight,psi_sft,native_grpo,2.259404182434082,0.3892700672149658,49.609375
5720f3f6c3ed5f0e,2021.05.12.22.00.38_veh-35_01008_01518,NEW4000,straight,official_il,eval,0.10011117905378342,0.0,85.54451540295685
5720f3f6c3ed5f0e,2021.05.12.22.00.38_veh-35_01008_01518,NEW4000,straight,official_il,native_grpo,2.0078935623168945,0.0,70.9854152509522
5720f3f6c3ed5f0e,2021.05.12.22.00.38_veh-35_01008_01518,NEW4000,straight,original_grpo_11970,eval,0.12778015434741974,0.40413370728492737,89.18628496222316
5720f3f6c3ed5f0e,2021.05.12.22.00.38_veh-35_01008_01518,NEW4000,straight,original_grpo_11970,native_grpo,1.9926941394805908,0.3828563988208771,70.89382298251721
5720f3f6c3ed5f0e,2021.05.12.22.00.38_veh-35_01008_01518,NEW4000,straight,psi_sft,eval,0.2696923613548279,0.670563817024231,95.61837327712799
5720f3f6c3ed5f0e,2021.05.12.22.00.38_veh-35_01008_01518,NEW4000,straight,psi_sft,native_grpo,2.3070883750915527,0.7846354246139526,56.45081153620093
82bb8d39aa41508a,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,straight,official_il,eval,0.1262998729944229,0.0,100.0
82bb8d39aa41508a,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,straight,official_il,native_grpo,1.9706560373306274,0.0,90.08595003665987
82bb8d39aa41508a,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,straight,original_grpo_11970,eval,0.13139809668064117,0.20937727391719818,100.0
82bb8d39aa41508a,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,straight,original_grpo_11970,native_grpo,1.9691814184188843,0.2099403291940689,89.92665087136778
82bb8d39aa41508a,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,straight,psi_sft,eval,0.22097884118556976,0.27677854895591736,100.0
82bb8d39aa41508a,2021.06.23.14.58.13_veh-35_02037_04783,NEW4000,straight,psi_sft,native_grpo,2.094503164291382,0.38422316312789917,88.8865586394071
4f9c2552aacc5302,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,left,official_il,eval,0.19142650067806244,0.0,100.0
4f9c2552aacc5302,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,left,official_il,native_grpo,1.9885013103485107,0.0,96.61458333333334
4f9c2552aacc5302,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,left,original_grpo_11970,eval,0.19424034655094147,0.5127576589584351,100.0
4f9c2552aacc5302,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,left,original_grpo_11970,native_grpo,1.9897814989089966,0.5127763152122498,96.875
4f9c2552aacc5302,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,left,psi_sft,eval,0.4684637188911438,0.5796603560447693,100.0
4f9c2552aacc5302,2021.06.14.13.28.41_veh-12_02845_03153,NEW4000,left,psi_sft,native_grpo,2.3428030014038086,0.5302868485450745,93.48958333333334
c573cc0e130e5cbf,2021.10.01.19.16.42_veh-28_02568_02833,NEW4000,straight,official_il,eval,0.1301116943359375,0.0,90.39414782009868
c573cc0e130e5cbf,2021.10.01.19.16.42_veh-28_02568_02833,NEW4000,straight,official_il,native_grpo,1.9710299968719482,0.0,81.93173108906178
c573cc0e130e5cbf,2021.10.01.19.16.42_veh-28_02568_02833,NEW4000,straight,original_grpo_11970,eval,0.20053400099277496,0.5792981386184692,93.16659197563297
c573cc0e130e5cbf,2021.10.01.19.16.42_veh-28_02568_02833,NEW4000,straight,original_grpo_11970,native_grpo,1.9961706399917603,0.578463613986969,80.40862479902587
c573cc0e130e5cbf,2021.10.01.19.16.42_veh-28_02568_02833,NEW4000,straight,psi_sft,eval,0.3071170449256897,0.24920573830604553,91.91777561305135
c573cc0e130e5cbf,2021.10.01.19.16.42_veh-28_02568_02833,NEW4000,straight,psi_sft,native_grpo,2.245842456817627,0.35897165536880493,77.2752823227708
122a69709c2559f3,2021.06.14.13.27.42_veh-35_00842_00940,NEW4000,straight,official_il,eval,0.14147433638572693,0.0,100.0
122a69709c2559f3,2021.06.14.13.27.42_veh-35_00842_00940,NEW4000,straight,official_il,native_grpo,2.1196420192718506,0.0,90.67607186770363
122a69709c2559f3,2021.06.14.13.27.42_veh-35_00842_00940,NEW4000,straight,original_grpo_11970,eval,0.15102313458919525,0.23900270462036133,100.0
122a69709c2559f3,2021.06.14.13.27.42_veh-35_00842_00940,NEW4000,straight,original_grpo_11970,native_grpo,2.1042988300323486,0.23035332560539246,91.17873228717923
122a69709c2559f3,2021.06.14.13.27.42_veh-35_00842_00940,NEW4000,straight,psi_sft,eval,0.23534806072711945,0.1767258197069168,100.0
122a69709c2559f3,2021.06.14.13.27.42_veh-35_00842_00940,NEW4000,straight,psi_sft,native_grpo,2.3019914627075195,0.14050066471099854,88.6505025134521
3b1e09bcbb83559d,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,straight,official_il,eval,0.1579313725233078,0.0,92.77185505244495
3b1e09bcbb83559d,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,straight,official_il,native_grpo,2.0392704010009766,0.0,56.05935266010111
3b1e09bcbb83559d,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,straight,original_grpo_11970,eval,0.2155473232269287,0.4573941230773926,93.35788419582096
3b1e09bcbb83559d,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,straight,original_grpo_11970,native_grpo,2.069812059402466,0.4468519687652588,80.32944282251465
3b1e09bcbb83559d,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,straight,psi_sft,eval,0.4039038419723511,0.5312016606330872,82.34972374713989
3b1e09bcbb83559d,2021.10.11.08.31.07_veh-50_02146_02283,NEW4000,straight,psi_sft,native_grpo,2.3783795833587646,0.5651023983955383,34.90737837202424
87a5cbfe2860544e,2021.06.09.12.39.51_veh-26_02901_02978,NEW4000,straight,official_il,eval,0.18927283585071564,0.0,90.65714241250129
87a5cbfe2860544e,2021.06.09.12.39.51_veh-26_02901_02978,NEW4000,straight,official_il,native_grpo,2.0492870807647705,0.0,17.858108982384078
87a5cbfe2860544e,2021.06.09.12.39.51_veh-26_02901_02978,NEW4000,straight,original_grpo_11970,eval,0.2224608212709427,0.5404824018478394,98.46982052555111
87a5cbfe2860544e,2021.06.09.12.39.51_veh-26_02901_02978,NEW4000,straight,original_grpo_11970,native_grpo,2.0568034648895264,0.5300793647766113,74.49368502661454
87a5cbfe2860544e,2021.06.09.12.39.51_veh-26_02901_02978,NEW4000,straight,psi_sft,eval,0.42152905464172363,0.9528892636299133,97.68787031107924
87a5cbfe2860544e,2021.06.09.12.39.51_veh-26_02901_02978,NEW4000,straight,psi_sft,native_grpo,2.318673849105835,0.9334885478019714,34.116115023130334
185b1f215b0257b0,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,straight,official_il,eval,0.17817682027816772,0.0,93.21413163526458
185b1f215b0257b0,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,straight,official_il,native_grpo,1.9421137571334839,0.0,85.6517821975037
185b1f215b0257b0,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,straight,original_grpo_11970,eval,0.20608550310134888,0.825332522392273,100.0
185b1f215b0257b0,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,straight,original_grpo_11970,native_grpo,1.8818309307098389,0.7732649445533752,91.27155288928003
185b1f215b0257b0,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,straight,psi_sft,eval,0.31624549627304077,0.7874817848205566,99.36963289076996
185b1f215b0257b0,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,straight,psi_sft,native_grpo,2.134960412979126,0.8156447410583496,88.11098867012761
e5090b371dca502d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,straight,official_il,eval,0.15505559742450714,0.0,94.48150930456744
e5090b371dca502d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,straight,official_il,native_grpo,1.9310462474822998,0.0,78.48472225228943
e5090b371dca502d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,straight,original_grpo_11970,eval,0.17629072070121765,0.5024027228355408,95.70217537410866
e5090b371dca502d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,straight,original_grpo_11970,native_grpo,1.9417346715927124,0.5195722579956055,89.92106824091123
e5090b371dca502d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,straight,psi_sft,eval,0.33673208951950073,0.527533769607544,96.39372575119236
e5090b371dca502d,2021.10.06.19.27.33_veh-28_00302_00794,NEW4000,straight,psi_sft,native_grpo,2.2706644535064697,0.6463375687599182,77.81333566107428
1fe564accc4b5857,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,straight,official_il,eval,0.10916133224964142,0.0,90.60453196433335
1fe564accc4b5857,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,straight,official_il,native_grpo,2.012251615524292,0.0,60.17983062516207
1fe564accc4b5857,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,straight,original_grpo_11970,eval,0.1657792627811432,0.44015276432037354,91.74088910377736
1fe564accc4b5857,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,straight,original_grpo_11970,native_grpo,2.03527569770813,0.44112062454223633,78.63012970494842
1fe564accc4b5857,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,straight,psi_sft,eval,0.30401718616485596,0.3659307360649109,92.89494100227654
1fe564accc4b5857,2021.07.16.18.19.22_veh-35_00869_03454,NEW4000,straight,psi_sft,native_grpo,2.332937479019165,0.5880205631256104,58.022607458758486
9b0a9e279d6154c5,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,right,official_il,eval,0.1566200703382492,0.0,94.3476063353012
9b0a9e279d6154c5,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,right,official_il,native_grpo,2.0074353218078613,0.0,61.83703997908572
9b0a9e279d6154c5,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,right,original_grpo_11970,eval,0.19682250916957855,0.5741567611694336,95.90624765594785
9b0a9e279d6154c5,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,right,original_grpo_11970,native_grpo,2.027008533477783,0.5664159059524536,71.99101515508806
9b0a9e279d6154c5,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,right,psi_sft,eval,0.40484192967414856,0.3215640187263489,95.19154575287985
9b0a9e279d6154c5,2021.08.17.14.32.33_veh-08_01262_01528,NEW4000,right,psi_sft,native_grpo,2.3402631282806396,0.38057008385658264,60.73317408131496
ddd8207dd37154d2,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,left,official_il,eval,0.10861963033676147,0.0,100.0
ddd8207dd37154d2,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,left,official_il,native_grpo,1.897600769996643,0.0,96.61458333333334
ddd8207dd37154d2,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,left,original_grpo_11970,eval,0.1346646398305893,0.35609954595565796,100.0
ddd8207dd37154d2,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,left,original_grpo_11970,native_grpo,1.8962293863296509,0.3504057228565216,96.35416666666669
ddd8207dd37154d2,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,left,psi_sft,eval,0.22147655487060547,0.08824016898870468,100.0
ddd8207dd37154d2,2021.06.23.15.18.10_veh-26_00165_02848,NEW4000,left,psi_sft,native_grpo,2.1645548343658447,0.2095617800951004,96.87500000000001
d34c4a15886b517e,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,straight,official_il,eval,0.10513302683830261,0.0,85.16929056906687
d34c4a15886b517e,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,straight,official_il,native_grpo,1.914031982421875,0.0,71.36928860135484
d34c4a15886b517e,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,straight,original_grpo_11970,eval,0.12969383597373962,0.31504392623901367,85.17360587775113
d34c4a15886b517e,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,straight,original_grpo_11970,native_grpo,1.9073535203933716,0.3224663734436035,73.38212668781587
d34c4a15886b517e,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,straight,psi_sft,eval,0.25300273299217224,0.3781205713748932,91.61801767946216
d34c4a15886b517e,2021.07.16.16.27.22_veh-26_00016_01515,NEW4000,straight,psi_sft,native_grpo,2.2022597789764404,0.5744903087615967,57.32041425507629
d87cfd372ad351a2,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,straight,official_il,eval,0.1039050817489624,0.0,82.72482707106037
d87cfd372ad351a2,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,straight,official_il,native_grpo,1.9222955703735352,0.0,75.68651640772137
d87cfd372ad351a2,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,straight,original_grpo_11970,eval,0.12235824763774872,0.46376854181289673,86.3987197872822
d87cfd372ad351a2,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,straight,original_grpo_11970,native_grpo,1.9052720069885254,0.4551067352294922,77.63600356442862
d87cfd372ad351a2,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,straight,psi_sft,eval,0.2570556700229645,0.47278815507888794,89.41513417215677
d87cfd372ad351a2,2021.07.09.23.23.48_veh-26_01454_02217,NEW4000,straight,psi_sft,native_grpo,2.1784870624542236,0.60451740026474,67.91676037448516
9ed3b9c37fb7550b,2021.06.09.14.58.55_veh-35_01675_01774,NEW4000,straight,official_il,eval,0.11788206547498703,0.0,100.0
9ed3b9c37fb7550b,2021.06.09.14.58.55_veh-35_01675_01774,NEW4000,straight,official_il,native_grpo,2.024661064147949,0.0,29.33481098328923
9ed3b9c37fb7550b,2021.06.09.14.58.55_veh-35_01675_01774,NEW4000,straight,original_grpo_11970,eval,0.1541791558265686,0.6084206104278564,100.0
9ed3b9c37fb7550b,2021.06.09.14.58.55_veh-35_01675_01774,NEW4000,straight,original_grpo_11970,native_grpo,2.0199711322784424,0.6298237442970276,81.95658781388951
9ed3b9c37fb7550b,2021.06.09.14.58.55_veh-35_01675_01774,NEW4000,straight,psi_sft,eval,0.23227937519550323,0.3439733684062958,96.875
9ed3b9c37fb7550b,2021.06.09.14.58.55_veh-35_01675_01774,NEW4000,straight,psi_sft,native_grpo,2.2414960861206055,0.32947883009910583,32.4737165122106
